modeling_row,structure_id,smiles,p_activity_median,endpoints,assay_families,sources,document_year,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
46,STR-49EE11A98D32940D40F8,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.978810700930062,IC50,in_vivo,PubChem,2023.0,STR-49EE11A98D32940D40F8,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
47,STR-49FE1FCFAE0956BB85D0,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(C(=O)CCC2CCCC2)CC1,7.376750709602099,IC50,in_vivo,PubChem,2020.0,STR-49FE1FCFAE0956BB85D0,O=C(CCC1CCCC1)N1CCN(CCn2ccc3cc(CN4CCC(Nc5ncnc6sccc56)CC4)ccc32)CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
48,STR-4A78FB438B8B8838299F,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)c3nccs3)CC2)cc1,6.337242168318426,IC50,in_vivo,PubChem,2016.0,STR-4A78FB438B8B8838299F,c1ccc(OCCCN2CCC(C(c3ccccc3)c3nccs3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
49,STR-4A902F7AC5A334C3F331,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN(C)C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.7495799976911055,IC50,in_vivo,PubChem,2023.0,STR-4A902F7AC5A334C3F331,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
50,STR-4B2666E7A6862E420991,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.779891911959945,IC50,in_vivo,PubChem,2023.0,STR-4B2666E7A6862E420991,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
51,STR-4DFCC97C9EE8F38D651E,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)C(C)C,7.522878745280337,IC50,in_vivo,PubChem,2026.0,STR-4DFCC97C9EE8F38D651E,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
52,STR-4ED81823DA53AF1D70A0,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(C(=O)C(F)F)CC1,7.356547323513812,IC50,in_vivo,PubChem,2020.0,STR-4ED81823DA53AF1D70A0,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
53,STR-5069BE9F8A4503511646,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)C(C)C,7.397940008672037,IC50,in_vivo,PubChem,2026.0,STR-5069BE9F8A4503511646,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Oc4ccccc4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
54,STR-5292CC2045CB1C1E8EBD,N#Cc1ccc(OCCCN2CCC(C(O)(c3ccccc3)C3CCCC3)CC2)cc1,6.4089353929735005,IC50,in_vivo,PubChem,2016.0,STR-5292CC2045CB1C1E8EBD,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
55,STR-52AC30C5CEE86BEFA7DB,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)c(O)cc2c1cc(C#N)n2Cc1cn[nH]c1,7.744727494896693,IC50,in_vivo,PubChem,2018.0,STR-52AC30C5CEE86BEFA7DB,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
56,STR-52EA701B6DFFCC4B0B53,O=S(=O)(c1ccc(N2CC(CN3CCC(Nc4ncnc5ccc(Cl)nc45)CC3)C2)cc1)C1CC1,6.113106777509403,IC50,in_vivo,PubChem,2023.0,STR-52EA701B6DFFCC4B0B53,O=S(=O)(c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
57,STR-541ABE03FA422DCAA7D1,CCOc1cc2[nH]c(C#N)cc2cc1CN1CCC(Nc2ncnc3sc(CC(F)(F)F)cc23)CC1,7.327902142064282,IC50,in_vivo,PubChem,2018.0,STR-541ABE03FA422DCAA7D1,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
58,STR-57FCDCFF402F8360EA0D,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CC(N)=O,7.568636235841012,IC50,in_vivo,PubChem,2018.0,STR-57FCDCFF402F8360EA0D,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
59,STR-594EC018831DEE881C2E,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1)C(C)C,7.299469343021409,IC50,in_vivo,PubChem,2026.0,STR-594EC018831DEE881C2E,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
60,STR-597F2BD0A119A636CAD0,COCC(O)Cn1c(C#N)cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc21,6.995678626217357,IC50,in_vivo,PubChem,2018.0,STR-597F2BD0A119A636CAD0,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
61,STR-5C8DFFB68E4545D8D238,N#Cc1ccc(N2CC(CN3CCC(Nc4ncnc5cnc(N6CCCC6)cc45)CC3)C2)cc1,5.187086643357144,IC50,in_vivo,PubChem,2023.0,STR-5C8DFFB68E4545D8D238,c1ccc(N2CC(CN3CCC(Nc4ncnc5cnc(N6CCCC6)cc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
62,STR-5D9B9F812F4F4752FF1B,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(NC(=O)/C=C/CN(C)C)cc3)C2)CC1)C(C)C,6.583563599410887,IC50,in_vivo,PubChem,2026.0,STR-5D9B9F812F4F4752FF1B,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
63,STR-5DBCD6F56FE679379CBD,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(Nc4ncnc5ccc(Cl)nc45)CC3)C2)cc1,5.698970004336019,IC50,in_vivo,PubChem,2023.0,STR-5DBCD6F56FE679379CBD,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
64,STR-60345BF75A29B90A12D1,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1C[C@@H](O)CO,7.337242168318426,IC50,in_vivo,PubChem,2018.0,STR-60345BF75A29B90A12D1,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
65,STR-60C734A449E352112286,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN(C)C)C4)cc3)C2)C(C)C1)C(C)C,6.987162775294828,IC50,in_vivo,PubChem,2026.0,STR-60C734A449E352112286,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
66,STR-60FE580C027FA85047EA,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)c(O)cc2c1cc(C#N)n2Cc1cn[nH]n1,7.769551078621726,IC50,in_vivo,PubChem,2018.0,STR-60FE580C027FA85047EA,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]n4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
67,STR-6157385C3365D6A7EFF1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(Nc4ncnc5cnc(Cl)cc45)CC3)C2)cc1,5.045757490560675,IC50,in_vivo,PubChem,2023.0,STR-6157385C3365D6A7EFF1,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(Nc4ncnc5cnccc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
68,STR-6453C5C299C7427DFADD,C=CC(=O)Nc1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccc(F)cc4C(=O)N(C(C)C)C(C)C)CC3)C2)cc1,6.275724130399211,IC50,in_vivo,PubChem,2026.0,STR-6453C5C299C7427DFADD,c1ccc(Nc2cncnc2N2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
69,STR-67160E3C8AE54375C955,COc1cccc(C(O)(C2CCCC2)C2CCN(CCCOc3ccc(C#N)cc3)CC2)c1,5.958607314841775,IC50,in_vivo,PubChem,2016.0,STR-67160E3C8AE54375C955,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
70,STR-6A48A1B96BC8731CC126,CC(C)Nc1cc2c(NC3CCN(CC4CN(c5ccc(C#N)cc5)C4)CC3)ncnc2cn1,6.275724130399211,IC50,in_vivo,PubChem,2023.0,STR-6A48A1B96BC8731CC126,c1ccc(N2CC(CN3CCC(Nc4ncnc5cnccc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
71,STR-6ADE38C213CBA2CBB7F0,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(S(C)(=O)=O)CC1,7.886056647693163,IC50,in_vivo,PubChem,2020.0,STR-6ADE38C213CBA2CBB7F0,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
72,STR-6AEB23F862074EBB5661,NS(=O)(=O)c1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)c3nccs3)CC2)cc1,6.450996737974212,IC50,in_vivo,PubChem,2016.0,STR-6AEB23F862074EBB5661,c1ccc(OCCCN2CCC(C(c3ccccc3)c3nccs3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
73,STR-6BDEB3BA85482F5765AF,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(C(=O)CF)CC1,8.0,IC50,in_vivo,PubChem,2020.0,STR-6BDEB3BA85482F5765AF,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
74,STR-6F2F0078B4ED2C2981C8,CN(C)CCN(C)c1ccc2ncnc(NC3CCN(CC4CN(c5ccc(C#N)cc5)C4)CC3)c2n1,6.039938336854638,IC50,in_vivo,PubChem,2023.0,STR-6F2F0078B4ED2C2981C8,c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
75,STR-6F92DD97001CC1334310,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.653647025549361,IC50,in_vivo,PubChem,2023.0,STR-6F92DD97001CC1334310,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
76,STR-6FC572CFD54A8BD3A4A2,CCN(CC)CCNc1ccc2ncnc(NC3CCN(CC4CN(c5ccc(C#N)cc5)C4)CC3)c2n1,5.376750709602099,IC50,in_vivo,PubChem,2023.0,STR-6FC572CFD54A8BD3A4A2,c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
77,STR-704625FB7455957A2AA3,C=CC(=O)N1C[C@H]2C[C@@H]1CN2S(=O)(=O)c1ccc(N2CC(CN3CCC([C@@](CN4CCC4)(c4cccc(F)c4)[C@H]4CCC[C@@H]4NC(=O)OC)CC3)(OC)C2)cc1,6.360513510731414,IC50,in_vivo,PubChem,2023.0,STR-704625FB7455957A2AA3,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)N1CC2CC1CN2,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
78,STR-715AAC076E28244157A2,C=CC(=O)N[C@@H]1CCN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,6.6990827330096945,IC50,in_vivo,PubChem,2026.0,STR-715AAC076E28244157A2,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)N1CCCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
79,STR-72BC2AEC0C9B5FB0C4A6,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)C1,7.032700280890963,IC50,in_vivo,PubChem,2021.0,STR-72BC2AEC0C9B5FB0C4A6,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,test
80,STR-73526DEBB89B97E16E0E,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CN(C(=O)/C=C/CN5CCCC5)C4)cc3)C2)CC1,8.372363747448347,IC50,in_vivo,PubChem,2021.0,STR-73526DEBB89B97E16E0E,O=C(C=CCN1CCCC1)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCC5)(c5ccccc5)C5CCCC5)CC4)C3)cc2)C1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
81,STR-7BA62B31F09CDF850EA9,NS(=O)(=O)c1ccc(OCCCN2CCC(C(O)(c3ccccn3)c3nccs3)CC2)cc1,6.609064892896621,IC50,in_vivo,PubChem,2016.0,STR-7BA62B31F09CDF850EA9,c1ccc(OCCCN2CCC(C(c3ccccn3)c3nccs3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
82,STR-7C537E00BFE5E02D4DB9,CN(C)C1CCN(c2cc3c(NC4CCN(CC5CN(c6ccc(C#N)cc6)C5)CC4)ncnc3cn2)CC1,5.522878745280337,IC50,in_vivo,PubChem,2023.0,STR-7C537E00BFE5E02D4DB9,c1ccc(N2CC(CN3CCC(Nc4ncnc5cnc(N6CCCCC6)cc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
83,STR-7CCBD35803EEDB4FE12F,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)ccc2n1Cc1cn[nH]c1,7.638272163982407,IC50,in_vivo,PubChem,2018.0,STR-7CCBD35803EEDB4FE12F,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
84,STR-7F2A74ABC824071AE710,CN(C)CCOc1ccc2ncnc(NC3CCN(CC4CN(c5ccc(S(=O)(=O)C6CN(C(=O)OC(C)(C)C)C6)cc5)C4)CC3)c2n1,6.210108201691595,IC50,in_vivo,PubChem,2023.0,STR-7F2A74ABC824071AE710,O=S(=O)(c1ccc(N2CC(CN3CCC(Nc4ncnc5cccnc45)CC3)C2)cc1)C1CNC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
85,STR-7FF62623B2A37CE0F3B6,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)c(O)cc2[nH]c(C#N)cc12,7.568636235841012,IC50,in_vivo,PubChem,2018.0,STR-7FF62623B2A37CE0F3B6,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
86,STR-80AA618DD9FA90E3C7FC,N#Cc1cc2cc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)c(O)cc2n1Cc1cn[nH]c1,7.67778070526608,IC50,in_vivo,PubChem,2018.0,STR-80AA618DD9FA90E3C7FC,c1nc(NC2CCN(Cc3ccc4c(ccn4Cc4cn[nH]c4)c3)CC2)c2ccsc2n1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
87,STR-818BBE16B70D045AF1C8,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCC1CNC(=O)CO1,7.552841968657781,IC50,in_vivo,PubChem,2020.0,STR-818BBE16B70D045AF1C8,O=C1COC(CCn2ccc3cc(CN4CCC(Nc5ncnc6sccc56)CC4)ccc32)CN1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
88,STR-82C71875AD45FB58A735,N#Cc1ccc(OCCCN2CCC(C(O)(c3nccs3)C3CCCC3)CC2)cc1,6.616184634019569,IC50,in_vivo,PubChem,2016.0,STR-82C71875AD45FB58A735,c1ccc(OCCCN2CCC(C(c3nccs3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
89,STR-834117D96EE9FE3ABB93,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(=O)(=O)N4CC(NC(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)C(C)C,7.230870898604233,IC50,in_vivo,PubChem,2026.0,STR-834117D96EE9FE3ABB93,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)N1CCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
90,STR-83B9ECDFE7009BAA93EB,C=CC(=O)N1CCC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](CN5CCC5)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)(OC)C3)cc2)CC1,6.806875401645538,IC50,in_vivo,PubChem,2023.0,STR-83B9ECDFE7009BAA93EB,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CCNCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
91,STR-861C4C3D5E8675710281,CN(C)C1CCN(c2ccc3ncnc(NC4CCN(CC5CN(c6ccc(C#N)cc6)C5)CC4)c3n2)CC1,5.008773924307505,IC50,in_vivo,PubChem,2023.0,STR-861C4C3D5E8675710281,c1ccc(N2CC(CN3CCC(Nc4ncnc5ccc(N6CCCCC6)nc45)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
92,STR-886903E1892E34C67247,CCN(C(=O)c1cc(F)ccc1Nc1cncnc1N1CCN(CC2CN(c3ccc(S(=O)(=O)N4CC[C@@H](NC(=O)/C=C/CN(C)C)C4)cc3)C2)CC1)C(C)C,7.079953856406362,IC50,in_vivo,PubChem,2026.0,STR-886903E1892E34C67247,O=S(=O)(c1ccc(N2CC(CN3CCN(c4ncncc4Nc4ccccc4)CC3)C2)cc1)N1CCCC1,bemis_murcko,scaffold,scaffold,c32196fbbb37de259e8f3f055bf097c6addfc230248802c469a4fd283c997426,741371e680f04f66e231ed2758dc96ef80ef9e9be4a615e012b30465809606b1,train
