smiles,n_measurements,n_sources,p_herg_median,p_herg_best,herg_value_nm_median,herg_value_nm_best,endpoints,sources,compound_ids,target_names,document_years,potency_class,active_100nM,active_1uM,herg_blocker_label,herg_label_policy
Cc1sc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)c(C)c1C,1,1,5.459670525209127,5.459670525209127,3470.0,3470.0,IC50,ChEMBL,CHEMBL5983169,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
NC1=NC2(CO1)c1cc(-c3cncc(C4CC4)c3)ccc1OCC21CC1,2,1,5.458420756053419,5.458420756053419,3480.0,3480.0,IC50,ChEMBL,CHEMBL3703258,hERG / KCNH2,2015.0;2016.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCOC(=O)C1=C(CN2CCOCC2)NC(c2nncs2)=NC1c1ccc(F)cc1Br,1,1,5.45717457304082,5.45717457304082,3490.0,3490.0,IC50,ChEMBL,CHEMBL4075908,hERG / KCNH2,2018.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1ccc(OCCNCCCF)nc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5998681,hERG / KCNH2,2019.0;2020.0;2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1ncc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5943322,hERG / KCNH2,2019.0;2020.0;2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCOc1cc(CN2CCC(Nc3nc4cc(S(N)(=O)=O)ccc4o3)CC2)ccc1OC,2,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL393718,hERG / KCNH2,2007.0;2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL3605143,hERG / KCNH2,2015.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)[C@@H](Nc1nc2cc[nH]c(=O)c2c2cc(F)ccc12)C(F)(F)F,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL1289097,hERG / KCNH2,2010.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4094125,hERG / KCNH2,2017.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(Cc4ncc[nH]4)CC3)CC21,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5892652,hERG / KCNH2,2020.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CC1)c1cccc(C(F)(F)F)n1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5081133,hERG / KCNH2,2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCC[C@@H](CO)Nc1nc(N)nc2c3ccccc3n(Cc3cc(CN[C@@H]4CCOC4)cnc3OC)c12,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL6177256,hERG / KCNH2,2025.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(CC3CCCCC3)CC2)C1)C(C)C,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL6163431,hERG / KCNH2,2025.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C(C)(C)CO,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5974043,hERG / KCNH2,2022.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN1CCN(c2cc3[nH]c(S[C@]4(C)CC[C@@H](NC(=O)OC)CC4)nc3cc2Cl)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL468302,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN[C@@H]1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5571665,hERG / KCNH2,2024.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCOC(=O)N1CCC(C)(CN2CC[C@H](N3C(=O)Cc4ccccc43)C2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL2336056,hERG / KCNH2,2013.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCOC(CN1CCN(CCc2ccc(C#N)c(OC)c2)CC1)c1ccc2c(c1C)COC2=O,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL3612801,hERG / KCNH2,2015.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCn1nc(Cc2ccc(OC3CCC3)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,Ki,ChEMBL,CHEMBL177033,hERG / KCNH2,2004.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(N)nc7)[nH]6)CC5)cc4)nc3n2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL503270,hERG / KCNH2,2008.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN1CCN(c2ccc3nc(Nc4ccc(Br)cn4)[nH]c3c2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL3321871,hERG / KCNH2,2014.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CNc1nccc(-c2n[nH]c3nc(N4CCC(C)(N)CC4)cnc23)c1Cl,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5170633,hERG / KCNH2,2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COC(C)(C)CN(CCc1ccc(Cl)cc1)C1CCN(c2nc(N)n[nH]2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4546929,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1ccc(CC(C)(C)NCC(O)COc2ccccc2C#N)cc1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL504479,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1ccc(OC)c(NC(=O)C(=O)NNC(=O)c2cccs2)c1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,EC50,ChEMBL,CHEMBL1584540,hERG / KCNH2,,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1ccc([C@H]2COc3cc(O)ccc3[C@H]2c2ccc(OCCN3CC(CF)C3)cc2)c(F)c1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL6101998,hERG / KCNH2,2024.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1cncc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4205724,hERG / KCNH2,2018.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1nc2ccc(/C=N/O)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4169823,hERG / KCNH2,2017.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CS(=O)(=O)N1CCC(C2N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL2069511,hERG / KCNH2,2012.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@@]1(c2cc(CNC3(C(F)(F)F)CC3)c(F)cc2F)CCSC(N)=N1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4098403,hERG / KCNH2,2017.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1cc(OCCN2CCOCC2)nn1-c1ccc(Cl)c(Cl)c1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL2170225,hERG / KCNH2,2012.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1ccccc1-c1nc2cn(-c3ccc(Cl)cc3)nc2c(=O)n1CC1CCCN(C(C)C)C1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL3218647,hERG / KCNH2,2013.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccs1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4244935,hERG / KCNH2,2018.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(n1)CCN(Cc1ccco1)C2=O,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5170797,hERG / KCNH2,2022.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Clc1ccc2c(c1)CC1(Cc3nnc([C@H]4CC[C@H](N5CCOCC5)CC4)n3-2)OCCO1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5563627,hERG / KCNH2,2024.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL3941307,hERG / KCNH2,2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cn1cc(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)cn1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5412433,hERG / KCNH2,2023.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
FC(F)c1ccc(CCN2CCC(Nc3ncnc4[nH]ncc34)C(F)(F)C2)cc1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5831678,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
N#Cc1ccc2ccc(OCC3CCNCC3)cc2c1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,Ki,ChEMBL,CHEMBL444985,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL2325985,hERG / KCNH2,2013.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL2177113,hERG / KCNH2,2012.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
N[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL1643512,hERG / KCNH2,2011.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Nc1nc2ccc(NCC(F)(F)F)nc2n1CC(O)c1ccc(Cl)cc1Cl,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL3289807,hERG / KCNH2,2014.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(Cc1ccc(OCC[C@@H]2C[C@@H]2C2CCN(c3ncc(Cl)cn3)CC2)c(F)c1)N1CCC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL4099186,hERG / KCNH2,2017.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(NC(=S)NCCc1ccccc1)c1cccc(Cl)c1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,EC50,ChEMBL,CHEMBL1389707,hERG / KCNH2,,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(NCC1CCOCC1)c1n[nH]c2ccc(-c3cncc(CN4CCOCC4)c3)cc12,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL5966184,hERG / KCNH2,2022.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCC(F)(F)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL6030256,hERG / KCNH2,2020.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(NCc1ccc(Cl)cc1Cl)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL560063,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C([C@@H]1C[C@H]1c1ccc(C(F)(F)F)cc1)N1CCN(S(=O)(=O)c2cc(-c3cn[nH]n3)cc(C(F)(F)F)c2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL528997,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(c1ccc(Oc2cccc(F)c2)nc1)N1CCCN(C2CCC2)CC1,1,1,5.455931955649724,5.455931955649724,3500.0,3500.0,IC50,ChEMBL,CHEMBL1170790,hERG / KCNH2,2010.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1)N1Cc2ccccc2C1,1,1,5.4558078892349675,5.4558078892349675,3501.0,3501.0,IC50,ChEMBL,CHEMBL551613,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1cc(-c2ccc3c(c2)-c2nnc(Oc4ccccc4Cl)n2CCO3)ccn1,1,1,5.454692883534176,5.454692883534176,3510.0,3510.0,IC50,ChEMBL,CHEMBL4759692,hERG / KCNH2,2016.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1ccsc1,1,1,5.454692883534176,5.454692883534176,3510.0,3510.0,IC50,ChEMBL,CHEMBL6045344,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1CC[N+]1(CCCC1)C2.[Br-],1,1,5.454692883534176,5.454692883534176,3510.0,3510.0,IC50,ChEMBL,CHEMBL4085169,hERG / KCNH2,2018.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(O)[C@H]1CC[C@H](Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1,1,1,5.453457336521868,5.453457336521868,3520.0,3520.0,Ki,ChEMBL,CHEMBL2408633,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
NC(=O)c1ccn(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)c1,2,1,5.452966216037528,5.455931955649724,3524.065,3500.0,IC50,ChEMBL,CHEMBL4554053,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Fc1ccc(Cn2c(N3CCC(n4cccn4)CC3)nc3ccccc32)cc1,1,1,5.451487743658964,5.451487743658964,3536.0,3536.0,Ki,ChEMBL,CHEMBL551347,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCCCCCCN(CC)CC#CCc1ccccc1,1,1,5.450628847666823,5.450628847666823,3543.0,3543.0,IC50,ChEMBL,CHEMBL3093967,hERG / KCNH2,2013.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Cn1c(SCCCN2CC3CCN(c4ccccc4)C3C2)nnc1C1CCOCC1,2,1,5.449999932356823,5.499999678657065,3571.675,3162.28,IC50,ChEMBL,CHEMBL3774649,hERG / KCNH2,2016.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC1(C)Oc2cccc(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)c2O1,2,1,5.449999293727862,6.119998611678231,8677.225,758.58,IC50,ChEMBL,CHEMBL584087,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCOCC1,1,1,5.449771646944906,5.449771646944906,3550.0,3550.0,IC50,ChEMBL,CHEMBL1091163,hERG / KCNH2,2010.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1cc(-c2cn(C3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1,1,5.448550002027124,5.448550002027124,3560.0,3560.0,IC50,ChEMBL,CHEMBL3609626,hERG / KCNH2,2015.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(O)C1CCCCC1Nc1ccc(-c2ccc(-c3nc4cc(Cl)ccc4[nH]3)cn2)cn1,1,1,5.448550002027124,5.448550002027124,3560.0,3560.0,Ki,ChEMBL,CHEMBL4554202,hERG / KCNH2,2019.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)c1cc(C#N)cc2nc(-c3ccc(C(=O)NC[C@H]4CN(c5ccc(-c6ccccc6OC(F)(F)F)cn5)C(=O)O4)cc3)oc12,1,1,5.446116973356125,5.446116973356125,3580.0,3580.0,IC50,ChEMBL,CHEMBL1771145,hERG / KCNH2,2011.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCc1cn(C2=CCC3C4CC=C5C[C@@H](NC(=O)c6ccncc6)CC[C@]5(C)C4CC[C@]23C)cn1,1,1,5.446116973356125,5.446116973356125,3580.0,3580.0,IC50,ChEMBL,CHEMBL5404028,hERG / KCNH2,2023.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccc(Cl)cc5)c4)n[nH]c2-3)CC1,1,1,5.44490555142168,5.44490555142168,3590.0,3590.0,IC50,ChEMBL,CHEMBL387929,hERG / KCNH2,2007.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OCCNCCCF)ccc2F)N1CC(F)(F)F,4,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL5398790,hERG / KCNH2,2019.0;2020.0;2021.0;2023.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
COc1cc(F)c(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL6051199,hERG / KCNH2,2019.0;2020.0;2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cncnc2)c1,3,1,5.443697499232712,5.7447274948966935,3600.0,1800.0,IC50,ChEMBL,CHEMBL4110570,hERG / KCNH2,2018.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
Nc1ccc(-c2cccs2)cc1NC(=O)c1ncc(N2CCNCC2)s1,2,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL5786654,hERG / KCNH2,2020.0;2023.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CC(C)Oc1ccn2c(-c3nc(N[C@H]4CNCC[C@@H]4F)ccc3F)cnc2c1,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL6171790,hERG / KCNH2,2025.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCSCC1)c1cccc(C(F)(F)F)n1,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL5089000,hERG / KCNH2,2021.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)CC(C)O,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL5890912,hERG / KCNH2,2022.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL2010844,hERG / KCNH2,2011.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN(C)[C@H]1CC[C@@]2(CN=C(N3CCc4ccccc4[C@@H]3c3ccc(F)cc3)O2)C1,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL5280684,hERG / KCNH2,2023.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](O)/C(=C/c5cccnc5)C[C@H]4[C@@H]3CC[C@@H]12,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,Ki,ChEMBL,CHEMBL562780,hERG / KCNH2,2009.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
CN1CC2(CCN(CCc3ccccc3)CC2)OC2(CC2)C1=O,1,1,5.443697499232712,5.443697499232712,3600.0,3600.0,IC50,ChEMBL,CHEMBL4762816,hERG / KCNH2,2020.0,weak_1uM_to_10uM,False,False,1.0,"<=10 uM blocker, >=30 uM non-blocker, 10-30 uM omitted"
