structure_id,endpoint,assay_family,measurements,sources,median_p_activity,min_p_activity,max_p_activity,sd_p_activity,range_log10
STR-C44F56C9778A0067D259,IC50,biochemical_inhibition,2,2,5.3872161432802645,5.3872161432802645,5.3872161432802645,0.0,0.0
STR-C4A801F174E1E034721C,IC50,biochemical_binding,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-C52DE5B6B6E8022BCAB7,IC50,biochemical_binding,2,2,6.047207556955907,6.047207556955907,6.047207556955907,0.0,0.0
STR-C555A82898E9FBE8534F,Ki,biochemical_binding,2,2,5.735182176990463,5.735182176990463,5.735182176990463,0.0,0.0
STR-C7284B226A7FB3CA10F9,IC50,biochemical_binding,2,2,5.251811972993799,5.251811972993799,5.251811972993799,0.0,0.0
STR-CCECBC8279B18ADB4096,IC50,biochemical_inhibition,2,2,6.585026652029182,6.585026652029182,6.585026652029182,0.0,0.0
STR-C7F0E76CC5EC752D86FB,Ki,biochemical_binding,2,2,8.013228265733755,8.013228265733755,8.013228265733755,0.0,0.0
STR-C958B9047F1B12915566,IC50,biochemical_binding,2,2,4.075204004202088,4.075204004202088,4.075204004202088,0.0,0.0
STR-C9E0EFAEE2C6ACA45C7C,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-8EFAF282343A8EB53879,IC50,biochemical_inhibition,2,2,6.284832642151542,6.284832642151542,6.284832642151542,0.0,0.0
STR-CB65BC34DC11FA6EB615,IC50,biochemical_binding,2,2,8.096910013008056,8.096910013008056,8.096910013008056,0.0,0.0
STR-CB98D7BBE456411A25E7,IC50,biochemical_binding,2,2,6.522878745280337,6.522878745280337,6.522878745280337,0.0,0.0
STR-CC05FA7F39995CB495AE,IC50,biochemical_binding,2,2,5.552841968657781,5.552841968657781,5.552841968657781,0.0,0.0
STR-C388369FA2BBC8775FB4,Ki,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-C24E330B171F75FD816E,IC50,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-C21882423633547B198F,Kd,biochemical_binding,3,3,7.070581074285707,7.070581074285707,7.070581074285707,0.0,0.0
STR-C21882423633547B198F,IC50,biochemical_inhibition,2,2,7.251811972993799,7.251811972993799,7.251811972993799,0.0,0.0
STR-B86FFEAD38CDA23B5632,IC50,biochemical_binding,2,2,5.207608310501746,5.207608310501746,5.207608310501746,0.0,0.0
STR-B8749C56BFCE6CE70125,IC50,biochemical_binding,2,2,6.154901959985743,6.154901959985743,6.154901959985743,0.0,0.0
STR-B8D3AA93809B56B2198C,IC50,biochemical_binding,2,2,5.3872161432802645,5.3872161432802645,5.3872161432802645,0.0,0.0
STR-B91B625C26AF1911063A,IC50,biochemical_binding,2,2,5.886056647693163,5.886056647693163,5.886056647693163,0.0,0.0
STR-B9852EE345EDCE391831,IC50,biochemical_binding,2,2,4.3979400086720375,4.3979400086720375,4.3979400086720375,0.0,0.0
STR-B9B055BBCE39C09309A4,IC50,biochemical_binding,2,2,5.947306058075032,5.947306058075032,5.947306058075032,0.0,0.0
STR-B9EA30DEB7647D41BA70,IC50,biochemical_binding,2,2,5.346787486224656,5.346787486224656,5.346787486224656,0.0,0.0
STR-BAB280176B241974F757,IC50,biochemical_binding,2,2,6.086716098239581,6.086716098239581,6.086716098239581,0.0,0.0
STR-BB3373616F96D1625E90,IC50,biochemical_binding,2,2,9.0,9.0,9.0,0.0,0.0
STR-BD3C32C55755152AB6D1,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-BEF59984678C49DF2998,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-BF1214B82FC052E63D5D,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-BF401908AD838E3D878A,IC50,biochemical_binding,2,2,5.568636235841012,5.568636235841012,5.568636235841012,0.0,0.0
STR-BFADD52B1F3CC9E98A32,IC50,biochemical_binding,2,2,5.2839966563652006,5.2839966563652006,5.2839966563652006,0.0,0.0
STR-BFC54DF7D74405B04BF7,IC50,biochemical_inhibition,2,2,6.7055337738384075,6.7055337738384075,6.7055337738384075,0.0,0.0
STR-CC5A13637E8A037A05FE,IC50,biochemical_inhibition,2,2,7.268411234813261,7.268411234813261,7.268411234813261,0.0,0.0
STR-CD3ABA81D633A3E66F13,IC50,biochemical_inhibition,2,2,8.275724130399212,8.275724130399212,8.275724130399212,0.0,0.0
STR-E00A2A65334250E6910B,IC50,biochemical_binding,2,2,4.375717904164332,4.375717904164332,4.375717904164332,0.0,0.0
STR-DAA31E2085C9B01F8A70,IC50,biochemical_binding,2,2,7.721246399047171,7.721246399047171,7.721246399047171,0.0,0.0
STR-D69A42D7CD9CD1E56E5E,Ki,biochemical_binding,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-D8497B8DD5B2F916727A,Ki,biochemical_binding,2,2,6.455931955649724,6.455931955649724,6.455931955649724,0.0,0.0
STR-D8A1A162FE6EB57E5B09,IC50,biochemical_binding,2,2,4.739928612014925,4.739928612014925,4.739928612014925,0.0,0.0
STR-D8C56496AF4C9916F0F3,IC50,biochemical_binding,2,2,7.619788758288394,7.619788758288394,7.619788758288394,0.0,0.0
STR-DA6DE006B635E7B8ABB6,Ki,biochemical_binding,2,2,6.910094888560602,6.910094888560602,6.910094888560602,0.0,0.0
STR-DA939D5F87D225304F92,IC50,biochemical_binding,2,2,7.267606240177031,7.267606240177031,7.267606240177031,0.0,0.0
STR-DA9775B70707A0852196,IC50,biochemical_inhibition,2,2,8.0,8.0,8.0,0.0,0.0
STR-DB0E19CA615A608C5F2D,IC50,biochemical_binding,2,2,5.7447274948966935,5.7447274948966935,5.7447274948966935,0.0,0.0
STR-CD759944F5086C54220F,IC50,biochemical_inhibition,2,2,7.943095148663527,7.943095148663527,7.943095148663527,0.0,0.0
STR-DB5B02FE39EDDB48AD19,IC50,biochemical_binding,2,2,6.882728704344236,6.882728704344236,6.882728704344236,0.0,0.0
STR-DB706C2977DCEE50E09E,IC50,biochemical_binding,2,2,5.7447274948966935,5.7447274948966935,5.7447274948966935,0.0,0.0
STR-DC00BFEB0D64455B5FD8,IC50,biochemical_inhibition,2,2,8.102372908709558,8.102372908709558,8.102372908709558,0.0,0.0
STR-DCA3434F85B70F7DA7D4,IC50,biochemical_binding,2,2,6.357535479757878,6.357535479757878,6.357535479757878,0.0,0.0
STR-DE2EA720A2F505856D97,IC50,biochemical_binding,2,2,7.585026652029182,7.585026652029182,7.585026652029182,0.0,0.0
STR-DF974D42229069135D77,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-DFE431635A25C35796E2,IC50,biochemical_inhibition,2,2,4.815308569182402,4.815308569182402,4.815308569182402,0.0,0.0
STR-D69A42D7CD9CD1E56E5E,IC50,biochemical_inhibition,2,1,7.443697499232712,7.443697499232712,7.443697499232712,0.0,0.0
STR-D69A42D7CD9CD1E56E5E,IC50,biochemical_binding,2,2,7.443697499232712,7.443697499232712,7.443697499232712,0.0,0.0
STR-D67FE3A87A1AC07DC7FF,Ki,biochemical_binding,2,2,4.935542010773082,4.935542010773082,4.935542010773082,0.0,0.0
STR-D669A219C022A29B5DB1,Ki,biochemical_binding,2,2,6.866461091629782,6.866461091629782,6.866461091629782,0.0,0.0
STR-CE06DD9044CE32F8232C,IC50,biochemical_binding,2,2,4.247951552180561,4.247951552180561,4.247951552180561,0.0,0.0
STR-CE19B64802D772BDF0B1,IC50,biochemical_inhibition,2,2,5.154901959985743,5.154901959985743,5.154901959985743,0.0,0.0
STR-CE7B584631A9BA01C68A,IC50,biochemical_binding,2,2,4.688246138944246,4.688246138944246,4.688246138944246,0.0,0.0
STR-CF723552A81BEA7EC32F,IC50,biochemical_binding,2,2,5.443697499232712,5.443697499232712,5.443697499232712,0.0,0.0
STR-D0AFB81D834FFDF24514,IC50,biochemical_inhibition,2,2,4.698970004336019,4.698970004336019,4.698970004336019,0.0,0.0
STR-D2329F0EB178ECBDC6B6,IC50,biochemical_binding,2,2,6.954677021213342,6.954677021213342,6.954677021213342,0.0,0.0
STR-D31C7512712D5C2245CC,IC50,biochemical_binding,2,2,6.359518563029578,6.359518563029578,6.359518563029578,0.0,0.0
STR-D32B5F55634E895AF4B1,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-D32C4FE03E32CED2B7FB,IC50,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-D3545E8919D6A24E9EFC,IC50,biochemical_binding,2,2,5.920818753952375,5.920818753952375,5.920818753952375,0.0,0.0
STR-D3A497B4DE3B2E0622F3,IC50,biochemical_binding,2,2,8.096910013008056,8.096910013008056,8.096910013008056,0.0,0.0
STR-D456C0F5B6DBFC7C04B5,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-D4B228AA42C515EFF74F,IC50,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-D517B4FC121862D9BE6F,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-D5BB346CA235EBEB0149,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-904EC5EDA40AA8AB23C1,Ki,biochemical_binding,2,2,8.327902142064282,8.327902142064282,8.327902142064282,0.0,0.0
STR-7A2E8FB7325B12C5539B,IC50,biochemical_binding,2,2,6.2958494831602,6.2958494831602,6.2958494831602,0.0,0.0
STR-8E3630FC0BF9AADB03BC,IC50,biochemical_binding,2,2,5.508638306165727,5.508638306165727,5.508638306165727,0.0,0.0
STR-2FF2DB436296505D61BF,Ki,biochemical_binding,3,3,8.537602002101044,8.537602002101044,8.537602002101044,0.0,0.0
STR-30E7F50211EE28460DBB,IC50,biochemical_binding,2,2,5.920818753952375,5.920818753952375,5.920818753952375,0.0,0.0
STR-3187B729C5A86F22C447,IC50,biochemical_binding,2,2,5.045757490560675,5.045757490560675,5.045757490560675,0.0,0.0
STR-31D21D2CCB9374585486,IC50,biochemical_inhibition,2,2,6.645891560852599,6.645891560852599,6.645891560852599,0.0,0.0
STR-3253D8DC94A1BCB38E8F,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-3285E2BFD8068CB3A1DB,IC50,biochemical_binding,2,2,4.694648630553377,4.694648630553377,4.694648630553377,0.0,0.0
STR-32FEF1FCB73DC9ADA20D,IC50,biochemical_binding,2,2,8.522878745280337,8.522878745280337,8.522878745280337,0.0,0.0
STR-33470FA3D63C6644B384,IC50,biochemical_binding,2,2,6.087777943467584,6.087777943467584,6.087777943467584,0.0,0.0
STR-338D75E25E61086DDEB0,IC50,biochemical_binding,2,2,5.187086643357144,5.187086643357144,5.187086643357144,0.0,0.0
STR-33EC56FC5D9EE8140CC4,IC50,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-33ECA7BC02C166AF1729,IC50,biochemical_binding,2,2,7.602059991327963,7.602059991327963,7.602059991327963,0.0,0.0
STR-33ECA7BC02C166AF1729,IC50,biochemical_inhibition,2,1,7.602059991327963,7.602059991327963,7.602059991327963,0.0,0.0
STR-33ECA7BC02C166AF1729,Ki,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-34FE1D5BDCFE7B2EB7FE,IC50,biochemical_inhibition,2,2,9.0,9.0,9.0,0.0,0.0
STR-357FF7F1EF112B333FD8,IC50,biochemical_binding,2,2,7.958607314841775,7.958607314841775,7.958607314841775,0.0,0.0
STR-35F6D1EC02194FC314E7,IC50,biochemical_binding,2,2,7.886056647693163,7.886056647693163,7.886056647693163,0.0,0.0
STR-3601397C7850DBE7E578,IC50,biochemical_binding,2,2,7.376750709602099,7.376750709602099,7.376750709602099,0.0,0.0
STR-3635F302F926924A4F69,IC50,biochemical_binding,2,2,4.458420756053419,4.458420756053419,4.458420756053419,0.0,0.0
STR-30D1E5B8E9867EA8DE8A,IC50,biochemical_binding,2,2,6.055024091587953,6.055024091587953,6.055024091587953,0.0,0.0
STR-2E8A075F614E722CE8DF,IC50,biochemical_binding,2,2,7.769551078621726,7.769551078621726,7.769551078621726,0.0,0.0
STR-4719AA5EBF6B16DABB7E,IC50,biochemical_binding,2,2,5.6777807052660805,5.6777807052660805,5.6777807052660805,0.0,0.0
STR-2E19648BD2890AA2BB83,Ki,biochemical_binding,2,2,6.139661993429007,6.139661993429007,6.139661993429007,0.0,0.0
STR-23383202A04EDA946CD9,IC50,biochemical_inhibition,2,2,6.17134010346468,6.17134010346468,6.17134010346468,0.0,0.0
STR-2427F8EACDBEB2183A48,Ki,biochemical_binding,2,2,7.236572006437063,7.236572006437063,7.236572006437063,0.0,0.0
STR-24BA8A5718C0F3749245,IC50,biochemical_binding,2,2,5.207608310501746,5.207608310501746,5.207608310501746,0.0,0.0
STR-24E8A686F24A9B2B9CC8,IC50,biochemical_binding,2,2,6.517126416391246,6.517126416391246,6.517126416391246,0.0,0.0
STR-26DE89331A7438286FB0,IC50,biochemical_binding,2,2,4.954677021213342,4.954677021213342,4.954677021213342,0.0,0.0
STR-27FF42BC0C71603EA440,IC50,biochemical_binding,2,2,5.920818753952375,5.920818753952375,5.920818753952375,0.0,0.0
STR-2849978768635A47ED8E,IC50,biochemical_binding,2,2,7.537602002101044,7.537602002101044,7.537602002101044,0.0,0.0
STR-288DA5D629242E618088,IC50,biochemical_binding,2,2,5.853871964321762,5.853871964321762,5.853871964321762,0.0,0.0
STR-290979066F752EEEF93B,Ki,biochemical_binding,2,2,5.779891911959945,5.779891911959945,5.779891911959945,0.0,0.0
STR-291A8BDD78332CB7AA65,Ki,biochemical_binding,2,2,8.161150909262744,8.161150909262744,8.161150909262744,0.0,0.0
STR-298210A977B1E814E254,IC50,biochemical_binding,2,2,7.920818753952375,7.920818753952375,7.920818753952375,0.0,0.0
STR-2A720D6641F50CDDC420,IC50,biochemical_binding,2,2,5.721246399047171,5.721246399047171,5.721246399047171,0.0,0.0
STR-2AFD93E7E8064B3E49E2,IC50,biochemical_binding,2,2,5.552841968657781,5.552841968657781,5.552841968657781,0.0,0.0
STR-2BD8E1D3643B1EDA4E91,IC50,biochemical_binding,2,2,6.255707016877324,6.255707016877324,6.255707016877324,0.0,0.0
STR-2C3FE5CA1858927467FA,IC50,biochemical_binding,2,2,6.863279432843593,6.863279432843593,6.863279432843593,0.0,0.0
STR-2D6C1263F87FC6A92E1C,IC50,biochemical_binding,2,2,7.920818753952375,7.920818753952375,7.920818753952375,0.0,0.0
STR-2D8843254F92027CB324,Ki,biochemical_binding,2,2,8.903089986991944,8.903089986991944,8.903089986991944,0.0,0.0
STR-36584B3033D9C455D195,IC50,biochemical_binding,2,2,7.1487416512809245,7.1487416512809245,7.1487416512809245,0.0,0.0
STR-36584B3033D9C455D195,IC50,biochemical_inhibition,2,1,7.1487416512809245,7.1487416512809245,7.1487416512809245,0.0,0.0
STR-36584B3033D9C455D195,Ki,biochemical_binding,2,2,7.657577319177793,7.657577319177793,7.657577319177793,0.0,0.0
STR-37683BE8AACC5BF07C17,IC50,biochemical_binding,2,2,5.638272163982407,5.638272163982407,5.638272163982407,0.0,0.0
STR-40B1021373C595DF25D7,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-40E0E7043CC563C31D2B,IC50,biochemical_binding,2,2,4.609064892896621,4.609064892896621,4.609064892896621,0.0,0.0
STR-40FF751350DD414E6552,IC50,biochemical_binding,2,2,4.943095148663527,4.943095148663527,4.943095148663527,0.0,0.0
STR-42A41E76F0ED1B6A4DCE,IC50,biochemical_inhibition,2,2,6.605548319173783,6.605548319173783,6.605548319173783,0.0,0.0
STR-42FABA990848887F9FDB,IC50,biochemical_binding,2,2,4.991399828238082,4.991399828238082,4.991399828238082,0.0,0.0
STR-4342C90FE7E456F909D0,IC50,biochemical_binding,2,2,6.402304814074488,6.402304814074488,6.402304814074488,0.0,0.0
STR-43E0D8D9D40EE11F8225,IC50,biochemical_inhibition,2,2,8.0,8.0,8.0,0.0,0.0
STR-44CE0BDB9F04043588E8,Ki,biochemical_binding,2,2,4.3788237182249645,4.3788237182249645,4.3788237182249645,0.0,0.0
STR-44D7373FA75606A9FAF6,IC50,biochemical_binding,2,2,5.251811972993799,5.251811972993799,5.251811972993799,0.0,0.0
STR-44F56F5A5BFB18B77986,Ki,biochemical_binding,2,2,5.876148359032914,5.876148359032914,5.876148359032914,0.0,0.0
STR-452401AF18DD4279C7FE,IC50,biochemical_binding,2,2,7.657577319177793,7.657577319177793,7.657577319177793,0.0,0.0
STR-458F60594CF32D1C3B3A,IC50,biochemical_inhibition,2,2,7.045757490560675,7.045757490560675,7.045757490560675,0.0,0.0
STR-45F69269A2FAE7DAA4C0,Ki,biochemical_binding,2,2,6.7055337738384075,6.7055337738384075,6.7055337738384075,0.0,0.0
STR-460559F541337721ECE0,IC50,biochemical_binding,2,2,7.346787486224656,7.346787486224656,7.346787486224656,0.0,0.0
STR-46101F1AC5781BDFFC2C,IC50,biochemical_binding,2,2,7.040958607678906,7.040958607678906,7.040958607678906,0.0,0.0
STR-461FB7619E9127A87F14,IC50,biochemical_binding,2,2,5.886056647693163,5.886056647693163,5.886056647693163,0.0,0.0
STR-469219CCEE1D20BDAA81,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-40A2759B420CC95C7ED1,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-3FB33B6320D7624C2E9C,IC50,biochemical_binding,2,2,6.55129368009492,6.55129368009492,6.55129368009492,0.0,0.0
STR-3F81C43E4EB08BB5803F,IC50,biochemical_binding,2,2,7.823908740944319,7.823908740944319,7.823908740944319,0.0,0.0
STR-3A41597854480F3DF1D0,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-377B42435916FCE77AA8,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-387792503A9801B32A63,Ki,biochemical_binding,2,2,5.478861916295964,5.478861916295964,5.478861916295964,0.0,0.0
STR-38D78133670C2C6A5AEA,IC50,biochemical_binding,2,2,5.79317412396815,5.79317412396815,5.79317412396815,0.0,0.0
STR-38F6752F49BCD366F11A,IC50,biochemical_binding,2,2,6.347753658996677,6.347753658996677,6.347753658996677,0.0,0.0
STR-39162221D259757C11ED,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-3941BFA7C86C7BEE8530,IC50,biochemical_binding,2,2,7.853871964321762,7.853871964321762,7.853871964321762,0.0,0.0
STR-39A915FABCDA41B4B311,IC50,biochemical_binding,2,2,6.935542010773082,6.935542010773082,6.935542010773082,0.0,0.0
STR-3A4916332CE912BE72A0,IC50,biochemical_binding,2,2,5.086186147616283,5.086186147616283,5.086186147616283,0.0,0.0
STR-3F04DD1A59C14A2DDA4B,IC50,biochemical_binding,2,2,4.200659450546418,4.200659450546418,4.200659450546418,0.0,0.0
STR-3A6736117BA7E1895B14,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-3B92CACCAFD90E1C78D4,IC50,biochemical_inhibition,2,2,5.769551078621726,5.769551078621726,5.769551078621726,0.0,0.0
STR-3BF33E326381C0E9FE99,IC50,biochemical_inhibition,2,2,4.494850021680094,4.494850021680094,4.494850021680094,0.0,0.0
STR-3C2AFF1CBD7C991356B5,IC50,biochemical_inhibition,2,2,6.853871964321762,6.853871964321762,6.853871964321762,0.0,0.0
STR-3CD476A8641FC18ED0B6,IC50,biochemical_inhibition,2,2,5.200659450546418,5.200659450546418,5.200659450546418,0.0,0.0
STR-3D134EE83844240DFBF0,IC50,biochemical_binding,2,2,5.721246399047171,5.721246399047171,5.721246399047171,0.0,0.0
STR-3DF232D656AC9EFDA4D4,IC50,biochemical_binding,2,2,6.071092309756047,6.071092309756047,6.071092309756047,0.0,0.0
STR-229990C98B9D4B27D490,IC50,biochemical_binding,2,2,5.337242168318426,5.337242168318426,5.337242168318426,0.0,0.0
STR-222AAD6024ECA7B1116F,IC50,biochemical_binding,2,2,7.050609993355087,7.050609993355087,7.050609993355087,0.0,0.0
STR-220071760E88DA3EF61F,IC50,biochemical_inhibition,2,2,4.698970004336019,4.698970004336019,4.698970004336019,0.0,0.0
STR-0FC172F4903F344CAD3C,Ki,biochemical_binding,2,2,7.67778070526608,7.67778070526608,7.67778070526608,0.0,0.0
STR-094C702ADD088489F553,Ki,biochemical_binding,2,2,5.886056647693163,5.886056647693163,5.886056647693163,0.0,0.0
STR-09808CFD40E7489BA72B,IC50,biochemical_binding,2,2,7.853871964321762,7.853871964321762,7.853871964321762,0.0,0.0
STR-09E54D8A9B952AC86D2A,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-09F928DB426380AF84D4,IC50,biochemical_inhibition,2,2,6.108462542327436,6.108462542327436,6.108462542327436,0.0,0.0
STR-0A56438F09B3E75AAE8B,Kd,biochemical_binding,3,3,6.801342913045577,6.801342913045577,6.801342913045577,0.0,0.0
STR-0AF48A7398AE4A10DB6D,IC50,biochemical_binding,2,2,8.698970004336019,8.698970004336019,8.698970004336019,0.0,0.0
STR-0B18427EF6CEB8CC075B,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-0B3BEA2BCB592D1DDA40,IC50,biochemical_binding,2,2,6.906578314837764,6.906578314837764,6.906578314837764,0.0,0.0
STR-0B5E0ED39466F3487654,Ki,biochemical_binding,3,3,7.096910013008056,7.096910013008056,7.096910013008056,0.0,0.0
STR-0BCBBE5537E8A8D227ED,IC50,biochemical_inhibition,2,2,4.920818753952375,4.920818753952375,4.920818753952375,0.0,0.0
STR-0C1A3C79DDA24756CB7A,IC50,biochemical_binding,2,2,7.853871964321762,7.853871964321762,7.853871964321762,0.0,0.0
STR-0C77A21AB4DE90C1EA09,IC50,biochemical_binding,2,2,5.42021640338319,5.42021640338319,5.42021640338319,0.0,0.0
STR-0D3B5781158FDA010959,IC50,biochemical_inhibition,2,2,3.5301779840218366,3.5301779840218366,3.5301779840218366,0.0,0.0
STR-0EB8573BEAC1C0A492BB,IC50,biochemical_binding,2,2,5.585026652029182,5.585026652029182,5.585026652029182,0.0,0.0
STR-0EB9DFE3F3CFA3016388,IC50,biochemical_binding,2,2,7.920818753952375,7.920818753952375,7.920818753952375,0.0,0.0
STR-0F9EB3D0BA8F609CF473,IC50,biochemical_binding,2,2,8.045757490560675,8.045757490560675,8.045757490560675,0.0,0.0
STR-0FC172F4903F344CAD3C,IC50,biochemical_binding,2,2,7.173925197299173,7.173925197299173,7.173925197299173,0.0,0.0
STR-09276AA2563E2F930001,IC50,biochemical_binding,2,2,6.53313237964589,6.53313237964589,6.53313237964589,0.0,0.0
STR-08A590BAA6ADDB004EDA,IC50,biochemical_binding,2,2,5.161150909262744,5.161150909262744,5.161150909262744,0.0,0.0
STR-080A59F9B1BCF4DFA65B,IC50,biochemical_binding,2,2,6.302770657240282,6.302770657240282,6.302770657240282,0.0,0.0
STR-062343CE45A5FA8286D4,Kd,biochemical_binding,2,2,8.0,8.0,8.0,0.0,0.0
STR-02403E375D780F15C68E,IC50,biochemical_binding,2,2,6.7594507517174005,6.7594507517174005,6.7594507517174005,0.0,0.0
STR-025D3FCF7FCF0D4F8D78,IC50,biochemical_binding,2,2,6.110138278741811,6.110138278741811,6.110138278741811,0.0,0.0
STR-02EB512B892EF622930F,IC50,biochemical_binding,2,2,7.552841968657781,7.552841968657781,7.552841968657781,0.0,0.0
STR-03A6B3C8922F75633A24,IC50,biochemical_inhibition,2,2,8.0,8.0,8.0,0.0,0.0
STR-0449028356C19D0EDA3B,IC50,biochemical_binding,2,2,7.346787486224656,7.346787486224656,7.346787486224656,0.0,0.0
STR-04F547F3C923840AF4FD,IC50,biochemical_inhibition,2,2,8.0,8.0,8.0,0.0,0.0
STR-052D31B0B659EBB9473E,Ki,biochemical_binding,2,2,8.903089986991944,8.903089986991944,8.903089986991944,0.0,0.0
STR-06E53FF33324D9B1A44A,IC50,biochemical_binding,2,2,7.698970004336019,7.698970004336019,7.698970004336019,0.0,0.0
STR-07E4D9678C4B52D2093A,IC50,biochemical_binding,2,2,7.795880017344075,7.795880017344075,7.795880017344075,0.0,0.0
STR-070A2DB3A5A9041ED5EA,IC50,biochemical_binding,2,2,8.397940008672037,8.397940008672037,8.397940008672037,0.0,0.0
STR-072FE59E687806FA7B3E,IC50,biochemical_inhibition,4,2,5.920818753952375,5.920818753952375,5.920818753952375,0.0,0.0
STR-073AD85CF5EE1E9C87AB,IC50,biochemical_binding,2,2,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-073AD85CF5EE1E9C87AB,IC50,biochemical_inhibition,2,1,8.221848749616356,8.221848749616356,8.221848749616356,0.0,0.0
STR-073AD85CF5EE1E9C87AB,Ki,biochemical_binding,2,2,9.0,9.0,9.0,0.0,0.0
STR-07CEA1A415CFED11C760,IC50,biochemical_inhibition,2,2,6.568636235841012,6.568636235841012,6.568636235841012,0.0,0.0
STR-07CEA1A415CFED11C760,Kd,biochemical_binding,3,3,6.54515513999149,6.54515513999149,6.54515513999149,0.0,0.0
STR-0FC172F4903F344CAD3C,IC50,biochemical_inhibition,2,1,7.173925197299173,7.173925197299173,7.173925197299173,0.0,0.0
STR-10E9D8E15102F968C01B,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-21E735B2891431212E1A,IC50,biochemical_binding,2,2,7.823908740944319,7.823908740944319,7.823908740944319,0.0,0.0
STR-119E78597F506F0B6C75,IC50,biochemical_binding,2,2,5.017728766960431,5.017728766960431,5.017728766960431,0.0,0.0
STR-1CBACEED34B9A4B3A117,IC50,biochemical_binding,2,2,7.552841968657781,7.552841968657781,7.552841968657781,0.0,0.0
STR-1D682839606D037B2843,IC50,biochemical_binding,2,2,5.6777807052660805,5.6777807052660805,5.6777807052660805,0.0,0.0
STR-1DF62CB592FCCE0FC1BB,IC50,biochemical_binding,2,2,5.309803919971486,5.309803919971486,5.309803919971486,0.0,0.0
STR-1E16751A99CB4CD1A2D3,IC50,biochemical_binding,2,2,7.602059991327963,7.602059991327963,7.602059991327963,0.0,0.0
STR-1E16751A99CB4CD1A2D3,IC50,biochemical_inhibition,2,1,7.602059991327963,7.602059991327963,7.602059991327963,0.0,0.0
STR-1E16751A99CB4CD1A2D3,Ki,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-1E41EA89AAF9C5AE998F,IC50,biochemical_binding,2,2,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-1E41EA89AAF9C5AE998F,IC50,biochemical_inhibition,2,1,8.154901959985743,8.154901959985743,8.154901959985743,0.0,0.0
STR-1E41EA89AAF9C5AE998F,Ki,biochemical_binding,2,2,8.853871964321762,8.853871964321762,8.853871964321762,0.0,0.0
STR-1E9D02C95D733A0CE623,IC50,biochemical_binding,2,2,6.795880017344075,6.795880017344075,6.795880017344075,0.0,0.0
STR-1ED81EB6526D0C332327,Ki,biochemical_binding,2,2,5.259637310505756,5.259637310505756,5.259637310505756,0.0,0.0
STR-1F9028E2DF2F03204766,IC50,biochemical_binding,2,2,5.327902142064282,5.327902142064282,5.327902142064282,0.0,0.0
