structure_id_a,structure_id_b,core_smiles,variable_fragment_a,variable_fragment_b,transformation,core_heavy_atoms,variable_heavy_atoms_a,variable_heavy_atoms_b,p_activity_a,p_activity_b,absolute_delta_pactivity,achiral_morgan_tanimoto,is_activity_cliff,shared_assay_id,shared_document_id,evidence_context_grade
STR-72BF5FE38870FA3B6280,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@H](CCO)[*:1],CNCCC[C@H](C(C)C)[*:1],CC(C)[C@H](CCO)[*:1]>>CNCCC[C@H](C(C)C)[*:1],30,7,9,4.051391450123564,6.789198036565084,2.73780658644152,0.85,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-9DDC4364CC264A5D1AE9,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@H](CCCO)[*:1],CC(C)[C@@H](CCCN)[*:1],CC(C)[C@H](CCCO)[*:1]>>CC(C)[C@@H](CCCN)[*:1],30,8,8,4.152489034796752,6.886056647693163,2.733567612896411,0.8860759493670886,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(=O)NCCC[C@@H](C(C)C)[*:1],CNCCC[C@H](C(C)C)[*:1],CC(=O)NCCC[C@@H](C(C)C)[*:1]>>CNCCC[C@H](C(C)C)[*:1],30,11,9,4.064492734175287,6.789198036565084,2.724705302389797,0.8795180722891566,True,True,True,same_assay
STR-6F1C926A5BCCC888A7D5,STR-E6C9DB27889E0D91BF2B,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[C@H]4CCC[C@@H]4[*:1])CC3)C2)cc1,CO[*:1],COC(=O)N[*:1],CO[*:1]>>COC(=O)N[*:1],33,2,5,4.815308569182402,7.537602002101044,2.722293432918643,0.7285714285714285,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-5B65D30F2628A312D8CA,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>CNC(=O)N[C@H]1CCC[C@@H]1[*:1],35,10,10,5.327902142064282,8.045757490560675,2.7178553484963928,0.7948717948717948,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-990708AC2AD0842F3BCB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>NC(=O)O[C@H]1CCC[C@@H]1[*:1],35,10,9,5.327902142064282,8.045757490560675,2.7178553484963928,0.7037037037037037,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-5B65D30F2628A312D8CA,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],CNC(=O)N[*:1],CS(=O)(=O)C[*:1]>>CNC(=O)N[*:1],40,5,5,5.327902142064282,8.045757490560675,2.7178553484963928,0.7160493827160493,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-990708AC2AD0842F3BCB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],NC(=O)O[*:1],CS(=O)(=O)C[*:1]>>NC(=O)O[*:1],40,5,4,5.327902142064282,8.045757490560675,2.7178553484963928,0.7125,True,True,True,same_assay
STR-79D75B6A88F0457FA1C2,STR-BFADD52B1F3CC9E98A32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CNC(=O)C[C@@H]1CCC[C@H]1[*:1],35,10,10,8.0,5.2839966563652006,2.716003343634799,0.7142857142857143,True,True,True,same_assay
STR-BFADD52B1F3CC9E98A32,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,10,9,5.2839966563652006,8.0,2.716003343634799,0.7530864197530864,True,True,True,same_assay
STR-15A2DC000277D973D434,STR-E971954B90C3DF1122E8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CC(=O)OC[*:1],CC(=O)O[*:1],CC(=O)OC[*:1]>>CC(=O)O[*:1],37,5,4,5.031517051446064,7.744727494896693,2.7132104434506283,0.7866666666666666,True,True,True,same_assay
STR-5B65D30F2628A312D8CA,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],CNC(=O)N[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,10,7,8.045757490560675,5.337242168318426,2.708515322242249,0.7341772151898734,True,True,True,same_assay
STR-990708AC2AD0842F3BCB,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],NC(=O)O[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,9,7,8.045757490560675,5.337242168318426,2.708515322242249,0.7532467532467533,True,True,True,same_assay
STR-36584B3033D9C455D195,STR-4C19F00ABA775539C82E,N#Cc1ccc(OCCCN2CCC(C3([*:1])NCCc4ccccc43)CC2)cc1,C1CCC([*:1])C1,c1ccc([*:1])cc1,C1CCC([*:1])C1>>c1ccc([*:1])cc1,28,5,6,7.1487416512809245,4.448550002027125,2.7001916492537994,0.7258064516129032,True,True,True,same_assay
STR-3187B729C5A86F22C447,STR-94C191645BE5B0A1978A,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCO[C@@H]1CCC[C@H]1[*:1],O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,CCO[C@@H]1CCC[C@H]1[*:1]>>O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,35,8,11,5.045757490560675,7.744727494896693,2.698970004336018,0.782051282051282,True,True,True,same_assay
STR-077D7D9C480B1958E4A3,STR-6C98F61E1E52A5856618,CC(C)[C@@H](CC[*:1])N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,CNC(=O)[*:1],CC(C)(N)[*:1],CNC(=O)[*:1]>>CC(C)(N)[*:1],37,4,4,4.224025668870631,6.920818753952375,2.696793085081744,0.7666666666666667,True,True,True,same_assay
STR-3056BAB95CE288C931AB,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,COC(=O)NCCC[C@H](C(C)C)[*:1],CC(C)[C@H](CCO)[*:1],COC(=O)NCCC[C@H](C(C)C)[*:1]>>CC(C)[C@H](CCO)[*:1],30,12,7,6.7447274948966935,4.051391450123564,2.6933360447731296,0.8192771084337349,True,True,True,same_assay
STR-08A590BAA6ADDB004EDA,STR-3941BFA7C86C7BEE8530,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[*:1],CC(=O)OC[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(=O)OC[C@@H]1CCC[C@H]1[*:1]>>CNC(=O)O[C@H]1CCC[C@@H]1[*:1],32,10,10,5.161150909262744,7.853871964321762,2.6927210550590175,0.7215189873417721,True,True,True,same_assay
STR-13602A865FEABB9329F4,STR-B56EF6AC340F28C175E6,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[C@H]4CCC[C@@H]4[*:1])CC3)C2)cc1,CCO[*:1],CNC(=O)O[*:1],CCO[*:1]>>CNC(=O)O[*:1],33,3,5,5.267606240177031,7.958607314841775,2.6910010746647437,0.7571428571428571,True,True,True,same_assay
STR-20D5B5F6CCFE315C6A44,STR-94C191645BE5B0A1978A,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],c1cc(C[*:1])ccn1,O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,c1cc(C[*:1])ccn1>>O=C(O[C@H]1CCC[C@@H]1[*:1])C1CC1,35,7,11,5.055517327849831,7.744727494896693,2.6892101670468618,0.6455696202531646,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-F6B3210B924167EFDCBB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CCNC(=O)O[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CCNC(=O)O[C@@H]1CCC[C@H]1[*:1],35,9,11,8.154901959985743,5.468521082957745,2.6863808770279984,0.8461538461538461,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-3056BAB95CE288C931AB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(=O)NCCC[C@@H](C(C)C)[*:1],COC(=O)NCCC[C@H](C(C)C)[*:1],CC(=O)NCCC[C@@H](C(C)C)[*:1]>>COC(=O)NCCC[C@H](C(C)C)[*:1],30,11,12,4.064492734175287,6.7447274948966935,2.6802347607214063,0.8928571428571429,True,True,True,same_assay
STR-624DE6171936672A9284,STR-74AB0C5D40C92C89D385,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[*:1])CC3)C2)cc1,CC(=O)O[C@H]1CCC[C@@H]1[*:1],CO[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CO[C@@H]1CCC[C@H]1[*:1],28,9,7,7.397940008672037,4.718966632752273,2.678973375919764,0.803030303030303,True,True,True,same_assay
STR-A62EFE6B816DF994EE32,STR-BFADD52B1F3CC9E98A32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1]>>CNC(=O)C[C@@H]1CCC[C@H]1[*:1],35,10,10,7.958607314841775,5.2839966563652006,2.674610658476574,0.7349397590361446,True,True,True,same_assay
STR-00A1D39E2CC2B5C8F906,STR-7C604423619052A15AC8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)C[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[C@@H]1CCC[C@H]1[*:1]>>CC(=O)O[C@H]1CCC[C@@H]1[*:1],35,10,9,5.481486060122112,8.154901959985743,2.673415899863631,0.7341772151898734,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-38C10D94ABD1F231B9D1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CNC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)[C@@H](CCCN(C)C)[*:1],CNC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)[C@@H](CCCN(C)C)[*:1],30,12,10,4.350081281264581,7.022276394711152,2.6721951134465716,0.813953488372093,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-79D75B6A88F0457FA1C2,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>CCC(=O)O[C@H]1CCC[C@@H]1[*:1],35,10,10,5.327902142064282,8.0,2.672097857935718,0.7073170731707317,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>CC(=O)N[C@H]1CCC[C@@H]1[*:1],35,10,9,5.327902142064282,8.0,2.672097857935718,0.8157894736842105,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-79D75B6A88F0457FA1C2,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],CCC(=O)O[*:1],CS(=O)(=O)C[*:1]>>CCC(=O)O[*:1],40,5,5,5.327902142064282,8.0,2.672097857935718,0.7160493827160493,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-C24E330B171F75FD816E,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],CC(=O)N[*:1],CS(=O)(=O)C[*:1]>>CC(=O)N[*:1],40,5,4,5.327902142064282,8.0,2.672097857935718,0.7341772151898734,True,True,True,same_assay
STR-695C2B9D19FE30A6368D,STR-C3D8B6AB5924C8373F29,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,c1cnc([*:1])nc1,Cc1cc(C#N)ccc1[*:1],c1cnc([*:1])nc1>>Cc1cc(C#N)ccc1[*:1],26,6,9,4.335358024443875,7.00436480540245,2.6690067809585756,0.6323529411764706,True,True,True,same_assay
STR-6F1C926A5BCCC888A7D5,STR-C7F0E76CC5EC752D86FB,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[C@H]4CCC[C@@H]4[*:1])CC3)C2)cc1,CO[*:1],CCC(=O)O[*:1],CO[*:1]>>CCC(=O)O[*:1],33,2,5,4.815308569182402,7.481486060122112,2.6661774909397105,0.7794117647058824,True,True,True,same_assay
STR-79D75B6A88F0457FA1C2,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],CCC(=O)O[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,10,7,8.0,5.337242168318426,2.6627578316815743,0.7341772151898734,True,True,True,same_assay
STR-C24E330B171F75FD816E,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],CC(=O)N[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,9,7,8.0,5.337242168318426,2.6627578316815743,0.7532467532467533,True,True,True,same_assay
STR-36584B3033D9C455D195,STR-F8573739FC4928FB0125,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(C[*:1])CC1,N#Cc1ccc(OCC[*:1])cc1,N#Cc1cc2cc([*:1])ccc2[nH]1,N#Cc1ccc(OCC[*:1])cc1>>N#Cc1cc2cc([*:1])ccc2[nH]1,22,11,11,7.1487416512809245,4.486782399932061,2.661959251348864,0.5416666666666666,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-6BB8114D41C4FAE5B067,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CNC(=O)NCCC[C@@H](C(C)C)[*:1],CC(C)C(CCCN)[*:1],CNC(=O)NCCC[C@@H](C(C)C)[*:1]>>CC(C)C(CCCN)[*:1],30,12,8,4.350081281264581,7.0,2.649918718735419,0.813953488372093,True,True,True,same_assay
STR-695C2B9D19FE30A6368D,STR-9C6F5F9AE1FD0341471B,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(CC2CN([*:1])C2)CC1,c1cnc([*:1])nc1,CS(=O)(=O)c1ccc([*:1])cc1,c1cnc([*:1])nc1>>CS(=O)(=O)c1ccc([*:1])cc1,26,6,10,4.335358024443875,6.979086618681228,2.643728594237353,0.6615384615384615,True,True,True,same_assay
STR-06E53FF33324D9B1A44A,STR-8131638FF64AE92C8993,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CNC(=O)O[C@H]1CCC[C@@H]1[*:1],CO[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[C@H]1CCC[C@@H]1[*:1]>>CO[C@@H]1CCC[C@H]1[*:1],27,10,7,7.698970004336019,5.055517327849831,2.643452676486188,0.7611940298507462,True,True,True,same_assay
STR-BFADD52B1F3CC9E98A32,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CNC(=O)C[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,10,11,5.2839966563652006,7.920818753952375,2.6368220975871743,0.7261904761904762,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,CC(C)[C@H](CCCO)[*:1],CNCCC[C@H](C(C)C)[*:1],CC(C)[C@H](CCCO)[*:1]>>CNCCC[C@H](C(C)C)[*:1],30,8,9,4.152489034796752,6.789198036565084,2.636709001768332,0.8641975308641975,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>COC(=O)N[C@H]1CCC[C@@H]1[*:1],35,10,10,5.327902142064282,7.958607314841775,2.6307051727774926,0.7948717948717948,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-A62EFE6B816DF994EE32,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],COC(=O)N[*:1],CS(=O)(=O)C[*:1]>>COC(=O)N[*:1],40,5,5,5.327902142064282,7.958607314841775,2.6307051727774926,0.7160493827160493,True,True,True,same_assay
STR-54F1327250956FC1E73B,STR-AEBCF9F47DC8FFE6B030,N#Cc1ccc(OCCCN2CCC(C(C#N)(c3ccccc3)[*:1])CC2)cc1,CS(=O)(=O)CC[*:1],CNC(=O)O[C@@H]1CCC[C@H]1[*:1],CS(=O)(=O)CC[*:1]>>CNC(=O)O[C@@H]1CCC[C@H]1[*:1],27,6,10,4.123205023799299,6.7495799976911055,2.6263749738918065,0.5526315789473685,True,True,True,same_assay
STR-A62EFE6B816DF994EE32,STR-F4223A1339E66808912C,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1],COC(=O)N[C@H]1CCC[C@@H]1[*:1]>>OC[C@@H]1CCC[C@H]1[*:1],35,10,7,7.958607314841775,5.337242168318426,2.621365146523349,0.7341772151898734,True,True,True,same_assay
STR-4342C90FE7E456F909D0,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1[*:1],CNC(=O)O[*:1],CC(C)C(=O)O[*:1],CNC(=O)O[*:1]>>CC(C)C(=O)O[*:1],40,5,6,6.402304814074488,3.783570169123749,2.618734644950739,0.8354430379746836,True,True,True,same_assay
STR-3941BFA7C86C7BEE8530,STR-44D7373FA75606A9FAF6,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CNC(=O)O[*:1],CCNC(=O)[*:1],CNC(=O)O[*:1]>>CCNC(=O)[*:1],37,5,5,7.853871964321762,5.251811972993799,2.6020599913279625,0.7215189873417721,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)N[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,10,11,5.327902142064282,7.920818753952375,2.592916611888093,0.7848101265822784,True,True,True,same_assay
STR-4866DF3FD3D34FBFE093,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1[*:1],CS(=O)(=O)C[*:1],CN(C)C(=O)N[*:1],CS(=O)(=O)C[*:1]>>CN(C)C(=O)N[*:1],40,5,6,5.327902142064282,7.920818753952375,2.592916611888093,0.7073170731707317,True,True,True,same_assay
STR-3056BAB95CE288C931AB,STR-3BD3AAFB21D6F0AE245A,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([*:1])C2)C(C)C,COC(=O)NCCC[C@H](C(C)C)[*:1],CC(C)[C@H](CCCO)[*:1],COC(=O)NCCC[C@H](C(C)C)[*:1]>>CC(C)[C@H](CCCO)[*:1],30,12,8,6.7447274948966935,4.152489034796752,2.5922384600999413,0.8333333333333334,True,True,True,same_assay
STR-6C98F61E1E52A5856618,STR-8D22035F518E37FF47A2,Fc1ccc(Oc2nncnc2N2CCC3(C2)CN([*:1])C3)c(-c2cncnc2C2CC2)c1,CC(C)[C@@H](CCC(C)(C)N)[*:1],CC(C)[C@H](CCC(N)=O)[*:1],CC(C)[C@@H](CCC(C)(C)N)[*:1]>>CC(C)[C@H](CCC(N)=O)[*:1],31,10,9,6.920818753952375,4.3314277308154425,2.5893910231369324,0.8045977011494253,True,True,True,same_assay
STR-568E8A2EF6050316CA23,STR-6BBFA0A16AEB8910C337,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C[*:1])NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,c1ccc([*:1])cc1,c1ccc(-c2cccc([*:1])c2)cc1,c1ccc([*:1])cc1>>c1ccc(-c2cccc([*:1])c2)cc1,50,6,12,6.991399828238082,4.404503778174426,2.5868960500636557,0.9047619047619048,True,True,True,same_assay
STR-6BBFA0A16AEB8910C337,STR-84E68E67151229290F47,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C[*:1])NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,c1ccc(-c2cccc([*:1])c2)cc1,Fc1ccccc1[*:1],c1ccc(-c2cccc([*:1])c2)cc1>>Fc1ccccc1[*:1],50,12,7,4.404503778174426,6.991399828238082,2.5868960500636557,0.7912087912087912,True,True,True,same_assay
STR-F4223A1339E66808912C,STR-FB20DDC3426AF551283B,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[*:1],OC[C@@H]1CCC[C@H]1[*:1],CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],OC[C@@H]1CCC[C@H]1[*:1]>>CN(C)C(=O)N[C@H]1CCC[C@@H]1[*:1],35,7,11,5.337242168318426,7.920818753952375,2.583576585633949,0.725,True,True,True,same_assay
STR-08A590BAA6ADDB004EDA,STR-E971954B90C3DF1122E8,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)[*:1],CC(=O)OC[C@@H]1CCC[C@H]1[*:1],CC(=O)O[C@H]1CCC[C@@H]1[*:1],CC(=O)OC[C@@H]1CCC[C@H]1[*:1]>>CC(=O)O[C@H]1CCC[C@@H]1[*:1],32,10,9,5.161150909262744,7.744727494896693,2.5835765856339483,0.7866666666666666,True,True,True,same_assay
STR-624DE6171936672A9284,STR-6F1C926A5BCCC888A7D5,N#Cc1ccc(N2CC(CN3CCC([C@@](C#N)(c4ccccc4)[C@H]4CCC[C@@H]4[*:1])CC3)C2)cc1,CC(=O)O[*:1],CO[*:1],CC(=O)O[*:1]>>CO[*:1],33,4,2,7.397940008672037,4.815308569182402,2.582631439489635,0.803030303030303,True,True,True,same_assay
STR-2E8A075F614E722CE8DF,STR-EABF9B602E7C57DDC695,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([*:1])cc3)C2)CC1,Cc1cc(S(=O)(=O)[*:1])ccn1,O=C(O)[*:1],Cc1cc(S(=O)(=O)[*:1])ccn1>>O=C(O)[*:1],35,10,3,7.769551078621726,5.187086643357144,2.5824644352645816,0.7037037037037037,True,True,True,same_assay
STR-5A59AFF93EE296D36BC6,STR-A723964BC2F481BF1509,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(=O)[*:1],C1CC([*:1])C1,CC(C)[*:1],C1CC([*:1])C1>>CC(C)[*:1],43,4,3,6.361510743045363,3.783570169123749,2.577940573921614,0.8227848101265823,True,True,True,same_assay
