structure_id_a,structure_id_b,standardized_smiles_a,standardized_smiles_b,p_activity_a,p_activity_b,absolute_delta_pactivity,higher_potency_structure_id,achiral_morgan_tanimoto,chiral_morgan_tanimoto,sali_achiral,achiral_fingerprint_identical,same_connectivity_key,same_scaffold_series,shared_assay_id,shared_document_id,evidence_context_grade
STR-50194E6CF0AF9E3900D0,STR-9767BDB895288D4DE128,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)cc1,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)cc1,5.657577319177793,8.397940008672037,2.740362689494244,STR-9767BDB895288D4DE128,0.8043478260869565,0.7789473684210526,14.00629819074836,False,False,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,4.051391450123564,6.789198036565084,2.73780658644152,STR-82F62D7E24DAAC315910,0.85,0.7619047619047619,18.252043909610133,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-9DDC4364CC264A5D1AE9,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN)C(C)C)C2)C(C)C,4.152489034796752,6.886056647693163,2.733567612896411,STR-9DDC4364CC264A5D1AE9,0.8860759493670886,0.7738095238095238,23.99464904653515,False,False,True,True,True,same_assay
STR-1D90C1470EBB9030FBBA,STR-3BD3AAFB21D6F0AE245A,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(C)CC(=O)N(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,6.886056647693163,4.152489034796752,2.733567612896411,STR-1D90C1470EBB9030FBBA,0.813953488372093,0.7065217391304348,14.692925919318208,False,False,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,4.064492734175287,6.789198036565084,2.724705302389797,STR-82F62D7E24DAAC315910,0.8795180722891566,0.7727272727272727,22.615054009835305,False,False,True,True,True,same_assay
STR-6B969286E24A749E8280,STR-FE6ABAC0F054BFEC1BAA,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,8.045757490560675,5.327902142064282,2.7178553484963928,STR-6B969286E24A749E8280,0.8309859154929577,0.654320987654321,16.080644145270323,False,False,False,True,True,same_assay
STR-229990C98B9D4B27D490,STR-6B969286E24A749E8280,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,5.337242168318426,8.045757490560675,2.708515322242249,STR-6B969286E24A749E8280,0.8108108108108109,0.6428571428571429,14.316438131851893,False,False,False,True,True,same_assay
STR-36584B3033D9C455D195,STR-47846D608185053052FC,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,N#Cc1ccc(OCCCCN2CC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,7.1487416512809245,4.441291429466834,2.7074502218140903,STR-36584B3033D9C455D195,0.8135593220338984,0.8135593220338984,14.521778462457398,False,False,False,True,True,same_assay
STR-3056BAB95CE288C931AB,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)OC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.7447274948966935,4.051391450123564,2.6933360447731296,STR-3056BAB95CE288C931AB,0.8192771084337349,0.735632183908046,14.903126114411316,False,False,True,True,True,same_assay
STR-28EBAE9BC55156C6772E,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)OC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.7447274948966935,4.051391450123564,2.6933360447731296,STR-28EBAE9BC55156C6772E,0.8,0.7111111111111111,13.466680223865652,False,False,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-ACDFA018CA06C93D8221,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](C)OC)C(C)C)C2)C(C)C,4.051391450123564,6.7447274948966935,2.6933360447731296,STR-ACDFA018CA06C93D8221,0.8,0.7111111111111111,13.466680223865652,False,False,True,True,True,same_assay
STR-7C604423619052A15AC8,STR-F6B3210B924167EFDCBB,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.154901959985743,5.468521082957745,2.6863808770279984,STR-7C604423619052A15AC8,0.8461538461538461,0.6896551724137931,17.461475700681987,False,False,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-3056BAB95CE288C931AB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)OC)C(C)C)C2)C(C)C,4.064492734175287,6.7447274948966935,2.6802347607214063,STR-3056BAB95CE288C931AB,0.8928571428571429,0.7865168539325843,25.015524433399804,False,False,True,True,True,same_assay
STR-624DE6171936672A9284,STR-74AB0C5D40C92C89D385,CC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CO[C@@H]1CCC[C@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.397940008672037,4.718966632752273,2.678973375919764,STR-624DE6171936672A9284,0.803030303030303,0.6575342465753424,13.600941754669568,False,False,True,True,True,same_assay
STR-28D764E3D7E6595F8FAA,STR-B3713976D3715B01F866,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@H](CN(C)C)OC)C(C)C)C2)C(C)C,CCN(C)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,4.564155634015559,7.236572006437063,2.6724163724215044,STR-B3713976D3715B01F866,0.8045977011494253,0.7252747252747253,13.67648378827476,False,False,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-38C10D94ABD1F231B9D1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C)C(C)C)C2)C(C)C,4.350081281264581,7.022276394711152,2.6721951134465716,STR-38C10D94ABD1F231B9D1,0.813953488372093,0.7065217391304348,14.363048734775322,False,False,True,True,True,same_assay
STR-1F9028E2DF2F03204766,STR-C24E330B171F75FD816E,CS(=O)(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.327902142064282,8.0,2.672097857935718,STR-C24E330B171F75FD816E,0.8157894736842105,0.6951219512195121,14.505674085936754,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-B5884EB8037FEC9CB771,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(CO)CO)C(C)C)C2)C(C)C,4.152489034796752,6.823908740944319,2.6714197061475664,STR-B5884EB8037FEC9CB771,0.8554216867469879,0.7415730337078652,18.47731963418733,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-5368CF10D83D68530041,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,4.152489034796752,6.823908740944319,2.6714197061475664,STR-5368CF10D83D68530041,0.8095238095238095,0.7272727272727273,14.024953457274725,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-91891F1DBB7E5E88635E,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNCCOC)C(C)C)C2)C(C)C,4.152489034796752,6.823908740944319,2.6714197061475664,STR-91891F1DBB7E5E88635E,0.8,0.7191011235955056,13.357098530737836,False,False,True,True,True,same_assay
STR-3DC002932CE2E06E9BD6,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCCC(=O)N(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.721246399047171,4.051391450123564,2.669854948923607,STR-3DC002932CE2E06E9BD6,0.8,0.7111111111111111,13.34927474461804,False,False,True,True,True,same_assay
STR-6F61DD7B53632CC333BC,STR-A62EFE6B816DF994EE32,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.292429823902063,7.958607314841775,2.6661774909397113,STR-A62EFE6B816DF994EE32,0.8181818181818182,0.6511627906976745,14.663976200168417,False,False,False,True,True,same_assay
STR-6B610F98DBC51ED4955E,STR-913F46730FAF3C502A72,CCCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1[C@@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,4.552841968657781,7.207608310501746,2.654766341843965,STR-913F46730FAF3C502A72,0.825,0.7951807228915663,15.170093381965511,False,False,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-6BB8114D41C4FAE5B067,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCCN)C(C)C)C2)C(C)C,4.350081281264581,7.0,2.649918718735419,STR-6BB8114D41C4FAE5B067,0.813953488372093,0.7142857142857143,14.24331311320288,False,False,True,True,True,same_assay
STR-1574B99AB38B91861720,STR-241F2E6DC7BEF8AE2212,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(COC)COC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,7.0,4.350081281264581,2.649918718735419,STR-1574B99AB38B91861720,0.8021978021978022,0.7083333333333334,13.39681130027351,False,False,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-7AFC09FA5CCD1AD58837,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN(C)CCC(N)=O)C(C)C)C2)C(C)C,4.051391450123564,6.698970004336019,2.647578554212455,STR-7AFC09FA5CCD1AD58837,0.8192771084337349,0.735632183908046,14.649934666642247,False,False,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-DA810ABA63D56EF0FE8C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](C)CC(=O)N(C)C)C(C)C)C2)C(C)C,4.051391450123564,6.698970004336019,2.647578554212455,STR-DA810ABA63D56EF0FE8C,0.8,0.7032967032967034,13.237892771062278,False,False,True,True,True,same_assay
STR-291A8BDD78332CB7AA65,STR-387792503A9801B32A63,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,7.602059991327963,4.958607314841775,2.6434526764861888,STR-291A8BDD78332CB7AA65,0.9903846153846154,0.9901960784313726,274.9190783545646,False,False,False,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-DDE275F18E3815C1D552,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCO)C(C)C)C2)C(C)C,4.152489034796752,6.795880017344075,2.6433909825473227,STR-DDE275F18E3815C1D552,0.8888888888888888,0.7701149425287356,23.790518842925895,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-FA093486A959081BCFE5,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(CCOC)CCOC)C(C)C)C2)C(C)C,4.152489034796752,6.795880017344075,2.6433909825473227,STR-FA093486A959081BCFE5,0.8333333333333334,0.7222222222222222,15.86034589528394,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-89EE640F6F04A852B27F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](CO)COC)C(C)C)C2)C(C)C,4.152489034796752,6.795880017344075,2.6433909825473227,STR-89EE640F6F04A852B27F,0.8160919540229885,0.7021276595744681,14.373438467601067,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,4.152489034796752,6.789198036565084,2.636709001768332,STR-82F62D7E24DAAC315910,0.8641975308641975,0.7558139534883721,19.415766285748617,False,False,True,True,True,same_assay
STR-B56EF6AC340F28C175E6,STR-FE6ABAC0F054BFEC1BAA,CNC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C)cc3)C2)CC1,7.958607314841775,5.327902142064282,2.6307051727774926,STR-B56EF6AC340F28C175E6,0.8676470588235294,0.6794871794871795,19.876439083207725,False,False,True,False,False,cross_context
STR-0EB9DFE3F3CFA3016388,STR-6F61DD7B53632CC333BC,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC5CCC4C5)cc3)C2)CC1,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,7.920818753952375,5.292429823902063,2.6283889300503116,STR-0EB9DFE3F3CFA3016388,0.8125,0.651685393258427,14.018074293601662,False,False,False,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-FD5D4013B5F7BC070448,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNCCCO)C(C)C)C2)C(C)C,4.051391450123564,6.6777807052660805,2.6263892551425165,STR-FD5D4013B5F7BC070448,0.875,0.7857142857142857,21.011114041140132,False,False,True,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-B00EBDE672D151BF05E0,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(CC)C[C@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,4.051391450123564,6.6777807052660805,2.6263892551425165,STR-B00EBDE672D151BF05E0,0.8048780487804879,0.8048780487804879,13.4602449326054,False,False,True,True,True,same_assay
STR-229990C98B9D4B27D490,STR-B56EF6AC340F28C175E6,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc([N+](=O)[O-])cc3)C2)CC1,CNC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,5.337242168318426,7.958607314841775,2.621365146523349,STR-B56EF6AC340F28C175E6,0.8194444444444444,0.6463414634146342,14.51833004228316,False,False,True,False,False,cross_context
STR-4342C90FE7E456F909D0,STR-A723964BC2F481BF1509,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CC(C)C(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.402304814074488,3.783570169123749,2.618734644950739,STR-4342C90FE7E456F909D0,0.8354430379746836,0.8271604938271605,15.913848996239109,False,False,True,True,True,same_assay
STR-2CFC8301293C2B82E4A6,STR-FD5D4013B5F7BC070448,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(C)=O)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNCCCO)C(C)C)C2)C(C)C,4.064492734175287,6.6777807052660805,2.6132879710907932,STR-FD5D4013B5F7BC070448,0.8160919540229885,0.7362637362637363,14.209753342806188,False,False,True,True,True,same_assay
STR-241F2E6DC7BEF8AE2212,STR-F51B7D171A1ED736805D,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,CCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,4.350081281264581,6.958607314841775,2.608526033577194,STR-F51B7D171A1ED736805D,0.8045977011494253,0.6989247311827957,13.349515583600937,False,False,True,True,True,same_assay
STR-104DDD12D2A71EF11558,STR-36D06C665413C80AFB22,CCN(C)C[C@@H](C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1)OC,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(CO)OC)C(C)C)C2)C(C)C,4.392009141452825,7.0,2.6079908585471747,STR-36D06C665413C80AFB22,0.8131868131868132,0.7473684210526316,13.960421654576052,False,False,True,True,True,same_assay
STR-171BAC86BCDD3AF9EF0F,STR-72BF5FE38870FA3B6280,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(=O)N(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,6.657577319177793,4.051391450123564,2.6061858690542294,STR-171BAC86BCDD3AF9EF0F,0.8095238095238095,0.7191011235955056,13.682475812534705,False,False,True,True,True,same_assay
STR-0F9EB3D0BA8F609CF473,STR-CF723552A81BEA7EC32F,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,8.045757490560675,5.443697499232712,2.6020599913279625,STR-0F9EB3D0BA8F609CF473,0.8023255813953488,0.6458333333333334,13.163362309070868,False,False,True,True,True,same_assay
STR-3056BAB95CE288C931AB,STR-3BD3AAFB21D6F0AE245A,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)OC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,6.7447274948966935,4.152489034796752,2.5922384600999413,STR-3056BAB95CE288C931AB,0.8333333333333334,0.7303370786516854,15.553430760599651,False,False,True,True,True,same_assay
STR-28EBAE9BC55156C6772E,STR-3BD3AAFB21D6F0AE245A,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)OC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,6.7447274948966935,4.152489034796752,2.5922384600999413,STR-28EBAE9BC55156C6772E,0.813953488372093,0.7065217391304348,13.933281723037185,False,False,True,True,True,same_assay
STR-3BD3AAFB21D6F0AE245A,STR-ACDFA018CA06C93D8221,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](C)OC)C(C)C)C2)C(C)C,4.152489034796752,6.7447274948966935,2.5922384600999413,STR-ACDFA018CA06C93D8221,0.813953488372093,0.7065217391304348,13.933281723037185,False,False,True,True,True,same_assay
STR-6C98F61E1E52A5856618,STR-8D22035F518E37FF47A2,CC(C)[C@@H](CCC(C)(C)N)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,CC(C)[C@H](CCC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3-c3cncnc3C3CC3)C2)C1,6.920818753952375,4.3314277308154425,2.5893910231369324,STR-6C98F61E1E52A5856618,0.8045977011494253,0.7252747252747253,13.251589353700773,False,False,True,True,True,same_assay
STR-568E8A2EF6050316CA23,STR-6BBFA0A16AEB8910C337,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(-c3ccccc3)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,6.991399828238082,4.404503778174426,2.5868960500636557,STR-568E8A2EF6050316CA23,0.9047619047619048,0.9047619047619048,27.162408525668383,False,False,False,True,True,same_assay
STR-72BF5FE38870FA3B6280,STR-AFF9BD01FBFBA6263A29,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(COC)COC)C(C)C)C2)C(C)C,4.051391450123564,6.638272163982407,2.586880713858843,STR-AFF9BD01FBFBA6263A29,0.8095238095238095,0.7191011235955056,13.581123747758928,False,False,True,True,True,same_assay
STR-636585A8759358E2930D,STR-BF401908AD838E3D878A,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(N)=O)cc4)cc3)C2)CC1,COC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)C2)CC1,8.154901959985743,5.568636235841012,2.586265724144731,STR-636585A8759358E2930D,0.8947368421052632,0.7176470588235294,24.569524379374943,False,False,True,True,True,same_assay
