modeling_row,structure_id,standard_inchi_key,smiles,herg_blocker_label,endpoints,assay_families,document_year,document_years,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
2194,STR-CA6702FF5975C53BB141,ZUCRYJGOUKKKQG-UHFFFAOYSA-N,N#Cc1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1,1,IC50,electrophysiology_functional,2021.0,2021.0,STR-CA6702FF5975C53BB141,c1ccc(CCN2CCC(Nc3nc4ccccc4[nH]3)CC2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2195,STR-CA7650E5A7B72C7DC59C,NGBQSNJMRWZUME-UHFFFAOYSA-N,COc1cc(OC)c(F)c(COc2cnc(Nc3cnn(CCNC4CCN(C)CC4)c3)nc2)c1F,0,IC50,electrophysiology_functional,2022.0,2022.0,STR-CA7650E5A7B72C7DC59C,c1ccc(COc2cnc(Nc3cnn(CCNC4CCNCC4)c3)nc2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2196,STR-CAA11E590A4CE46C0A64,LBKMUYIMXCCFRS-UHFFFAOYSA-N,Cc1noc(-c2ccc(CCN3CCC(Nc4nc5ccccc5n4Cc4ccc(C(F)(F)F)nc4)CC3)cc2)n1,1,IC50,electrophysiology_functional,2022.0,2022.0,STR-CAA11E590A4CE46C0A64,c1cncc(Cn2c(NC3CCN(CCc4ccc(-c5ncno5)cc4)CC3)nc3ccccc32)c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2197,STR-CAFD03D595AC3965B896,DVRFMLZOJWITOD-UHFFFAOYSA-N,Cc1cc2nc(CC3CCNC(C)C3)n(Cc3ccc(Cl)cc3)c2cc1C,1,IC50,electrophysiology_functional,2015.0,2015.0,STR-CAFD03D595AC3965B896,c1ccc(Cn2c(CC3CCNCC3)nc3ccccc32)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2198,STR-CB1865B2FD19107A7AA1,RGJPVXZRANDMOK-UHFFFAOYSA-N,CCCCCCCCc1cccc(CCCCCCCC)[n+]1C,1,IC50,electrophysiology_functional,2013.0,2013.0,STR-CB1865B2FD19107A7AA1,c1cc[nH+]cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2199,STR-CB1E545E394772A3F8F6,FBOUYBDGKBSUES-VXKWHMMOSA-N,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,1,IC50,electrophysiology_functional,2014.0,2014.0,STR-CB1E545E394772A3F8F6,O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2200,STR-CB29F5C83321C74AF42A,IXTZOBZLUDHBTK-UHFFFAOYSA-N,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1,1,IC50,electrophysiology_functional,2014.0,2014.0,STR-CB29F5C83321C74AF42A,c1ccc(CNCC2CNC2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2201,STR-CB347C9A9FEA0FCF55FC,YJXODXFHFQYURN-NTKDMRAZSA-N,O=C(O)C[C@H](CN1CC[C@@H](CCc2ccc3c(n2)NCCC3)C1)c1cccc(C2CC2)c1,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CB347C9A9FEA0FCF55FC,c1cc(CCN2CCC(CCc3ccc4c(n3)NCCC4)C2)cc(C2CC2)c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2202,STR-CB3735C483CDA35A8F47,CJZTYVZIOQGVJW-UHFFFAOYSA-N,COc1nc(-c2csc(Nc3c4c(nn3CC(C)(C)O)CCCC4)n2)ccc1-n1cnc(C)c1,1,IC50,electrophysiology_functional,2020.0,2020.0,STR-CB3735C483CDA35A8F47,c1cn(-c2ccc(-c3csc(Nc4[nH]nc5c4CCCC5)n3)nc2)cn1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2203,STR-CB65BFB8F43922CE2BED,PERDLRSXOLOKKO-UHFFFAOYSA-N,CCCC(CN)=C1CN(c2nc(Oc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0,IC50,electrophysiology_functional,2021.0,2021.0,STR-CB65BFB8F43922CE2BED,C=C1CN(c2nc(Oc3cncnc3)nc3[nH]c4ccccc4c23)C1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2204,STR-CBACA20FBED468B12354,SHMLQJSBZURHEH-HSZRJFAPSA-N,N[C@@H]1c2c(F)cccc2CC12CCN(c1cnc3c(N4CCCc5ncccc54)n[nH]c3n1)CC2,1,IC50,electrophysiology_functional,2023.0,2023.0,STR-CBACA20FBED468B12354,c1ccc2c(c1)CC1(CCN(c3cnc4c(N5CCCc6ncccc65)n[nH]c4n3)CC1)C2,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2205,STR-CBDA468BD3E52D88C8A0,ZMXBIIQMSGOIRZ-RCZVLFRGSA-N,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,0,IC50,electrophysiology_functional,2018.0,2018.0,STR-CBDA468BD3E52D88C8A0,c1cc(CCN2CCC(CCc3ccc4c(n3)NCCC4)C2)cc(-n2cccn2)c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2206,STR-CC09A146B283FEACE938,MWUIPCMAANJBDH-UHFFFAOYSA-N,CCCCN(CC)CC#CC#Cc1ccc(Cl)cc1,1,IC50,electrophysiology_functional,2013.0,2013.0,STR-CC09A146B283FEACE938,c1ccccc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2207,STR-CC0E72A3B2D0F8DDDC2D,UAYLWDBQVWXUCN-UHFFFAOYSA-N,CNC(=O)c1ncn2ccc(Nc3nccc(-n4cc(CN(C)C)cn4)n3)cc12,1,IC50,electrophysiology_functional,2020.0,2020.0,STR-CC0E72A3B2D0F8DDDC2D,c1cnn(-c2ccnc(Nc3ccn4cncc4c3)n2)c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2208,STR-CC273E1CE2B5C40F8D5A,GSLXZIRPXIIFQZ-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(Br)ccc1OC(Cc1ccccc1)C21COC1,1,IC50,electrophysiology_functional,2015.0,2015.0,STR-CC273E1CE2B5C40F8D5A,C1=NC2(CO1)c1ccccc1OC(Cc1ccccc1)C21COC1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2209,STR-CC3CD0727BDCCE77FC30,YGJBYMFKKBTXJW-UHFFFAOYSA-N,O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(Cl)c(Cl)c1,1,IC50,electrophysiology_functional,2016.0,2016.0,STR-CC3CD0727BDCCE77FC30,O=c1ccc(OCCCN2CCCCC2)nn1-c1ccccc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2210,STR-CC53F7D3A3D02CCFC3E4,WJLRERCERXYTCN-UHFFFAOYSA-N,COc1ccc2nccc(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CC53F7D3A3D02CCFC3E4,O=C1COc2ccc(CNC3CCN(CCc4ccnc5ccccc45)CC3)nc2N1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2211,STR-CC6B30D76D70D55179E5,DCSUBABJRXZOMT-UHFFFAOYSA-N,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,1,IC50,electrophysiology_functional,2002.0,2002.0;2003.0;2009.0;2014.0;2018.0;2020.0;2021.0;2023.0;2024.0;2025.0,STR-CC6B30D76D70D55179E5,O=C(NC1CCN(CCCOc2ccccc2)CC1)c1ccccc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2212,STR-CC7ED5C28E4E21F05046,CNUHCGCEAQKGMM-UHFFFAOYSA-N,Cc1cccc(N2CCN(c3nnc4n3-c3ccc(Cl)cc3CC3(C4)OCCO3)CC2)c1C,1,IC50,electrophysiology_functional,2025.0,2025.0,STR-CC7ED5C28E4E21F05046,c1ccc(N2CCN(c3nnc4n3-c3ccccc3CC3(C4)OCCO3)CC2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2213,STR-CC907DEEDD0700882CAE,GOCXVAMNAGUMGS-UHFFFAOYSA-N,COc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5ccccc5)nc34)CC2)cc1,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CC907DEEDD0700882CAE,O=C(Nc1ccccc1)N1CCN(c2ncnc3sc(-c4ccccc4)nc23)CC1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2214,STR-CCB07E91BF6404234951,ICFHBKASGMSAQP-UHFFFAOYSA-N,CC(C)(C)S(=O)(=O)c1ccc2nccc(Nc3n[nH]c4c3CCCC4)c2c1,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CCB07E91BF6404234951,c1ccc2c(Nc3n[nH]c4c3CCCC4)ccnc2c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2215,STR-CCF19469CEDEC04AEEAE,CREAVHWWSWYHAQ-UHFFFAOYSA-N,O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccc(C(F)(F)F)cc2)C1,1,IC50,electrophysiology_functional,2021.0,2021.0,STR-CCF19469CEDEC04AEEAE,O=C(NCc1ccc2[nH]ccc2c1)N1CC(COc2ccccc2)C1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2216,STR-CD1266945523D8D15731,RQRXFAFMANJHHT-UHFFFAOYSA-N,Cc1ccc(CCc2cccc(CCc3ccc(C)cc3)[n+]2C)cc1,1,IC50,electrophysiology_functional,2013.0,2013.0,STR-CD1266945523D8D15731,c1ccc(CCc2cccc(CCc3ccccc3)[nH+]2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2217,STR-CD3C27DC276CC73C9A4E,LIRVKLMWXXDOTA-AKGWNBJDSA-N,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CD3C27DC276CC73C9A4E,c1ccc2cc(C(Cc3cccc4ccoc34)c3ccncc3)ccc2c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2218,STR-CD46369F3C7B8993887C,CUTIUGOTQMGTLQ-UHFFFAOYSA-N,CCc1nc2ccc(C3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)cs1,1,IC50,electrophysiology_functional,2017.0,2017.0,STR-CD46369F3C7B8993887C,O=C(CN1CCC(c2ccc3ncc(Nc4nc(-c5ccccc5)cs4)n3c2)CC1)N1CCC1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2219,STR-CD77DF77D005D0CAB06F,RDIAWWAMKAXZHA-WAIKUNEKSA-N,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccnc(OCCNCCCF)c2)N1CC(F)(F)F,1,IC50,electrophysiology_functional,2019.0,2019.0,STR-CD77DF77D005D0CAB06F,c1ccc2c3c([nH]c2c1)C(c1ccncc1)NCC3,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2220,STR-CDBEBE0B10831AF360F0,ILQPFWGPYWQTHJ-ACCUITESSA-N,CC(C)(C)c1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2F)C1,0,IC50,electrophysiology_functional,2010.0,2010.0,STR-CDBEBE0B10831AF360F0,c1ccc(CN2CCCC(c3c[nH]c4ccccc34)C2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2221,STR-CDD54F3F80E5EA1B0BFE,CVPZLHSGARCYMG-UHFFFAOYSA-N,CCN(CC)Cc1cc(-c2ccc3ncc(-c4ccc([S+](C)[O-])cc4)n3n2)ccc1F,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CDD54F3F80E5EA1B0BFE,c1ccc(-c2ccc3ncc(-c4ccccc4)n3n2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2222,STR-CDFB95DD412D6DA571F5,JZKBCCBKRCEZAW-UHFFFAOYSA-N,Clc1ccc(-n2c(C3CCN(c4ccncc4)CC3)nc3ccncc32)cc1,1,IC50,electrophysiology_functional,2022.0,2022.0,STR-CDFB95DD412D6DA571F5,c1ccc(-n2c(C3CCN(c4ccncc4)CC3)nc3ccncc32)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2223,STR-CDFD8CAD5F6DD04C472C,QVJHGBKZCZUPLJ-PUAOIOHZSA-N,COc1ccc(NCCNCCCF)c(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,1,IC50,electrophysiology_functional,2019.0,2019.0,STR-CDFD8CAD5F6DD04C472C,c1ccc(C2NCCc3c2[nH]c2ccccc32)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2224,STR-CE1C618987A4BF3209B4,DPOINXAMYFWFQQ-UHFFFAOYSA-N,CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,1,IC50,electrophysiology_functional,2021.0,2021.0,STR-CE1C618987A4BF3209B4,c1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ccncn4)CC3)n2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2225,STR-CE517A0515331BECE733,QZEXFNKCPOFGAE-QGZVFWFLSA-N,COc1ccccc1-c1nc2c(C(=O)N[C@@H]3CN4CCC3CC4)cccc2o1,1,IC50,electrophysiology_functional,2010.0,2010.0,STR-CE517A0515331BECE733,O=C(NC1CN2CCC1CC2)c1cccc2oc(-c3ccccc3)nc12,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2226,STR-CE74F18408DBE8B35038,LSHUNKMXYGEGKQ-UHFFFAOYSA-N,CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)nn1-c1ccccc1,1,IC50,electrophysiology_functional,2011.0,2011.0,STR-CE74F18408DBE8B35038,O=C(NCC1CCN(CC2=Cc3ccccc3OC2)CC1)c1ccn(-c2ccccc2)n1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2227,STR-CE7548487DD4117A8970,GAKAFNUKJGXLLC-JKSUJKDBSA-N,Cc1cc(C(C)(C)O)cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)n1,1,IC50,electrophysiology_functional,2015.0,2015.0,STR-CE7548487DD4117A8970,c1ccc(Nc2cncc(NC3CCCCC3)c2)nc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2228,STR-CE850FEDD809D46B90F3,JAJZURBQJLCEQE-UHFFFAOYSA-N,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,1,IC50,electrophysiology_functional,2014.0,2014.0,STR-CE850FEDD809D46B90F3,c1ccc(OC(CC2CNC2)c2ccccc2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2229,STR-CE938867A2CB8CE68342,VDXIBLBHDRKGBK-CQSZACIVSA-N,COc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,1,IC50,electrophysiology_functional,2010.0,2010.0,STR-CE938867A2CB8CE68342,c1cncc(Cc2csc3ccccc23)c1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2230,STR-CEA529B259038D16DDB7,YRBWLEAMGAGYBK-UHFFFAOYSA-N,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(NC4CC(C)(C)N(C)C(C)(C)C4)nc23)cc1OC,1,IC50,electrophysiology_functional,2020.0,2020.0,STR-CEA529B259038D16DDB7,c1ccc(-c2cn3ncc(-c4ccccc4)c3nc2NC2CCNCC2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2231,STR-CEC5640FDA8CB6D337D9,YOBHCQJXGBXPSY-OCCSQVGLSA-N,C[C@@H]1CC[C@H](Nc2ncc(C(N)=O)c3sc(-c4ccccc4)cc23)CN1,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CEC5640FDA8CB6D337D9,c1ccc(-c2cc3c(NC4CCCNC4)nccc3s2)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2232,STR-CED2C3AEC8FD51B1113D,ACOZPXLCYUQMHS-UHFFFAOYSA-N,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,1,IC50,electrophysiology_functional,2018.0,2018.0,STR-CED2C3AEC8FD51B1113D,O=C(CCCCN1CCC(c2noc3ccccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2233,STR-CED34289D727FC65C630,RDGPIFCCGRDXMY-UHFFFAOYSA-N,CN1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1=O,1,IC50,electrophysiology_functional,2020.0,2020.0,STR-CED34289D727FC65C630,O=C1NCCc2ccc(OCCCN3CCC(c4noc5ccccc45)CC3)cc21,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2234,STR-CF094B2C6A1AB28D8EAD,DCZGNMUEAXUIHE-UHFFFAOYSA-N,Cc1cc(Cl)c2c(C(=O)OCC34CCN(CC3)CC4)c[nH]c2c1,1,IC50,electrophysiology_functional,2016.0,2016.0,STR-CF094B2C6A1AB28D8EAD,O=C(OCC12CCN(CC1)CC2)c1c[nH]c2ccccc12,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2235,STR-CF12ECE60EB7928AA28F,VXKXYVIOPMTDAL-UHFFFAOYSA-N,NCc1ncc(S(=O)(=O)c2ccc3ccccc3c2)s1,0,IC50,electrophysiology_functional,2020.0,2020.0,STR-CF12ECE60EB7928AA28F,O=S(=O)(c1ccc2ccccc2c1)c1cncs1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2236,STR-CF52EEFDA95B75F935E9,USIJLANLTIUTFJ-UHFFFAOYSA-N,CCN1C(=O)N(c2ccc(C(F)(F)F)cc2)C(=O)C12CCN(CC1CCOCC1)CC2,1,IC50,electrophysiology_functional,2024.0,2024.0,STR-CF52EEFDA95B75F935E9,O=C1NC2(CCN(CC3CCOCC3)CC2)C(=O)N1c1ccccc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2237,STR-CF6BBCF313272D9E8918,GGSBMAVBGZRJPI-MYYSRTQBSA-N,C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CF,1,IC50,electrophysiology_functional,2020.0,2020.0,STR-CF6BBCF313272D9E8918,c1cc(C2NCCc3c2ccc2[nH]ncc32)ncc1NC1CNC1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2238,STR-CFC640C5C61B6482EF15,ALUSEVUMIUNYMS-UALOAUQUSA-N,Cc1cc2cnc(NC(=O)C3CC34CC4)cc2cc1C1CCN([C@]2(C)COC[C@@H]2O)CC1,1,IC50,electrophysiology_functional,2023.0,2023.0,STR-CFC640C5C61B6482EF15,O=C(Nc1cc2cc(C3CCN(C4CCOC4)CC3)ccc2cn1)C1CC12CC2,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,test
2239,STR-CFC96FB773CDDC64C43A,VIYHDQCOPYIJMF-UHFFFAOYSA-N,CCc1cc(-c2cnn(C)c2)cc(S(=O)(=O)c2cnc(CN)s2)c1,0,IC50,electrophysiology_functional,2020.0,2020.0,STR-CFC96FB773CDDC64C43A,O=S(=O)(c1cccc(-c2cn[nH]c2)c1)c1cncs1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2240,STR-D0166283DE56E00B0939,UBPYILGKFZZVDX-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,1,IC50,electrophysiology_functional,2023.0,2023.0,STR-D0166283DE56E00B0939,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2241,STR-D019FFF9ED640CDBB3FE,PWNOBYZZNAFJJC-UHFFFAOYSA-N,C[n+]1c(C#Cc2ccc(Cl)cc2)cccc1C#Cc1ccc(Cl)cc1,1,IC50,electrophysiology_functional,2013.0,2013.0,STR-D019FFF9ED640CDBB3FE,C(#Cc1cccc(C#Cc2ccccc2)[nH+]1)c1ccccc1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
2242,STR-D020B2E5FC2996933A9A,KUAZYFBXEKPOMK-UHFFFAOYSA-N,Cc1ncc(CNC2CCN(CCn3c(=O)ccc4ncc(F)cc43)CC2)cc1C#N,0,IC50,electrophysiology_functional,2014.0,2014.0,STR-D020B2E5FC2996933A9A,O=c1ccc2ncccc2n1CCN1CCC(NCc2cccnc2)CC1,bemis_murcko,random,random,29aec7c662550151b135c11369ad89a2f642fdd02a5992be976aa2e2d3a15828,104c87207414336a1129c21ea7bc41b7dc964fd0045cd8d35a88962d35ddf3eb,train
