modeling_row,structure_id,smiles,p_activity_median,endpoints,assay_families,sources,document_year,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
492,STR-96E35423F541E47EB48A,CC(C)[C@@H](CCCN(C)[C@@H](C)CC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.886056647693163,IC50,biochemical_binding,PubChem,2026.0,STR-96E35423F541E47EB48A,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
493,STR-971462EFAE13318C0E1F,CN1Cc2ccccc2C(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)([C@H]2CCC[C@@H]2OC(N)=O)C1,8.522878745280337,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-971462EFAE13318C0E1F,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
494,STR-971CC9D9CF453AE51D7B,CNC(=O)N[C@H]1CCC[C@@H]1C(CN)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,8.397940008672037,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-971CC9D9CF453AE51D7B,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
495,STR-972288F8D4D50B5E44FE,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,7.796729909783022,IC50,biochemical_binding,ChEMBL;PubChem,2019.0,STR-972288F8D4D50B5E44FE,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
496,STR-9767BDB895288D4DE128,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)cc1,8.397940008672037,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9767BDB895288D4DE128,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
497,STR-977651FE1C7684004EBE,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,5.251258731316314,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-977651FE1C7684004EBE,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
498,STR-978644C1BF9EC9F346BF,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1C)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(Cl)cc3)C2)CC1,6.268411234813261,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-978644C1BF9EC9F346BF,c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
499,STR-97B7AB1532A54CF194EB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](C[C@@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,4.732593581247096,IC50,biochemical_binding,PubChem,2026.0,STR-97B7AB1532A54CF194EB,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
500,STR-97EC0B8AC90C0B7FCB6A,N#Cc1ccc(OCCCN2CCC(C(O)(c3cccc(F)c3)c3ccccn3)CC2)cc1,6.647817481888637,IC50,biochemical_binding,ChEMBL,2014.0,STR-97EC0B8AC90C0B7FCB6A,c1ccc(OCCCN2CCC(C(c3ccccc3)c3ccccn3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
501,STR-988E78A954C724A4E918,CCC(CC)CC1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)NCCc2ccccc21,5.920818753952375,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-988E78A954C724A4E918,c1ccc(OCCCN2CCC(C3NCCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
502,STR-990002F6D026479B6DCF,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(C=O)CC1,7.886056647693163,IC50,biochemical_binding,ChEMBL,2018.0,STR-990002F6D026479B6DCF,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
503,STR-990708AC2AD0842F3BCB,N#CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(N)=O,8.045757490560675,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-990708AC2AD0842F3BCB,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
504,STR-9AA3FF70960D58F79546,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,7.029244283682798,IC50,biochemical_binding,ChEMBL,2015.0,STR-9AA3FF70960D58F79546,c1nc(N2CCN(C3=NCCS3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
505,STR-9AB451B80BF4E04E2781,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCNC(C)=O)C(C)C)C2)C(C)C,5.616184634019569,IC50,biochemical_binding,PubChem,2026.0,STR-9AB451B80BF4E04E2781,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
506,STR-9AC1D54F9BA0634D1A2E,CC(C)(C)OC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC(n5cc(-c6ccc(F)cc6)c6c(N)ncnc65)CC4)C3)cc2)C1,5.943095148663527,IC50,biochemical_binding,ChEMBL,2024.0,STR-9AC1D54F9BA0634D1A2E,O=S(=O)(c1ccc(N2CC(CN3CCC(n4cc(-c5ccccc5)c5cncnc54)CC3)C2)cc1)C1CNC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
507,STR-9AEB913932F7D1386949,CC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,7.744727494896693,IC50,biochemical_binding,ChEMBL,2018.0,STR-9AEB913932F7D1386949,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
508,STR-9B511E320085B2646A64,O=C(c1ccn(-c2ccc(S(=O)(=O)C3CC3)cc2)c1)N1CCC(C2(C3CCCC3)NCCc3ccccc32)CC1,4.2403321553103694,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9B511E320085B2646A64,O=C(c1ccn(-c2ccc(S(=O)(=O)C3CC3)cc2)c1)N1CCC(C2(C3CCCC3)NCCc3ccccc32)CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
509,STR-9B86A4BF42F7EC6AC8E3,CCS(=O)(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,7.259637310505756,IC50,biochemical_binding,ChEMBL,2018.0,STR-9B86A4BF42F7EC6AC8E3,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
510,STR-9BCADA557E72EE3CB9BA,C=CC(=O)Nc1cccc(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@@](Cn5ccnc5CC)(c5cccc(F)c5)[C@H]5CCC[C@@H]5NC(=O)OC)CC4)C3)cc2)c1,8.522878745280337,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9BCADA557E72EE3CB9BA,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(Cn4ccnc4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
511,STR-9C168192E4C52880D0E5,CCC(=O)N1CCN(CCn2c(C#N)cc3c(C)c(CN4CCC(Nc5ncnc6sc(CC(F)(F)F)cc56)CC4)ccc32)CC1,7.080921907623926,IC50,biochemical_binding,ChEMBL,2018.0,STR-9C168192E4C52880D0E5,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
512,STR-9C303D8F957257731184,CN1CCc2ccccc2C1(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,6.421360790031928,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9C303D8F957257731184,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
513,STR-9C6F5F9AE1FD0341471B,CS(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,6.979086618681228,IC50,biochemical_binding,ChEMBL;PubChem,2019.0,STR-9C6F5F9AE1FD0341471B,c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
514,STR-9C7406FBB59A2F2C8D9C,CNC(=O)O[C@H]1CCC[C@@H]1C(CN1CCCC1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccccc4)cc3)C2)CC1,7.200659450546418,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9C7406FBB59A2F2C8D9C,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(c4ccccc4)C4CCCC4)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
515,STR-9C8A9525F1FABB5C1327,Cn1cc(S(=O)(=O)c2ccc(N3CC(CN4CCC(C(CN5CCCC5)(C5=CCCC5)c5ccccc5)CC4)C3)cc2)cn1,7.494850021680094,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9C8A9525F1FABB5C1327,O=S(=O)(c1ccc(N2CC(CN3CCC(C(CN4CCCC4)(C4=CCCC4)c4ccccc4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
516,STR-9CCCDEEF5E324E6E33B4,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccc(C(=O)O)cc5)cc4)C3)CC2)C1,8.096910013008056,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9CCCDEEF5E324E6E33B4,O=S(=O)(c1ccccc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
517,STR-9CEE978B571562B060A4,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(CC(F)(F)F)cc3)C2)CC1,4.935542010773082,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9CEE978B571562B060A4,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
518,STR-9D5FA8EC64504ACC3524,CO[C@@H]1CCC[C@H]1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccccc21,5.568636235841012,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9D5FA8EC64504ACC3524,c1ccc(OCCCN2CCC(C3(C4CCCC4)CNCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
519,STR-9D7B1984B46AE21DD5AC,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(S(=O)(=O)C(F)(F)F)CC1,7.1487416512809245,IC50,biochemical_binding,ChEMBL,2018.0,STR-9D7B1984B46AE21DD5AC,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
520,STR-9D9A08BEFE284CB422FE,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](C)CC(=O)NC)C(C)C)C2)C(C)C,6.585026652029182,IC50,biochemical_binding,PubChem,2026.0,STR-9D9A08BEFE284CB422FE,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
521,STR-9D9B1AE963E341CF559B,C=CC(=O)N1CC(S(=O)(=O)c2ccc(N3CC(CN4CCC([C@](C#N)(c5cccc(F)c5)[C@H]5CCC[C@@H]5OC(=O)NC)CC4)C3)cc2)C1,6.427128397799519,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9D9B1AE963E341CF559B,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CNC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
522,STR-9DAEE3412AFCC35E2A05,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCC1CCN(S(C)(=O)=O)CC1,7.397940008672037,IC50,biochemical_binding,ChEMBL,2018.0,STR-9DAEE3412AFCC35E2A05,c1nc(NC2CCN(Cc3ccc4c(ccn4CCC4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
523,STR-9DDC4364CC264A5D1AE9,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN)C(C)C)C2)C(C)C,6.886056647693163,IC50,biochemical_binding,PubChem,2026.0,STR-9DDC4364CC264A5D1AE9,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
524,STR-9E30945B1B85AD5CB97B,COC(=O)N1Cc2ccccc2C(C2CCN(CCCOc3ccc(C#N)cc3)CC2)([C@@H]2CCC[C@H]2OC)C1,4.982966660701219,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9E30945B1B85AD5CB97B,c1ccc(OCCCN2CCC(C3(C4CCCC4)CNCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
525,STR-9E4FCF8CA68285C7D759,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5cnn(C)c5)cc4)C3)CC2)CNCc2ccccc21,8.397940008672037,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9E4FCF8CA68285C7D759,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
526,STR-9E9A5140F6DAB650B46B,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(F)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,6.730487055782083,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9E9A5140F6DAB650B46B,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)c1cn[nH]c1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
527,STR-9E9C8374C40CC4C64C60,CCCCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC,5.131355561605174,IC50,biochemical_binding,ChEMBL,2013.0,STR-9E9C8374C40CC4C64C60,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)N1CCCC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
528,STR-9EC06DEFB9DB4A9951A2,CC(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,5.665546248849069,IC50,biochemical_binding,ChEMBL,2013.0,STR-9EC06DEFB9DB4A9951A2,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,test
529,STR-9ED5F7AB73D34199D6B6,CN1Cc2cccc(F)c2C(C2CCCC2)(C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,7.431798275933005,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9ED5F7AB73D34199D6B6,c1ccc(OCCCN2CCC(C3(C4CCCC4)CNCc4ccccc43)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
530,STR-9EEB3BED6CC8A84F57AD,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCN)C(C)C)C2)C(C)C,6.552841968657781,IC50,biochemical_binding,PubChem,2026.0,STR-9EEB3BED6CC8A84F57AD,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
531,STR-9F2105675ED616901558,CCS(=O)(=O)c1ccc(N2CC(CN3CCC(n4cc(-c5ccc(F)cc5)c5c(N)ncnc54)CC3)C2)cc1,6.346787486224656,IC50,biochemical_binding,ChEMBL,2024.0,STR-9F2105675ED616901558,c1ccc(-c2cn(C3CCN(CC4CN(c5ccccc5)C4)CC3)c3ncncc23)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
532,STR-9F7531856423F982C41A,COc1ccc(-c2csc(CC(N)=O)n2)cc1Br,4.096910013008056,IC50,biochemical_binding,ChEMBL;PubChem,2015.0,STR-9F7531856423F982C41A,c1ccc(-c2cscn2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
533,STR-9FED646BC83A53D2E9C9,O=S(=O)(c1ccc(N2CC(F)(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,6.982966660701219,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-9FED646BC83A53D2E9C9,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
534,STR-A03DAF6611859C5C8983,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1cccc(C(F)(F)F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,3.034737135044418,IC50,biochemical_binding,PubChem,2023.0,STR-A03DAF6611859C5C8983,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
535,STR-A1381CEB41898F753D78,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,7.508638306165727,IC50,biochemical_binding,ChEMBL;PubChem,2021.0,STR-A1381CEB41898F753D78,O=S(=O)(c1ccc(N2CC(CN3CCC(C(c4ccccc4)C4CCCC4)CC3)C2)cc1)C1CC1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
536,STR-A19437D5A9F1DA8A27A8,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2CCN1CCN(C(=O)C(F)(F)F)CC1,7.1249387366083,IC50,biochemical_binding,ChEMBL,2018.0,STR-A19437D5A9F1DA8A27A8,c1nc(NC2CCN(Cc3ccc4c(ccn4CCN4CCNCC4)c3)CC2)c2ccsc2n1,bemis_murcko,random,random,b5ba0747e6e97c55d04c0403617adda02a5e809e4196aceec8e1bd88d2873c96,da7a01a5cb174d55fa32210030ad16db807565fa37ed18f655ea1ad0e9e96dcc,train
