modeling_row,structure_id,smiles,p_activity_median,endpoints,assay_families,sources,document_year,structure_group_key,bemis_murcko_group,scaffold_grouping_method,requested_split_strategy,actual_split_strategy,split_sha256,dataset_sha256,split
0,STR-0269E0F257D92780EA92,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC1=O,5.497572880015568,Ki,biochemical_binding,PubChem,2013.0,STR-0269E0F257D92780EA92,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
1,STR-052D31B0B659EBB9473E,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NC(=O)NCC4CC4)CO3)CC2)C1)C(C)C,8.903089986991944,Ki,biochemical_binding,BindingDB;PubChem,,STR-052D31B0B659EBB9473E,O=C(NCC1CC1)NC1CCC(CN2CCC3(CC2)CN(c2ncncc2Oc2ccccc2)C3)OC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
2,STR-063B6E6E165490772386,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(N)=O,6.507239610973162,Ki,biochemical_binding,PubChem,2013.0,STR-063B6E6E165490772386,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
3,STR-073AD85CF5EE1E9C87AB,CCN1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,9.0,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-073AD85CF5EE1E9C87AB,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
4,STR-094C702ADD088489F553,N#Cc1ccc(OCCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,5.886056647693163,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-094C702ADD088489F553,c1ccc(OCCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
5,STR-0B5E0ED39466F3487654,NCC(CCN1CC=C(c2ccc(Cl)cc2)CC1)(c1ccccc1)C1CCCC1,7.096910013008056,Ki,biochemical_binding,BindingDB;ChEMBL;PubChem,2018.0,STR-0B5E0ED39466F3487654,C1=C(c2ccccc2)CCN(CCC(c2ccccc2)C2CCCC2)C1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
6,STR-0B6B013EF83E068B0788,N=C(N)NCCC[C@@H]1NC(=O)C2(CC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,7.2537594949355615,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-0B6B013EF83E068B0788,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
7,STR-0D9FC637EF3720B34B15,NC(N)=NCCC[C@@H]1NC(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,5.779891911959945,Ki,biochemical_binding,PubChem,2013.0,STR-0D9FC637EF3720B34B15,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
8,STR-0FC172F4903F344CAD3C,CC(C)S(=O)(=O)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,7.67778070526608,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-0FC172F4903F344CAD3C,c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
9,STR-12A59F07B02F9BBF2913,N=C(N)c1ccc(C2C3C(=O)N(Cc4ccc(F)cc4)C(=O)C3C3CCCN32)cc1,7.2441251443275085,Ki,biochemical_binding,PubChem,2016.0,STR-12A59F07B02F9BBF2913,O=C1C2C(C(=O)N1Cc1ccccc1)C(c1ccccc1)N1CCCC21,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
10,STR-13418EBC6BF2EEA6DE7C,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4.5934598195660445,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-13418EBC6BF2EEA6DE7C,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
11,STR-135D463A1137C39C5816,N#Cc1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)C4CCCC4)CC3)C2)cc1,6.017728766960431,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-135D463A1137C39C5816,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
12,STR-13602A865FEABB9329F4,CCO[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,5.769551078621726,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-13602A865FEABB9329F4,c1ccc(C(C2CCCC2)C2CCN(CC3CN(c4ccccc4)C3)CC2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
13,STR-14DC8E921CBDFB92C5F7,N=C(N)c1ccc(C2C3C(=O)N(Cc4ccccc4)C(=O)C3C3CCCN32)cc1,6.508638306165727,Ki,biochemical_binding,PubChem,2016.0,STR-14DC8E921CBDFB92C5F7,O=C1C2C(C(=O)N1Cc1ccccc1)C(c1ccccc1)N1CCCC21,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
14,STR-15B6710D6EF043E829A9,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(N)=O,6.507239610973162,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-15B6710D6EF043E829A9,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
15,STR-1E16751A99CB4CD1A2D3,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5COC5)Cc5ccccc54)CC3)C2)cc1,8.154901959985743,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-1E16751A99CB4CD1A2D3,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CN(CC5COC5)Cc5ccccc54)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
16,STR-1E41EA89AAF9C5AE998F,CC(C)N1Cc2ccccc2C(C2CCCC2)(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)C1,8.853871964321762,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-1E41EA89AAF9C5AE998F,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C4(C5CCCC5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
17,STR-1ED81EB6526D0C332327,N#Cc1ccc(OCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,5.259637310505756,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-1ED81EB6526D0C332327,c1ccc(OCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
18,STR-213F84F38B4A2B9413E0,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CCCC1,8.337242168318426,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-213F84F38B4A2B9413E0,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
19,STR-2427F8EACDBEB2183A48,N#Cc1ccc(OCCCN2CCC(C(N)(c3ccccc3)C3CCCC3)CC2)cc1,7.236572006437063,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-2427F8EACDBEB2183A48,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
20,STR-290979066F752EEEF93B,N=C(N)NCCC[C@@H]1NC(=O)C2(CCCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,5.779891911959945,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-290979066F752EEEF93B,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
21,STR-291A8BDD78332CB7AA65,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,8.161150909262744,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-291A8BDD78332CB7AA65,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
22,STR-2D8843254F92027CB324,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CCN(C)C)CO3)CC2)C1)C(C)C,8.903089986991944,Ki,biochemical_binding,BindingDB;PubChem,,STR-2D8843254F92027CB324,c1ccc(Oc2cncnc2N2CC3(CCN(CC4CCCCO4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
23,STR-2E19648BD2890AA2BB83,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(C(F)(F)F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,6.139661993429007,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-2E19648BD2890AA2BB83,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
24,STR-2F455AB9921DC1979A1E,NC(N)=NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,7.573488738635425,Ki,biochemical_binding,PubChem,2013.0,STR-2F455AB9921DC1979A1E,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
25,STR-2FF2DB436296505D61BF,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)O,8.537602002101044,Ki,biochemical_binding,BindingDB;ChEMBL;PubChem,2013.0,STR-2FF2DB436296505D61BF,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
26,STR-32C783CF3715A530BA7C,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(N)=O,7.148130399270234,Ki,biochemical_binding,PubChem,2013.0,STR-32C783CF3715A530BA7C,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCC(=O)NCC(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
27,STR-33ECA7BC02C166AF1729,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,8.154901959985743,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-33ECA7BC02C166AF1729,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
28,STR-36584B3033D9C455D195,N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,7.657577319177793,Ki,biochemical_binding,BindingDB;ChEMBL,2019.0,STR-36584B3033D9C455D195,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
29,STR-387792503A9801B32A63,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,5.478861916295964,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-387792503A9801B32A63,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
30,STR-394215D949D57850FC96,N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,7.3487263137562575,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-394215D949D57850FC96,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
31,STR-3B6332190E6EC7A8792E,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,6.866461091629782,Ki,biochemical_binding,PubChem,2013.0,STR-3B6332190E6EC7A8792E,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
32,STR-3F5DCF79DEFD8AE03B25,NC(N)=NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(C(F)(F)F)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,6.139661993429007,Ki,biochemical_binding,PubChem,2013.0,STR-3F5DCF79DEFD8AE03B25,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
33,STR-415928633503FF221996,Cc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,6.478861916295964,Ki,biochemical_binding,PubChem,2013.0,STR-415928633503FF221996,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
34,STR-41C0B895558A4B287742,CC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,8.161150909262744,Ki,biochemical_binding,PubChem,2013.0,STR-41C0B895558A4B287742,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
35,STR-44CE0BDB9F04043588E8,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)ON,4.3788237182249645,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-44CE0BDB9F04043588E8,O=C(CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCC(=O)N1CCCC1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
36,STR-44F56F5A5BFB18B77986,CCc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,5.876148359032914,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-44F56F5A5BFB18B77986,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,train
37,STR-45F69269A2FAE7DAA4C0,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(=N)N)NC1=O,6.7055337738384075,Ki,biochemical_binding,BindingDB;ChEMBL,2013.0,STR-45F69269A2FAE7DAA4C0,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)CCCCCCCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
38,STR-495577E2F7FD7CFA736E,CCN(C(=O)c1cc(F)ccc1Oc1cnc(C)nc1N1CC2(CCN(C[C@@H]3CC[C@@H](NS(=O)(=O)CC)CO3)CC2)C1)C(C)C,8.903089986991944,Ki,biochemical_binding,BindingDB;PubChem,,STR-495577E2F7FD7CFA736E,c1ccc(Oc2cncnc2N2CC3(CCN(CC4CCCCO4)CC3)C2)cc1,bemis_murcko,scaffold,scaffold,49c653f1152474d5f1a6f7fe27c953c1d0f1f47382663d12aa3a38cd0523e711,728a37384487650eb89322beb7443906a8dcb7cff78ae7113b2e8ec5a60a51d2,test
