smiles,n_measurements,n_sources,p_activity_median,p_activity_best,value_nm_median,value_nm_best,endpoints,sources,compound_ids,target_names,document_years,potency_class,active_100nM,active_1uM,predicted_herg_blocker_probability,predicted_herg_risk
CSC1=CC2=C(N=CN=C2S1)N3CCN(CC3)C4=NN=C(S4)C(F)(F)F,1,1,4.698970004336019,4.698970004336019,20000.0,20000.0,IC50,PubChem,145989820.0,,,low_or_inactive_>10uM,False,False,0.7966730737925772,high
N#Cc1ccc(OCCN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,1,1,4.694648630553377,4.694648630553377,20200.0,20200.0,IC50,ChEMBL,CHEMBL5827109,Menin,2021,low_or_inactive_>10uM,False,False,0.9594670390804664,high
N#Cc1ccc(OCCN2CCC(CC3(NCCc4ccccc34)C3CCCC3)CC2)cc1,1,1,4.694648630553377,4.694648630553377,20200.0,20200.0,IC50,BindingDB,480054,Menin,,low_or_inactive_>10uM,False,False,0.9516235920273167,high
CC(C)Cc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(=N)N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,2,1,4.689619755002898,4.935542010773082,23800.0,11600.0,IC50;Ki,ChEMBL,CHEMBL2314814,Menin,2013,low_or_inactive_>10uM,False,False,0.34526358959088155,medium
CC(C)Cc1cccc(C[C@@H]2NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCNC(N)=N)NC(=O)C3(CCC3)NC(=O)[C@@H]3CCCN3C2=O)c1,2,1,4.689619755002898,4.935542010773082,23800.0,11600.0,IC50;Ki,BindingDB,50489226,Menin,,low_or_inactive_>10uM,False,False,0.32319041826789585,medium
CCO[C@@H]1CCC[C@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(C)(=O)=O)CC1)c1ccccc1,1,1,4.688246138944246,4.688246138944246,20500.0,20500.0,IC50,BindingDB,480129,Menin,,low_or_inactive_>10uM,False,False,0.8444910735579298,high
CCO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(C)(=O)=O)cc3)C2)CC1,1,1,4.688246138944246,4.688246138944246,20500.0,20500.0,IC50,ChEMBL,CHEMBL5942488,Menin,2021,low_or_inactive_>10uM,False,False,0.859233417914581,high
CNC(=O)N[C@@H]1CCC[C@H]1C(C#N)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,1,1,4.679853713888946,4.679853713888946,20900.0,20900.0,IC50,BindingDB,480257,Menin,,low_or_inactive_>10uM,False,False,0.8819835413845334,high
CNC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,1,1,4.679853713888946,4.679853713888946,20900.0,20900.0,IC50,ChEMBL,CHEMBL5807536,Menin,2021,low_or_inactive_>10uM,False,False,0.8758519348705652,high
N#Cc1cc2ccc(C(=O)N3CCC(CC4(C5CCCC5)NCCc5ccccc54)CC3)cc2[nH]1,1,1,4.661543506395395,4.661543506395395,21800.0,21800.0,IC50,ChEMBL,CHEMBL5856058,Menin,2021,low_or_inactive_>10uM,False,False,0.7326741771455394,high
O=C(N1CCC(CC2(NCCc3ccccc23)C2CCCC2)CC1)c1ccc2cc([nH]c2c1)C#N,1,1,4.661543506395395,4.661543506395395,21800.0,21800.0,IC50,BindingDB,480067,Menin,,low_or_inactive_>10uM,False,False,0.8482884302992403,high
CS(=O)(=O)CO[C@@H]1CCC[C@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccncc2)CC1)c1ccccc1,1,1,4.634512015109101,4.634512015109101,23200.0,23200.0,IC50,BindingDB,480193,Menin,,low_or_inactive_>10uM,False,False,0.76267665493394,high
CS(=O)(=O)CO[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,1,1,4.634512015109101,4.634512015109101,23200.0,23200.0,IC50,ChEMBL,CHEMBL6029447,Menin,2021,low_or_inactive_>10uM,False,False,0.7778151799154661,high
CC(=O)N1CCC[C@@H]1C(C#N)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,1,1,4.632644078973981,4.632644078973981,23300.0,23300.0,IC50,BindingDB,480270,Menin,,low_or_inactive_>10uM,False,False,0.8563467734032336,high
CC(=O)N1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,1,1,4.632644078973981,4.632644078973981,23300.0,23300.0,IC50,ChEMBL,CHEMBL5914644,Menin,2021,low_or_inactive_>10uM,False,False,0.8490759905211062,high
N=C(N)NCCC[C@@H]1NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(-c3ccccc3)c2)NC(=O)[C@@H](N)CCCCCCCCNC(=O)[C@@H]2CCCN2C1=O,2,1,4.629187871248094,4.853871964321762,26700.0,14000.0,IC50;Ki,ChEMBL,CHEMBL2314815,Menin,2013,low_or_inactive_>10uM,False,False,0.6537558607443664,medium
N[C@H]1CCCCCCCCNC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCNC(N)=N)NC(=O)C2(CCC2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2cccc(c2)-c2ccccc2)NC1=O,2,1,4.629187871248094,4.853871964321762,26700.0,14000.0,IC50;Ki,BindingDB,50489252,Menin,,low_or_inactive_>10uM,False,False,0.6316241849109294,medium
CS(=O)(=O)[C@@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(C)(=O)=O)CC1)c1ccccc1,1,1,4.6252516539898965,4.6252516539898965,23700.0,23700.0,IC50,BindingDB,480122,Menin,,low_or_inactive_>10uM,False,False,0.7571084941628532,high
CS(=O)(=O)c1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)[C@H]4CCC[C@H]4S(C)(=O)=O)CC3)C2)cc1,1,1,4.6252516539898965,4.6252516539898965,23700.0,23700.0,IC50,ChEMBL,CHEMBL5809630,Menin,2021,low_or_inactive_>10uM,False,False,0.5994222571782929,medium
CO[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,1,1,4.609064892896621,4.609064892896621,24600.0,24600.0,IC50,BindingDB,480114,Menin,,low_or_inactive_>10uM,False,False,0.9016019448271478,high
CO[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,1,1,4.609064892896621,4.609064892896621,24600.0,24600.0,IC50,ChEMBL,CHEMBL6017029,Menin,2021,low_or_inactive_>10uM,False,False,0.8960505255514571,high
C1CC(CCC1N[C@H]2C[C@@H]2C3=CC=CC=C3)NC4=C5C=C(SC5=NC=N4)CC(F)(F)F,1,1,4.6067758836387025,4.6067758836387025,24730.0,24730.0,IC50,PubChem,155519027.0,,,low_or_inactive_>10uM,False,False,0.9566527002729603,high
COCC[C@@H]1CCC[C@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccnc(C)c2)CC1)c1ccccc1,1,1,4.58838029403677,4.58838029403677,25800.0,25800.0,IC50,BindingDB,480276,Menin,,low_or_inactive_>10uM,False,False,0.8984893875149799,high
COCC[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,1,1,4.58838029403677,4.58838029403677,25800.0,25800.0,IC50,ChEMBL,CHEMBL5942260,Menin,2021,low_or_inactive_>10uM,False,False,0.8865394488457492,high
CCN(CCNc1ncnc2sc(CC)cc12)Cc1ccccc1,1,1,4.568636235841013,4.568636235841013,27000.0,27000.0,IC50,BindingDB,152248,Menin,,low_or_inactive_>10uM,False,False,0.7982584150833689,high
CCc1cc2c(NCCN(CC)Cc3ccccc3)ncnc2s1,1,1,4.568636235841013,4.568636235841013,27000.0,27000.0,IC50,ChEMBL,CHEMBL3696194,Menin,2015,low_or_inactive_>10uM,False,False,0.7924935313968222,high
CCCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccncc2)CC1)c1ccccc1,1,1,4.552841968657781,4.552841968657781,28000.0,28000.0,IC50,BindingDB,480132,Menin,,low_or_inactive_>10uM,False,False,0.7892231131577534,high
CCCC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,1,1,4.552841968657781,4.552841968657781,28000.0,28000.0,IC50,ChEMBL,CHEMBL5955983,Menin,2021,low_or_inactive_>10uM,False,False,0.8041489459715461,high
CC(=O)N1C(C2=C(CC(CC2=O)c2ccc(cc2)C(C)(C)C)Nc2ccccc12)c1ccncc1,2,1,4.545221985379412,4.552841968657781,28500.0,28000.0,IC50,BindingDB,152250,Menin,,low_or_inactive_>10uM,False,False,0.6820904113996316,medium
CC(=O)N1c2ccccc2NC2=C(C(=O)CC(c3ccc(C(C)(C)C)cc3)C2)C1c1ccncc1,2,1,4.545221985379412,4.552841968657781,28500.0,28000.0,IC50,ChEMBL,CHEMBL3696196,Menin,2015,low_or_inactive_>10uM,False,False,0.3676435882317259,medium
COCC[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccnc(C)c2)CC1)c1ccccc1,1,1,4.531652669587842,4.531652669587842,29400.0,29400.0,IC50,BindingDB,480275,Menin,,low_or_inactive_>10uM,False,False,0.8984893875149799,high
COCC[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccnc(C)c4)cc3)C2)CC1,1,1,4.531652669587842,4.531652669587842,29400.0,29400.0,IC50,ChEMBL,CHEMBL6048151,Menin,2021,low_or_inactive_>10uM,False,False,0.8865394488457492,high
C1CN(CCN1c1nccs1)c1ncnc2sccc12,1,1,4.530177984021837,4.530177984021837,29500.0,29500.0,IC50,BindingDB,152225,Menin,,low_or_inactive_>10uM,False,False,0.702769817826266,high
c1csc(N2CCN(c3ncnc4sccc34)CC2)n1,1,1,4.530177984021837,4.530177984021837,29500.0,29500.0,IC50,ChEMBL,CHEMBL3454209,Menin,2015,low_or_inactive_>10uM,False,False,0.7499623361636149,high
CCc1cc2c(N3CCN(Cc4ccc(Cl)cc4)CC3)ncnc2s1,1,1,4.522878745280337,4.522878745280337,30000.0,30000.0,IC50,ChEMBL,CHEMBL3696177,Menin,2015,low_or_inactive_>10uM,False,False,0.8713751125564916,high
CCc1cc2c(ncnc2s1)N1CCN(Cc2ccc(Cl)cc2)CC1,1,1,4.522878745280337,4.522878745280337,30000.0,30000.0,IC50,BindingDB,152226,Menin,,low_or_inactive_>10uM,False,False,0.7654773292680426,high
CC(=O)N1CCCC(C(C#N)(c2ccccc2)C2CCN(CCCOc3ccc(C#N)cc3)CC2)C1,1,1,4.51427857351842,4.51427857351842,30600.0,30600.0,IC50,ChEMBL,CHEMBL5910988,Menin,2021,low_or_inactive_>10uM,False,False,0.7119901213007136,high
CC(=O)N1CCCC(C1)C(C#N)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,1,1,4.51427857351842,4.51427857351842,30600.0,30600.0,IC50,BindingDB,480246,Menin,,low_or_inactive_>10uM,False,False,0.7878320735710663,high
CC(C)C(=O)N1CCCCC1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccccc21,2,1,4.511321135227349,4.774690718274137,36650.0,16800.0,IC50,ChEMBL,CHEMBL5872824,Menin,2021,low_or_inactive_>10uM,False,False,0.728045689086925,high
CC(C)C(=O)N1CCCCC1C1(CN(C)Cc2ccccc12)C1CCN(CCCOc2ccc(cc2)C#N)CC1,2,1,4.511321135227349,4.774690718274137,36650.0,16800.0,IC50,BindingDB,480238,Menin,,low_or_inactive_>10uM,False,False,0.8542734586094721,high
C1CN(CCC1CN[C@@H]2C[C@H]2C3=CC(=C(C=C3)F)F)C4=C5C=C(SC5=NC=N4)CC(F)(F)F,1,1,4.509479690636652,4.509479690636652,30940.0,30940.0,IC50,PubChem,155568919.0,,,low_or_inactive_>10uM,False,False,0.9254030293639401,high
CC(C)c1cc2c(N3CCCN(C4=NCC(C)(C)S4)CC3)ncnc2s1,1,1,4.494850021680094,4.494850021680094,32000.0,32000.0,IC50,ChEMBL,CHEMBL3696187,Menin,2015,low_or_inactive_>10uM,False,False,0.6061331469217274,medium
CC(C)c1cc2c(ncnc2s1)N1CCCN(CC1)C1=NCC(C)(C)S1,1,1,4.494850021680094,4.494850021680094,32000.0,32000.0,IC50,BindingDB,152240,Menin,,low_or_inactive_>10uM,False,False,0.7819903348890878,high
N#Cc1cc2cc(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)ccc2[nH]1,1,1,4.486782399932061,4.486782399932061,32600.0,32600.0,IC50,ChEMBL,CHEMBL5809984,Menin,2021,low_or_inactive_>10uM,False,False,0.803392810698622,high
N#Cc1cc2cc(CN3CCC(CC3)C3(NCCc4ccccc34)C3CCCC3)ccc2[nH]1,1,1,4.486782399932061,4.486782399932061,32600.0,32600.0,IC50,BindingDB,480063,Menin,,low_or_inactive_>10uM,False,False,0.8910959862373714,high
N#Cc1ccc(OCCCN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,1,1,4.485452247339714,4.485452247339714,32700.0,32700.0,IC50,ChEMBL,CHEMBL5979519,Menin,2021,low_or_inactive_>10uM,False,False,0.9598705468749134,high
N#Cc1ccc(OCCCN2CCC(CC3(NCCc4ccccc34)C3CCCC3)CC2)cc1,1,1,4.485452247339714,4.485452247339714,32700.0,32700.0,IC50,BindingDB,480053,Menin,,low_or_inactive_>10uM,False,False,0.9523714181859662,high
C1CN(CCC1N[C@H]2C[C@@H]2C3=CC=CC=C3)C4=C5C=C(SC5=NC=N4)CC(F)(F)F,1,1,4.46167766676856,4.46167766676856,34540.0,34540.0,IC50,PubChem,155544104.0,,,low_or_inactive_>10uM,False,False,0.8940765831981059,high
CCC(CC)C(=O)N1CCCCC1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccccc21,1,1,4.458420756053419,4.458420756053419,34800.0,34800.0,IC50,ChEMBL,CHEMBL5895597,Menin,2021,low_or_inactive_>10uM,False,False,0.7933106203410036,high
CCC(CC)C(=O)N1CCCCC1C1(CN(C)Cc2ccccc12)C1CCN(CCCOc2ccc(cc2)C#N)CC1,1,1,4.458420756053419,4.458420756053419,34800.0,34800.0,IC50,BindingDB,480240,Menin,,low_or_inactive_>10uM,False,False,0.8881660330359644,high
COc1cc(C2Nc3ccccc3NC3=C2C(=O)CC(C)(C)C3)cc(OC)c1OC,1,1,4.455931955649724,4.455931955649724,35000.0,35000.0,IC50,ChEMBL,CHEMBL3696198,Menin,2015,low_or_inactive_>10uM,False,False,0.43905418253639,medium
COc1cc(cc(OC)c1OC)C1Nc2ccccc2NC2=C1C(=O)CC(C)(C)C2,1,1,4.455931955649724,4.455931955649724,35000.0,35000.0,IC50,BindingDB,152252,Menin,,low_or_inactive_>10uM,False,False,0.48989951858615643,medium
N#Cc1ccc(OCCCN2CCC(C3(c4ccccc4)NCCc4ccccc43)CC2)cc1,1,1,4.448550002027125,4.448550002027125,35600.0,35600.0,IC50,ChEMBL,CHEMBL6040302,Menin,2021,low_or_inactive_>10uM,False,False,0.9605350695730128,high
N#Cc1ccc(OCCCN2CCC(CC2)C2(NCCc3ccccc23)c2ccccc2)cc1,1,1,4.448550002027125,4.448550002027125,35600.0,35600.0,IC50,BindingDB,480185,Menin,,low_or_inactive_>10uM,False,False,0.9312531343965165,high
N#Cc1ccc(OCCCCN2CC(C2)C2(NCCc3ccccc23)C2CCCC2)cc1,1,1,4.441291429466834,4.441291429466834,36200.0,36200.0,IC50,BindingDB,480012,Menin,,low_or_inactive_>10uM,False,False,0.9301122401384793,high
N#Cc1ccc(OCCCCN2CC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,1,1,4.441291429466834,4.441291429466834,36200.0,36200.0,IC50,ChEMBL,CHEMBL5829926,Menin,2021,low_or_inactive_>10uM,False,False,0.9641851507252783,high
CN([C@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CC2)CC1)c1ccccc1)S(C)(=O)=O,1,1,4.424812155072339,4.424812155072339,37600.0,37600.0,IC50,BindingDB,480212,Menin,,low_or_inactive_>10uM,False,False,0.7949167849280703,high
CN([C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)S(C)(=O)=O,1,1,4.424812155072339,4.424812155072339,37600.0,37600.0,IC50,ChEMBL,CHEMBL5967030,Menin,2021,low_or_inactive_>10uM,False,False,0.8024040331876067,high
CCc1cc2c(NCC3CCN(Cc4cccc(C)c4)CC3)ncnc2s1,2,2,4.3979400086720375,4.3979400086720375,40000.0,40000.0,IC50,BindingDB;ChEMBL,152246;CHEMBL3696192,Menin,2015,low_or_inactive_>10uM,False,False,0.7817538455185389,high
N#Cc1ccc(OCCCN2CCC(C(C#N)(CC(=O)N3CCCC3)c3ccccc3)CC2)cc1,1,1,4.3979400086720375,4.3979400086720375,40000.0,40000.0,IC50,ChEMBL,CHEMBL5782128,Menin,2021,low_or_inactive_>10uM,False,False,0.8733568993203801,high
O=C(CC(C#N)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1)N1CCCC1,1,1,4.3979400086720375,4.3979400086720375,40000.0,40000.0,IC50,BindingDB,480245,Menin,,low_or_inactive_>10uM,False,False,0.8179959786933518,high
C[C@H]1C(=O)N[C@@H](C/C=C\C[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CNC5=CC=CC=C54)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)C)C(=O)N6CCC[C@H]6C(=O)NCC(=O)N[C@@H]([C@@H](C)O)C(=O)N,1,1,4.3872161432802645,4.3872161432802645,41000.0,41000.0,IC50,PubChem,162670197.0,,,low_or_inactive_>10uM,False,False,0.06443571340208055,low
N#Cc1cc2cc(CN3CCC(CC4(C5CCCC5)NCCc5ccccc54)CC3)ccc2[nH]1,1,1,4.380906669373258,4.380906669373258,41600.0,41600.0,IC50,ChEMBL,CHEMBL6056409,Menin,2021,low_or_inactive_>10uM,False,False,0.8110335255190989,high
N#Cc1cc2cc(CN3CCC(CC4(NCCc5ccccc45)C4CCCC4)CC3)ccc2[nH]1,1,1,4.380906669373258,4.380906669373258,41600.0,41600.0,IC50,BindingDB,480061,Menin,,low_or_inactive_>10uM,False,False,0.8462773803398335,high
N#Cc1ccc(OCCCN2CCC(C3NCCc4ccccc43)CC2)cc1,1,1,4.375717904164332,4.375717904164332,42100.0,42100.0,IC50,ChEMBL,CHEMBL6015442,Menin,2021,low_or_inactive_>10uM,False,False,0.9138806633654147,high
N#Cc1ccc(OCCCN2CCC(CC2)C2NCCc3ccccc23)cc1,1,1,4.375717904164332,4.375717904164332,42100.0,42100.0,IC50,BindingDB,480244,Menin,,low_or_inactive_>10uM,False,False,0.9191670794144442,high
C1CC(CCC1N[C@@H]2C[C@H]2C3=CC=CC=C3)NC4=C5C=C(SC5=NC=N4)CC(F)(F)F,2,1,4.363592322881885,4.432620692349022,43840.0,36930.0,IC50,PubChem,155512517.0,,,low_or_inactive_>10uM,False,False,0.9566527002729603,high
CCC1=CC2=C(N=CN=C2S1)N3CCN(CC3)C4=NC=CS4,1,1,4.337242168318426,4.337242168318426,46000.0,46000.0,IC50,PubChem,31540386.0,,,low_or_inactive_>10uM,False,False,0.5071850721338786,medium
C(C1CN(C1)c1ncccn1)N1CCC(CC1)C1(NCCc2ccccc12)C1CCCC1,1,1,4.335358024443875,4.335358024443875,46200.0,46200.0,IC50,BindingDB,480060,Menin,,low_or_inactive_>10uM,False,False,0.68971291680335,medium
c1cnc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)nc1,1,1,4.335358024443875,4.335358024443875,46200.0,46200.0,IC50,ChEMBL,CHEMBL5815678,Menin,2021,low_or_inactive_>10uM,False,False,0.7307078883474615,high
CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,2,1,4.33125539419926,4.5934598195660445,55400.0,25500.0,IC50;Ki,ChEMBL,CHEMBL2314825,Menin,2013,low_or_inactive_>10uM,False,False,0.462701887551719,medium
C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(N)=N)NC(C)=O)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O,2,1,4.33125539419926,4.5934598195660445,55400.0,25500.0,IC50;Ki,BindingDB,50489250,Menin,,low_or_inactive_>10uM,False,False,0.24980795822508167,low
COc1ccc(-c2csc(CC(N)=O)n2)cc1,2,1,4.3277056287106435,4.481486060122113,50000.0,33000.0,IC50,ChEMBL,CHEMBL3696206,Menin,2015,low_or_inactive_>10uM,False,False,0.6062041958145004,medium
COc1ccc(cc1)-c1csc(CC(N)=O)n1,2,1,4.3277056287106435,4.481486060122113,50000.0,33000.0,IC50,BindingDB,152265,Menin,,low_or_inactive_>10uM,False,False,0.7918004507609057,high
CN1Cc2ccccc2C(C1)(C1CCN(CC2CN(C2)c2ccc(cc2)S(C)(=O)=O)CC1)c1ccccn1,1,1,4.3223930472795065,4.3223930472795065,47600.0,47600.0,IC50,BindingDB,480111,Menin,,low_or_inactive_>10uM,False,False,0.7924052885897105,high
CN1Cc2ccccc2C(c2ccccn2)(C2CCN(CC3CN(c4ccc(S(C)(=O)=O)cc4)C3)CC2)C1,1,1,4.3223930472795065,4.3223930472795065,47600.0,47600.0,IC50,ChEMBL,CHEMBL5872391,Menin,2021,low_or_inactive_>10uM,False,False,0.8087111979308782,high
Cc1csc(N2CCN(c3nc(C)nc4sc5c(c34)CCCC5)CC2)n1,1,1,4.309803919971486,4.309803919971486,49000.0,49000.0,IC50,ChEMBL,CHEMBL3696172,Menin,2015,low_or_inactive_>10uM,False,False,0.7680166584187322,high
Cc1csc(n1)N1CCN(CC1)c1nc(C)nc2sc3CCCCc3c12,1,1,4.309803919971486,4.309803919971486,49000.0,49000.0,IC50,BindingDB,152219,Menin,,low_or_inactive_>10uM,False,False,0.8397413527901968,high
CS(=O)(=O)c1ccc(N2CC(CN3CCC(C(C#N)(c4ccccc4)C4CCC(=O)C4)CC3)C2)cc1,1,1,4.30189945437661,4.30189945437661,49900.0,49900.0,IC50,ChEMBL,CHEMBL5936379,Menin,2021,low_or_inactive_>10uM,False,False,0.48332062600954095,medium
CS(=O)(=O)c1ccc(cc1)N1CC(CN2CCC(CC2)C(C#N)(C2CCC(=O)C2)c2ccccc2)C1,1,1,4.30189945437661,4.30189945437661,49900.0,49900.0,IC50,BindingDB,480110,Menin,,low_or_inactive_>10uM,False,False,0.7290829558229243,high
C1CN(CCN1c1nccs1)c1ncnc2sc(cc12)-c1ccccc1,1,1,4.301029995663981,4.301029995663981,50000.0,50000.0,IC50,BindingDB,152222,Menin,,low_or_inactive_>10uM,False,False,0.8614428275088494,high
Nc1cccc(-c2cccnc2)c1,1,1,4.301029995663981,4.301029995663981,50000.0,50000.0,IC50,ChEMBL,CHEMBL1778131,Menin,2015,low_or_inactive_>10uM,False,False,0.4412003839723279,medium
Nc1cccc(c1)-c1cccnc1,1,1,4.301029995663981,4.301029995663981,50000.0,50000.0,IC50,BindingDB,152261,Menin,,low_or_inactive_>10uM,False,False,0.378576413562294,medium
c1ccc(-c2cc3c(N4CCN(c5nccs5)CC4)ncnc3s2)cc1,1,1,4.301029995663981,4.301029995663981,50000.0,50000.0,IC50,ChEMBL,CHEMBL3696175,Menin,2015,low_or_inactive_>10uM,False,False,0.6650437798327311,medium
CCC1=CC2=C(N=CN=C2S1)N3CCN(CC3)CC4=CC=CC=C4,1,1,4.2839966563652006,4.2839966563652006,52000.0,52000.0,IC50,PubChem,790825.0,,,low_or_inactive_>10uM,False,False,0.6447889380201797,medium
C(CNc1ncnc2sc3CCCCCc3c12)Cn1ccnc1,2,1,4.268426931636825,4.455931955649724,59000.0,35000.0,IC50,BindingDB,152213,Menin,,low_or_inactive_>10uM,False,False,0.36524811953466335,medium
c1cn(CCCNc2ncnc3sc4c(c23)CCCCC4)cn1,2,1,4.268426931636825,4.455931955649724,59000.0,35000.0,IC50,ChEMBL,CHEMBL3696166,Menin,2015,low_or_inactive_>10uM,False,False,0.6970653914510482,medium
N#Cc1ccc(OCCCN2CCC(C2)C2(NCCc3ccccc23)C2CCCC2)cc1,1,1,4.247951552180561,4.247951552180561,56500.0,56500.0,IC50,BindingDB,480057,Menin,,low_or_inactive_>10uM,False,False,0.926957966350628,high
N#Cc1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,1,1,4.247951552180561,4.247951552180561,56500.0,56500.0,IC50,ChEMBL,CHEMBL5759104,Menin,2021,low_or_inactive_>10uM,False,False,0.9627823428707208,high
O=C(N1CCC(CC1)C1(NCCc2ccccc12)C1CCCC1)c1ccn(c1)-c1ccc(cc1)S(=O)(=O)C1CC1,1,1,4.2403321553103694,4.2403321553103694,57500.0,57500.0,IC50,BindingDB,480071,Menin,,low_or_inactive_>10uM,False,False,0.7929238339098309,high
O=C(c1ccn(-c2ccc(S(=O)(=O)C3CC3)cc2)c1)N1CCC(C2(C3CCCC3)NCCc3ccccc32)CC1,1,1,4.2403321553103694,4.2403321553103694,57500.0,57500.0,IC50,ChEMBL,CHEMBL5826603,Menin,2021,low_or_inactive_>10uM,False,False,0.7949157238126481,high
CCC1=CC2=C(N=CN=C2S1)N3CCN(CC3)C4=CC=CC=N4,1,1,4.236572006437063,4.236572006437063,58000.0,58000.0,IC50,PubChem,750245.0,,,low_or_inactive_>10uM,False,False,0.6151270618218957,medium
N#CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(S(=O)(=O)c3ccccc3)cc2)CC1,1,1,4.2335871528876,4.2335871528876,58400.0,58400.0,IC50,ChEMBL,CHEMBL6062470,Menin,2021,low_or_inactive_>10uM,False,False,0.8737343617475217,high
O=S(=O)(c1ccccc1)c1ccc(OCCCN2CCC(CC2)C(C#N)(C2CCCC2)c2ccccc2)cc1,1,1,4.2335871528876,4.2335871528876,58400.0,58400.0,IC50,BindingDB,480072,Menin,,low_or_inactive_>10uM,False,False,0.9055132293178367,high
CCc1cc2c(N3CCN(Cc4ccccc4)CC3)ncnc2s1,2,1,4.223665891943903,4.376750709602099,63500.0,42000.0,IC50,ChEMBL,CHEMBL3696165,Menin,2015,low_or_inactive_>10uM,False,False,0.8079825101322388,high
CCc1cc2c(ncnc2s1)N1CCN(Cc2ccccc2)CC1,2,1,4.223665891943903,4.376750709602099,63500.0,42000.0,IC50,BindingDB,152212,Menin,,low_or_inactive_>10uM,False,False,0.6054069273983418,medium
