dataset,task_id,evidence_domain,endpoint,unit,relation,assay_family,source_id,evidence_stage,development_stage,observation_kind,label_kind,inclusion_status,rows
observations,<not_applicable>,pk_adme,Cmax,ug/10^6cells,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Cmax,ug/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,91
observations,<not_applicable>,pk_adme,Cmax,ug/g,~,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Cmax,ug/hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Cmax,ug/kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Cmax,ug/mL,<,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Cmax,ug/mL,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,included,146
observations,<not_applicable>,pk_adme,Cmax,ug/mL,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1087
observations,<not_applicable>,pk_adme,Cmax,ug/mL,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vivo,unknown,experimental_summary,<not_applicable>,included,3
observations,<not_applicable>,pk_adme,Cmax,ug/mL,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,17
observations,<not_applicable>,pk_adme,Cmax,ug/mL,>,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Cmax,ug/mL,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,21
observations,<not_applicable>,pk_adme,Cmax,ug/mL,not_reported,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vivo,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Cmax,ug/mL,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Cmax,ug/ml.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Cmax,ugequiv/g,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,9
observations,<not_applicable>,pk_adme,Cmax,ugg-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,13
observations,<not_applicable>,pk_adme,Cmax,ughrml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Cmax,ugm-1min-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Cmax,ulml-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Cmax,um-1kg-1,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,13
observations,<not_applicable>,pk_adme,Cmax,um.hr,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Cmax,um.kg/mg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Cmax,umol/kg,=,other_bioactivity,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Cmax_triphosphate,pmol/10^6cells,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Compound recovery,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,Compound recovery,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,25
observations,<not_applicable>,pk_adme,Compound recovery,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,16
observations,<not_applicable>,pk_adme,Compound recovery,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,45
observations,<not_applicable>,pk_adme,Compound remaining,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,15
observations,<not_applicable>,pk_adme,Concentration,<missing>,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Concentration,dpm,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,Concentration,nmmin-1(mgofprotein)-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,pk_adme,Concentration,uM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,33
observations,<not_applicable>,pk_adme,Control,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,38
observations,<not_applicable>,pk_adme,Control,%,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,Covalent binding,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Covalent binding,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Cp,nM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Cp,uM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Cp(f),ugml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Ct,mmol/g,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Ct,nM,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,Ct,nM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,D,10'-6cm2/s,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,D,10'-7cm2/sec,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,DNA on filter,<missing>,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,preclinical_ex_vivo,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,DOSE,mg.kg-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Decrease,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,10
observations,<not_applicable>,pk_adme,Degradation,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Deuterium retention,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,30
observations,<not_applicable>,pk_adme,Distribution,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug absorption,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,14
observations,<not_applicable>,pk_adme,Drug absorption,microg/cm2,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Drug degradation,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,30
observations,<not_applicable>,pk_adme,Drug degradation,%,<=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug degradation,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,168
observations,<not_applicable>,pk_adme,Drug degradation,%,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Drug degradation,%,interval,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug degradation,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,Drug degradation,ul/min,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug degradation,ul/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug degradation,ul/min,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,pk_adme,Drug excretion,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,17
observations,<not_applicable>,pk_adme,Drug excretion,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,52
observations,<not_applicable>,pk_adme,Drug excretion,pmol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,203
observations,<not_applicable>,pk_adme,Drug metabolism,%,<=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug metabolism,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4761
observations,<not_applicable>,pk_adme,Drug metabolism,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,15
observations,<not_applicable>,pk_adme,Drug metabolism,%,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,65
observations,<not_applicable>,pk_adme,Drug metabolism,%,interval,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,20
observations,<not_applicable>,pk_adme,Drug metabolism,%,~,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug metabolism,%/min/pmol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,16
observations,<not_applicable>,pk_adme,Drug metabolism,/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,Drug metabolism,10^6no_unit,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,Drug metabolism,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7120
observations,<not_applicable>,pk_adme,Drug metabolism,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,preclinical_in_vitro,unknown,experimental_summary,<not_applicable>,quarantined,130
observations,<not_applicable>,pk_adme,Drug metabolism,mM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,20
observations,<not_applicable>,pk_adme,Drug metabolism,microl/min/mg,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,28
observations,<not_applicable>,pk_adme,Drug metabolism,microl/min/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,60
observations,<not_applicable>,pk_adme,Drug metabolism,microl/min/mg,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,microm/min/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,Drug metabolism,ml/min.kg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,14
observations,<not_applicable>,pk_adme,Drug metabolism,ml/min.kg,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug metabolism,ml/min/g,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,10
observations,<not_applicable>,pk_adme,Drug metabolism,nM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,23
observations,<not_applicable>,pk_adme,Drug metabolism,nanomol/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,Drug metabolism,ng,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,ng/mL,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug metabolism,ng/mL,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,51
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/mg/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min,<=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,119
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min,interval,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min/mg,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,40
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min/mg,<=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,193
observations,<not_applicable>,pk_adme,Drug metabolism,nmol/min/mg,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug metabolism,pmol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,84
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/hr,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/mg.hr,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,12
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/mg.hr,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,8
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/mg/hr,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,28
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/mg/hr,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,38
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/mg/hr,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/min,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,75
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/min/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,27
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/min/mg,interval,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug metabolism,pmol/min/ug,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,Drug metabolism,uM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,121
observations,<not_applicable>,pk_adme,Drug metabolism,ug,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,Drug metabolism,ugml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug metabolism,ul/min,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug metabolism,ul/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,11
observations,<not_applicable>,pk_adme,Drug metabolism,ul/min,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Drug metabolism,um/min.mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,Drug metabolism,umol/ml,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,16
observations,<not_applicable>,pk_adme,Drug recovery,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,63
observations,<not_applicable>,pk_adme,Drug recovery,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,651
observations,<not_applicable>,pk_adme,Drug recovery,%,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,18
observations,<not_applicable>,pk_adme,Drug recovery,%,interval,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug recovery,%,~,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug recovery,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,19
observations,<not_applicable>,pk_adme,Drug transport,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,54
observations,<not_applicable>,pk_adme,Drug transport,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug transport,ug/hr,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug uptake,%,<,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,31
observations,<not_applicable>,pk_adme,Drug uptake,%,<=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,13
observations,<not_applicable>,pk_adme,Drug uptake,%,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,104
observations,<not_applicable>,pk_adme,Drug uptake,%,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,5
observations,<not_applicable>,pk_adme,Drug uptake,%id/g,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,72
observations,<not_applicable>,pk_adme,Drug uptake,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,233
observations,<not_applicable>,pk_adme,Drug uptake,fmol/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug uptake,mM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Drug uptake,microl/min/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug uptake,micromol/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,9
observations,<not_applicable>,pk_adme,Drug uptake,ng,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,4
observations,<not_applicable>,pk_adme,Drug uptake,ng/mL,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug uptake,nmol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Drug uptake,nmol/g,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,3
observations,<not_applicable>,pk_adme,Drug uptake,nmol/g,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,1
observations,<not_applicable>,pk_adme,Drug uptake,pmol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,68
observations,<not_applicable>,pk_adme,Drug uptake,pmol/min,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug uptake,pmol/min/mg,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,6
observations,<not_applicable>,pk_adme,Drug uptake,uM,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,26
observations,<not_applicable>,pk_adme,Drug uptake,ugml-1,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,7
observations,<not_applicable>,pk_adme,Drug uptake,ugml-1,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,Drug uptake,umol,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,EC50,<missing>,=,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,32
observations,<not_applicable>,pk_adme,EC50,<missing>,>,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,2
observations,<not_applicable>,pk_adme,EC50,<missing>,not_reported,pk_adme,SRC-AF728821208AC735AEE2E0D1,<missing>,unknown,experimental_summary,<not_applicable>,quarantined,44
