connectivity_key,connectivity_group_size,structure_id,standard_inchi_key,standardized_smiles,p_activity_median,series_id,sources,compound_ids
CXFJNJZPBYIKCK,2,STR-ADD6623F7AD60FDD956E,CXFJNJZPBYIKCK-UHFFFAOYSA-N,N#Cc1ccc(OCCCN2CCC(C(O)(c3ccccn3)C3CCCC3)CC2)cc1,6.51999305704285,SER-D837B57CD0E0B2C6,ChEMBL,CHEMBL3126191
DAIHYYRKXDJZEY,2,STR-977651FE1C7684004EBE,DAIHYYRKXDJZEY-UHFFFAOYSA-N,O=S(=O)(c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,5.251258731316314,SER-20D80D54BBFFFEB3,ChEMBL;PubChem,132104380;CHEMBL5756541
DAIHYYRKXDJZEY,2,STR-562B91EA5B528B52D63B,DAIHYYRKXDJZEY-SQWJPGQQSA-N,O=S(=O)(c1ccc(O[C@H]2C[C@@H](N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,4.882728704344236,SER-20D80D54BBFFFEB3,ChEMBL,CHEMBL5887740
DBVLDGQLWGJCAW,2,STR-8BAA965F9B38F093E239,DBVLDGQLWGJCAW-NWBPNMJXSA-N,CN([C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)S(C)(=O)=O,4.716698771296451,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5882575
DBVLDGQLWGJCAW,2,STR-80B7C819E96F09B4FE2E,DBVLDGQLWGJCAW-KOPQTXDBSA-N,CN([C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1)S(C)(=O)=O,4.424812155072339,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5967030
DCFDPTPAVDCHET,2,STR-40B1021373C595DF25D7,DCFDPTPAVDCHET-TWLDFKIOSA-N,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C(F)(F)F)cc3)C2)CC1,8.154901959985743,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5899857
DCFDPTPAVDCHET,2,STR-AD35C124559ACD44BE3E,DCFDPTPAVDCHET-SRBHEWTHSA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C(F)(F)F)cc3)C2)CC1,8.096910013008056,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5962223
DCWOLQRIQKZEQR,2,STR-10AE5FE75F08293C000F,DCWOLQRIQKZEQR-OAQYLSRUSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CN)C(C)C)C2)C(C)C,6.013228265733755,SER-F7B9115420359440,PubChem,156531373
DCWOLQRIQKZEQR,2,STR-FD2C6D69C0E7C03090A5,DCWOLQRIQKZEQR-NRFANRHFSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CN)C(C)C)C2)C(C)C,4.9779842601822795,SER-F7B9115420359440,PubChem,156531372
DDHCZSCWWXSEAD,2,STR-A8561A75D1EC79B3C31D,DDHCZSCWWXSEAD-SVYHFPLZSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,7.318758762624412,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5827385
DDHCZSCWWXSEAD,2,STR-4719AA5EBF6B16DABB7E,DDHCZSCWWXSEAD-CEVFFHDCSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,5.6777807052660805,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5746088
DEPPLXMJKNUFKQ,2,STR-9D9A08BEFE284CB422FE,DEPPLXMJKNUFKQ-LBNVMWSVSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](C)CC(=O)NC)C(C)C)C2)C(C)C,6.585026652029182,SER-F7B9115420359440,PubChem,156497986
DEPPLXMJKNUFKQ,2,STR-B546DF2C9D9B81A938ED,DEPPLXMJKNUFKQ-LEAFIULHSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@H](C)CC(=O)NC)C(C)C)C2)C(C)C,6.552841968657781,SER-F7B9115420359440,PubChem,156498029
DSOWOWNLUVRUIU,2,STR-D517B4FC121862D9BE6F,DSOWOWNLUVRUIU-JTXQMZLCSA-N,CCc1nccn1CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1)[C@H]1CCC[C@@H]1OC(=O)NC,8.522878745280337,SER-647213101879D186,ChEMBL;PubChem,CHEMBL5931080
DSOWOWNLUVRUIU,2,STR-39A915FABCDA41B4B311,DSOWOWNLUVRUIU-CPKRCLNGSA-N,CCc1nccn1CC(c1ccccc1)(C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1)[C@@H]1CCC[C@H]1OC(=O)NC,6.935542010773082,SER-647213101879D186,ChEMBL;PubChem,CHEMBL5746652
DUJVKXCQENCSHD,2,STR-E971954B90C3DF1122E8,DUJVKXCQENCSHD-KOPQTXDBSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,7.744727494896693,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5983923
DUJVKXCQENCSHD,2,STR-1C195E0EFD40C42EDEE4,DUJVKXCQENCSHD-NWBPNMJXSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.769551078621726,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5919834
DUTWQEQSHXCWOC,2,STR-5B65D30F2628A312D8CA,DUTWQEQSHXCWOC-HEVKVOQNSA-N,CNC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,8.045757490560675,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5740449
DUTWQEQSHXCWOC,2,STR-30D1E5B8E9867EA8DE8A,DUTWQEQSHXCWOC-ZJACYBTKSA-N,CNC(=O)N[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.055024091587953,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5985951
DWGJLXQABXXXMP,2,STR-5368CF10D83D68530041,DWGJLXQABXXXMP-RUZDIDTESA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,6.823908740944319,SER-F7B9115420359440,PubChem,156531929
DWGJLXQABXXXMP,2,STR-79F48E1A5DF36F1BBEBF,DWGJLXQABXXXMP-VWLOTQADSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,5.585026652029182,SER-F7B9115420359440,PubChem,156532044
FCWYUXWVVVDCKM,2,STR-BDA869F5010D8C8F45A3,FCWYUXWVVVDCKM-LBNVMWSVSA-N,CC(C)[C@@H](CCCN(C)C[C@H](C)C(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.6777807052660805,SER-F7B9115420359440,PubChem,156531802
FCWYUXWVVVDCKM,2,STR-DDBCB16E6E8600360172,FCWYUXWVVVDCKM-LEAFIULHSA-N,CC(C)[C@@H](CCCN(C)C[C@@H](C)C(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.522878745280337,SER-F7B9115420359440,PubChem,156531808
FKYDKSHIPWIYBA,2,STR-B51853407B4A9AF321D2,FKYDKSHIPWIYBA-HSZRJFAPSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCO)C(C)C)C2)C(C)C,6.508638306165727,SER-F7B9115420359440,PubChem,156531834
FKYDKSHIPWIYBA,2,STR-3BD3AAFB21D6F0AE245A,FKYDKSHIPWIYBA-QHCPKHFHSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCO)C(C)C)C2)C(C)C,4.152489034796752,SER-F7B9115420359440,PubChem,156531836
FNBOKVKCHUGFKA,2,STR-82F62D7E24DAAC315910,FNBOKVKCHUGFKA-XMMPIXPASA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,6.789198036565084,SER-F7B9115420359440,PubChem,156531425
FNBOKVKCHUGFKA,2,STR-73C772FB7948E1F95E72,FNBOKVKCHUGFKA-DEOSSOPVSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC)C(C)C)C2)C(C)C,5.377785977033705,SER-F7B9115420359440,PubChem,156531428
FNTDEOLCBADNAL,2,STR-38C10D94ABD1F231B9D1,FNTDEOLCBADNAL-RUZDIDTESA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C)C(C)C)C2)C(C)C,7.022276394711152,SER-F7B9115420359440,PubChem,156531900
FNTDEOLCBADNAL,2,STR-6C0290A40DE07CB70C53,FNTDEOLCBADNAL-VWLOTQADSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCN(C)C)C(C)C)C2)C(C)C,5.645891560852599,SER-F7B9115420359440,PubChem,156531823
FQIXLSTYHBMVEG,2,STR-B714BC7381C3BA11A1BD,FQIXLSTYHBMVEG-IEKJTBOOSA-N,CC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccccc21,8.045757490560675,SER-8B11BACADDC8B4B4,ChEMBL;PubChem,CHEMBL5794080
FQIXLSTYHBMVEG,2,STR-F27337C7FFCA9EF1AAB4,FQIXLSTYHBMVEG-ORITWGEGSA-N,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccccc21,6.913640169325252,SER-8B11BACADDC8B4B4,ChEMBL;PubChem,CHEMBL5820592
FTEVZAMYIRYPOL,2,STR-0F9EB3D0BA8F609CF473,FTEVZAMYIRYPOL-QKZQDKRESA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,8.045757490560675,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5775978
FTEVZAMYIRYPOL,2,STR-3DF232D656AC9EFDA4D4,FTEVZAMYIRYPOL-OLPGJYTKSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,6.071092309756047,SER-D71DF828C6360796,ChEMBL;PubChem,CHEMBL5842314
GGRLJDZHMGTFIW,2,STR-5470E2C155BCDC752B33,GGRLJDZHMGTFIW-AFLWYUAHSA-N,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,6.769551078621726,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5850439
GGRLJDZHMGTFIW,2,STR-F6B3210B924167EFDCBB,GGRLJDZHMGTFIW-INSQSLAKSA-N,CCNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.468521082957745,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5947091
GKIFDNSCASLJLJ,2,STR-0449028356C19D0EDA3B,GKIFDNSCASLJLJ-HQVYOESTSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,7.346787486224656,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5978882
GKIFDNSCASLJLJ,2,STR-4942B912C9C5FBB61901,GKIFDNSCASLJLJ-RDGBXCDUSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1F)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.2441251443275085,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5936175
GQLDAZNFIWROOP,2,STR-2159345A857E58155448,GQLDAZNFIWROOP-JTTVYFNNSA-N,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,8.301029995663981,SER-20F67B855744F824,ChEMBL;PubChem,CHEMBL5960556
GQLDAZNFIWROOP,2,STR-AF457B5C4AE166B10ED6,GQLDAZNFIWROOP-LDLINSGLSA-N,CC(=O)N[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5ccncc5)cc4)C3)CC2)CN(C)Cc2ccccc21,6.7447274948966935,SER-20F67B855744F824,ChEMBL;PubChem,CHEMBL5891447
HBSNMUDWKGGMQS,2,STR-4699291DA7C1B49340A3,HBSNMUDWKGGMQS-AHKZPQOWSA-N,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.045757490560675,SER-F7B9115420359440,PubChem,156531774
HBSNMUDWKGGMQS,2,STR-D5C69694B8C40CD738C2,HBSNMUDWKGGMQS-BDYUSTAISA-N,CCN(C)C[C@@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,4.985479461242076,SER-F7B9115420359440,PubChem,156531775
HFHVSSGMYSWPIR,2,STR-C16923E52D20199D1E6F,HFHVSSGMYSWPIR-SZDLQPMWSA-N,C=CC(=O)N1C[C@@H]2C[C@H]1CN2S(=O)(=O)c1ccc(N2CC(CN3CCC([C@@](CN4CCC4)(c4cccc(F)c4)[C@H]4CCC[C@@H]4NC(=O)OC)CC3)(OC)C2)cc1,8.568636235841012,SER-AEAE080E536FEC3F,ChEMBL,CHEMBL5094183
HFHVSSGMYSWPIR,2,STR-704625FB7455957A2AA3,HFHVSSGMYSWPIR-IXPKHDRGSA-N,C=CC(=O)N1C[C@H]2C[C@@H]1CN2S(=O)(=O)c1ccc(N2CC(CN3CCC([C@@](CN4CCC4)(c4cccc(F)c4)[C@H]4CCC[C@@H]4NC(=O)OC)CC3)(OC)C2)cc1,8.337242168318426,SER-AEAE080E536FEC3F,ChEMBL,CHEMBL5085064
HHCHMJCRVXIDBH,2,STR-D8D1585BDF74480ED2A1,HHCHMJCRVXIDBH-XNMGPUDCSA-N,CCCN(C)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,6.229147988357855,SER-F7B9115420359440,PubChem,168720903
HHCHMJCRVXIDBH,2,STR-DB7599D364AC5B610473,HHCHMJCRVXIDBH-BDYUSTAISA-N,CCCN(C)C[C@@H](O)C[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,5.021363051615525,SER-F7B9115420359440,PubChem,168720901
HTBPNCRHOIYFLK,2,STR-142DC3F04BDF2ABC0F0A,HTBPNCRHOIYFLK-FWBANIIHSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,8.096910013008056,SER-D71646C8B89AF1C0,ChEMBL;PubChem,CHEMBL6029944
HTBPNCRHOIYFLK,2,STR-ADF0DC68688651046789,HTBPNCRHOIYFLK-ANOPSCNCSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,7.337242168318426,SER-D71646C8B89AF1C0,ChEMBL;PubChem,CHEMBL5909835
IECWYAQPPKAUSB,2,STR-00A1D39E2CC2B5C8F906,IECWYAQPPKAUSB-MVBJGFHDSA-N,CS(=O)(=O)C[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.481486060122112,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL6017609
IECWYAQPPKAUSB,2,STR-4866DF3FD3D34FBFE093,IECWYAQPPKAUSB-MTUARQITSA-N,CS(=O)(=O)C[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,5.327902142064282,SER-B92687DE56E5CCCB,ChEMBL;PubChem,CHEMBL5809098
IFDKQQVTCZCWIE,2,STR-B56EF6AC340F28C175E6,IFDKQQVTCZCWIE-GSBZAIBZSA-N,CNC(=O)O[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.958607314841775,SER-FBD8412D03D2F209,ChEMBL,CHEMBL4458829
IFDKQQVTCZCWIE,2,STR-E71EA49855240EBB6F7C,IFDKQQVTCZCWIE-FYZJSYNQSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,5.508638306165727,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5955526
ILUZWIYOFDJNNW,2,STR-03825B6A51D0B0744A5D,ILUZWIYOFDJNNW-XMMPIXPASA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,6.366531544420413,SER-F7B9115420359440,PubChem,164897291
ILUZWIYOFDJNNW,2,STR-241F2E6DC7BEF8AE2212,ILUZWIYOFDJNNW-DEOSSOPVSA-N,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@@H](CCCNC(=O)NC)C(C)C)C2)C(C)C,4.350081281264581,SER-F7B9115420359440,PubChem,156531557
IMFGOOMHVAOEIE,2,STR-86D1B692A1E09C06CB18,IMFGOOMHVAOEIE-AQBAIUPUSA-N,CC(=O)O[C@H]1CCC[C@@H]1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccc(F)cc21,7.508638306165727,SER-789386810AA6A1B8,ChEMBL;PubChem,CHEMBL5891216
IMFGOOMHVAOEIE,2,STR-DB5B02FE39EDDB48AD19,IMFGOOMHVAOEIE-KVZOJTFESA-N,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CCCOc3ccc(C#N)cc3)CC2)CN(C)Cc2ccc(F)cc21,6.882728704344236,SER-789386810AA6A1B8,ChEMBL;PubChem,CHEMBL5920040
IQANJWWWYDKCSR,2,STR-38D78133670C2C6A5AEA,IQANJWWWYDKCSR-XPZBDPFPSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(C(F)(F)F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,5.79317412396815,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5808983
IQANJWWWYDKCSR,2,STR-A03DAF6611859C5C8983,IQANJWWWYDKCSR-KCUXUGRMSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1cccc(C(F)(F)F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,3.034737135044418,SER-FBD8412D03D2F209,PubChem,132104476
JHZNQRHFDIODOT,2,STR-F51B7D171A1ED736805D,JHZNQRHFDIODOT-AREMUKBSSA-N,CCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,6.958607314841775,SER-F7B9115420359440,PubChem,156531628
JHZNQRHFDIODOT,2,STR-D7B6A133DED6C54A6E85,JHZNQRHFDIODOT-SANMLTNESA-N,CCN(C)CCC[C@@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,5.671620396561263,SER-F7B9115420359440,PubChem,156531748
JMMWSUCDLGCMSN,2,STR-4C0B23EB03D4979A79B0,JMMWSUCDLGCMSN-KZNDPDLVSA-N,COC(=O)[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,6.583359492661719,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL6057473
JMMWSUCDLGCMSN,2,STR-18A0CA3C76D3D31427DE,JMMWSUCDLGCMSN-NNTSECMXSA-N,COC(=O)[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.292429823902063,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5979980
JMYCKYHWTOYVCO,2,STR-4EBA07B20CCDE9D2E322,JMYCKYHWTOYVCO-AREMUKBSSA-N,CC(C)[C@@H](CCCN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.096910013008056,SER-F7B9115420359440,PubChem,156531767
JMYCKYHWTOYVCO,2,STR-FBA598C340B2023BE63F,JMYCKYHWTOYVCO-SANMLTNESA-N,CC(C)[C@H](CCCN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,5.614393726401688,SER-F7B9115420359440,PubChem,156531450
JSUYFSVTAJSTRY,2,STR-8DC5EC4D0143F4C7CD6A,JSUYFSVTAJSTRY-FVVNGJPMSA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(C)(C)C)cc3)C2)CC1,7.552841968657781,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5941222
JSUYFSVTAJSTRY,2,STR-025D3FCF7FCF0D4F8D78,JSUYFSVTAJSTRY-INJIGVFBSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C(C)(C)C)cc3)C2)CC1,6.110138278741811,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL6034245
JTTZBVRZQHYQAJ,2,STR-B9EA30DEB7647D41BA70,JTTZBVRZQHYQAJ-NVXDQTTESA-N,COC[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.346787486224656,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5892594
JTTZBVRZQHYQAJ,2,STR-1DF62CB592FCCE0FC1BB,JTTZBVRZQHYQAJ-FTBGWDSVSA-N,COC[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,5.309803919971486,SER-6F3389DAFB00746E,ChEMBL;PubChem,CHEMBL5797119
JXQJLZYVDRMZDL,2,STR-40A2759B420CC95C7ED1,JXQJLZYVDRMZDL-QKZQDKRESA-N,CNC(=O)O[C@H]1CCC[C@@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,8.045757490560675,SER-647213101879D186,ChEMBL;PubChem,CHEMBL6052096
JXQJLZYVDRMZDL,2,STR-3FB33B6320D7624C2E9C,JXQJLZYVDRMZDL-OLPGJYTKSA-N,CNC(=O)O[C@@H]1CCC[C@H]1C(Cn1ccnc1)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,6.55129368009492,SER-647213101879D186,ChEMBL;PubChem,CHEMBL5775279
KBCHFACNIBEZDD,2,STR-9E4FCF8CA68285C7D759,KBCHFACNIBEZDD-IEKJTBOOSA-N,CC(=O)N[C@H]1CCC[C@@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5cnn(C)c5)cc4)C3)CC2)CNCc2ccccc21,8.397940008672037,SER-B210E620CAC4DB11,ChEMBL;PubChem,CHEMBL5938942
KBCHFACNIBEZDD,2,STR-C3AB20114EC3D149B3FF,KBCHFACNIBEZDD-ORITWGEGSA-N,CC(=O)N[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)c5cnn(C)c5)cc4)C3)CC2)CNCc2ccccc21,6.607303046740334,SER-B210E620CAC4DB11,ChEMBL;PubChem,CHEMBL5894691
KBTYQWIXHSZION,2,STR-21AE2CAF6E5125C8BCF4,KBTYQWIXHSZION-MYABOAQRSA-N,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.537602002101044,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5849670
KBTYQWIXHSZION,2,STR-E6C9DB27889E0D91BF2B,KBTYQWIXHSZION-GSBZAIBZSA-N,COC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.537602002101044,SER-FBD8412D03D2F209,ChEMBL,CHEMBL4568235
KCKQSQHKDSVFJU,2,STR-09276AA2563E2F930001,KCKQSQHKDSVFJU-XPZBDPFPSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(CC(F)(F)F)cc3)C2)CC1,6.53313237964589,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5800804
KCKQSQHKDSVFJU,2,STR-9CEE978B571562B060A4,KCKQSQHKDSVFJU-KCUXUGRMSA-N,CC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(CC(F)(F)F)cc3)C2)CC1,4.935542010773082,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5842609
KXPSUXIZTPMMPF,2,STR-8A96AEE3549DB26F33DD,KXPSUXIZTPMMPF-XPZBDPFPSA-N,CC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1cccc(F)c1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1,7.795880017344075,SER-FBD8412D03D2F209,ChEMBL;PubChem,CHEMBL5918038
