series_id,scaffold_key,scaffold_method,series_size,structure_id,standardized_smiles,p_activity_median,sources,compound_ids,qed,mol_wt,logp,tpsa
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-7E1F0EE1EE4F776E8704,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCOC)C(C)C)C2)C(C)C,8.527758663924915,PubChem,156498056,0.30827029508121145,585.7690000000003,4.2264000000000035,95.95
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-B86349156178B4813AFB,CCN(C(=O)c1cc(F)ccc1Oc1nnc(OC)nc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,7.455931955649724,PubChem,156531947,0.262688117199421,629.8220000000002,4.577200000000004,96.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-C221EB3A1209DD6114DE,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN[C@H](C)COC)C(C)C)C2)C(C)C,7.309803919971486,PubChem,156498100,0.2944792321302056,599.7960000000003,4.614900000000004,95.95
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-6D12E542BA59225B503F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCC(F)F)C(C)C)C2)C(C)C,7.301029995663981,PubChem,156498076,0.27628903437660374,605.7500000000002,5.235200000000005,86.72
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-8C3A97B1A2D095352AF3,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCCC(F)(F)F)C(C)C)C2)C(C)C,7.301029995663981,PubChem,156498099,0.217249082476069,623.7400000000002,5.532400000000006,86.72
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-BEA4E748379BECE8B5BF,CCN(C(=O)c1cc(F)ccc1Oc1nnc(C)nc1N1CCC2(C1)CN([C@H](CCCN)C(C)C)C2)C(C)C,7.292429823902063,PubChem,156531470,0.45053364880622454,541.7160000000005,4.257520000000003,100.71
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-CE767B2CC0FDE9DEDE13,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@H](C)COC)C(C)C)C2)C(C)C,7.292429823902063,PubChem,156497987,0.2767714536476766,613.8230000000003,4.957100000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-F935C48B5CC4A6286518,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@@H](O)CN(C)CCOC)C(C)C)C2)C(C)C,7.275724130399211,PubChem,156531609,0.3198099637176952,615.7950000000003,3.5394000000000023,107.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-62EAA7BC9A8608AAD9F0,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](O)COC)C(C)C)C2)C(C)C,7.267606240177031,PubChem,156498126,0.2936250620994578,629.8220000000002,3.9295000000000027,107.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-8327CD7E287E5727BD93,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCC(C)(C)OC)C(C)C)C2)C(C)C,7.2441251443275085,PubChem,156498006,0.2784129440005467,613.8230000000003,5.005000000000004,95.95
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-648FC2156F27220D48EE,[2H]C([2H])(COC)N(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,7.236572006437063,PubChem,165147000,0.2914427187996116,601.808203556,4.568600000000004,87.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-B3713976D3715B01F866,CCN(C)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,7.236572006437063,PubChem,156531597,0.37522154838606653,585.769,3.9129000000000023,98.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-0C136D4784FF4E1D4A7F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@H](CO)COC)C(C)C)C2)C(C)C,7.221848749616356,PubChem,156497996,0.2936250620994578,629.8220000000002,3.9295000000000027,107.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-BB5DA7F787A2FB885A08,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](COC)OC)C(C)C)C2)C(C)C,7.207608310501746,PubChem,156532045,0.24377235322328583,643.8490000000003,4.583600000000004,96.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-2C30E7D0A7F4E210317C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCC(=O)N(C)C)C(C)C)C2)C(C)C,7.200659450546418,PubChem,156498042,0.2806635942511692,640.8490000000003,4.400500000000004,98.24
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-00A2ED8561E7DE80CF5F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(C)C)C(C)C)C2)C(C)C,7.187086643357144,PubChem,156532023,0.31324357331704983,583.7970000000004,5.330600000000006,77.92999999999999
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-A3B4307502A8FF889516,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)N(C)CCOC)C(C)C)C2)C(C)C,7.180456064458131,PubChem,156498052,0.2767714536476766,613.8230000000003,4.957100000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-B42C6A96CD90C7D4D5BD,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)N)C(C)C)C2)C(C)C,7.173925197299173,PubChem,156531430,0.42490025862740577,555.7430000000004,4.727700000000003,100.71
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-BA4B8BF78E2F3EDB8F63,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNCCC(N)=O)C(C)C)C2)C(C)C,7.167491087293763,PubChem,156531610,0.32190708132443024,584.7410000000003,3.0653000000000024,129.81
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-E3B8278C7728D509C360,CC(C)[C@@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.154901959985743,PubChem,156531773,0.2686361015852185,654.876,4.789000000000004,98.24000000000002
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-851AFDDDDD073021FE40,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCCOC)C(C)C)C2)C(C)C,7.1487416512809245,PubChem,156498059,0.24398203503282448,613.8230000000003,4.958700000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-91DBBE357E18B4934420,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCC(OC)OC)C(C)C)C2)C(C)C,7.130768280269024,PubChem,156497978,0.21828415922254987,615.7950000000003,4.198900000000003,105.18
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-148B8C4077863A1C12AD,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)CCOC)C(C)C)C2)C(C)C,7.113509274827518,PubChem,156531584,0.3198099637176952,615.7950000000003,3.5394000000000023,107.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-5151BA76FE38FE2C9C70,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(C)C(=O)N(C)C)C(C)C)C2)C(C)C,7.102372908709558,PubChem,156498049,0.2720248476815324,654.8760000000002,4.646500000000004,98.24
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-918CDACAD6A3ADC5DD7E,CCN(CC)C[C@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,7.102372908709558,PubChem,168720921,0.3408402542798597,599.7959999999999,4.303000000000003,98.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-4EBA07B20CCDE9D2E322,CC(C)[C@@H](CCCN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.096910013008056,PubChem,156531767,0.3558320314484284,569.7700000000001,4.9405000000000046,77.92999999999999
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-0385B7365D2BE1443660,CC(C)[C@H](CCCN(C)CCC(=O)N(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.0915149811213505,PubChem,156531605,0.2686361015852185,654.876,4.789000000000004,98.24000000000002
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-63835D190E39EDBFC923,COCCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C)C(C)C)C2)C1,7.075720713938118,PubChem,156498022,0.3241236612401682,585.769,4.178500000000003,87.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-34A22E8D07A7D066A07D,CC(C)[C@@H](C[C@H](O)CN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.055517327849831,PubChem,156531481,0.3976179613949451,585.769,3.9113000000000024,98.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-147345C311E96CDE5202,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN[C@@H](CO)COC)C(C)C)C2)C(C)C,7.050609993355087,PubChem,156497975,0.2716025615761565,615.7950000000003,3.5873000000000026,116.18
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-B437BC949901A5D8DC9A,CCCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,7.050609993355087,PubChem,156531749,0.29537058488429785,583.797,5.332200000000006,77.92999999999999
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-CAD50D46562C0D29D331,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,7.045757490560675,PubChem,156498110,0.29226578537827946,599.7960000000004,4.5686000000000035,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-F0B0F7988A153B3EBBAB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(C)(C)O)C(C)C)C2)C(C)C,7.031517051446065,PubChem,156498034,0.3254002688291695,613.8230000000003,4.693100000000005,98.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-38C10D94ABD1F231B9D1,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C)C(C)C)C2)C(C)C,7.022276394711152,PubChem,156531900,0.37756733823069843,555.7430000000004,4.552000000000004,77.92999999999999
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-3B3C5B252A05FD26B962,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN[C@H](CO)COC)C(C)C)C2)C(C)C,7.017728766960431,PubChem,156497983,0.2716025615761565,615.7950000000003,3.5873000000000026,116.18
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-00EAB22F635715DE8799,CC(C)[C@@H](C[C@@H](O)CN(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,7.013228265733755,PubChem,156531478,0.3976179613949451,585.769,3.9113000000000024,98.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-CEC3B82DF09531954FAB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCCNCC(C)(C)OC)C(C)C)C2)C(C)C,7.00436480540245,PubChem,156498115,0.2784129440005467,613.8230000000003,5.005000000000004,95.95
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-1574B99AB38B91861720,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(COC)COC)C(C)C)C2)C(C)C,7.0,PubChem,156498045,0.2556393761630607,629.8220000000002,4.241400000000003,105.18
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-36D06C665413C80AFB22,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(CO)OC)C(C)C)C2)C(C)C,7.0,PubChem,156498011,0.2936250620994578,629.8220000000002,3.9295000000000027,107.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-38B1872E6995BD9A227F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)N(C)C)C(C)C)C2)C(C)C,7.0,PubChem,156531824,0.33192356958695957,583.7970000000004,5.330600000000006,77.92999999999999
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-6BB8114D41C4FAE5B067,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN(C(CCCN)C(C)C)C2)C(C)C,7.0,PubChem,156531429,0.4689285264669056,527.6890000000004,3.949100000000003,100.71
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-D9830BB6778F6B1CAA5F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCC(CO)OC)C(C)C)C2)C(C)C,7.0,PubChem,156497976,0.2716025615761565,615.7950000000003,3.5873000000000026,116.18
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-F51B7D171A1ED736805D,CCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,6.958607314841775,PubChem,156531628,0.3357495259852543,569.77,4.942100000000005,77.92999999999999
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-479A1AD4514C662AB87A,CCN(C(=O)c1cc(F)ccc1Oc1nnc(NC)nc1N1CCC2(C1)CN([C@H](CCCN)C(C)C)C2)C(C)C,6.920818753952375,PubChem,156531468,0.40065145480528824,556.7310000000004,3.990800000000003,112.74
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-52142363ACB32B4956F1,CCN(C(=O)c1cc(F)ccc1Oc1nnc(OC)nc1N1CCC2(C1)CN([C@H](CCCN(C)C)C(C)C)C2)C(C)C,6.920818753952375,PubChem,156531916,0.33577476328387584,585.7690000000002,4.5606000000000035,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-8B2AB072C4548D2116F2,COCCN(C)CCC[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.920818753952375,PubChem,156532036,0.2767714536476766,613.823,4.957100000000005,87.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-EFBDC82F897837532FAC,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](C)COC)C(C)C)C2)C(C)C,6.920818753952375,PubChem,156531779,0.2767714536476766,613.8230000000003,4.957100000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-026263DECB2C2D5066E0,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNCC(COC)OC)C(C)C)C2)C(C)C,6.886056647693163,PubChem,156531411,0.2556393761630607,629.8220000000002,4.241400000000003,105.18
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-1D90C1470EBB9030FBBA,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(C)CC(=O)N(C)C)C(C)C)C2)C(C)C,6.886056647693163,PubChem,156497999,0.2686361015852185,654.8760000000002,4.789000000000005,98.24
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-312EF6BDB711E79D339B,CC(C)[C@@H](CCCN(C)[C@H](C)CC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.886056647693163,PubChem,156531576,0.29838991657573144,640.8489999999999,4.574600000000004,121.02
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-7490FDF2026E2906146B,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](COC)OC)C(C)C)C2)C(C)C,6.886056647693163,PubChem,156531413,0.24377235322328583,643.8490000000003,4.583600000000004,96.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-96E35423F541E47EB48A,CC(C)[C@@H](CCCN(C)[C@@H](C)CC(N)=O)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(C(C)C)C(C)C)C2)C1,6.886056647693163,PubChem,156531777,0.29838991657573144,640.8489999999999,4.574600000000004,121.02
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-9DDC4364CC264A5D1AE9,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN)C(C)C)C2)C(C)C,6.886056647693163,PubChem,156531583,0.4689285264669056,527.6890000000004,3.949100000000003,100.71
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-5368CF10D83D68530041,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCC(C)(C)NC)C(C)C)C2)C(C)C,6.823908740944319,PubChem,156531929,0.38279825591936534,569.7700000000003,4.988400000000005,86.72
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-91891F1DBB7E5E88635E,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCNCCOC)C(C)C)C2)C(C)C,6.823908740944319,PubChem,156531606,0.3394977785713068,571.7420000000003,3.8363000000000023,95.95
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-B5884EB8037FEC9CB771,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C(CO)CO)C(C)C)C2)C(C)C,6.823908740944319,PubChem,156498067,0.3091444877336447,615.7950000000003,3.275400000000001,118.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-89EE640F6F04A852B27F,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](CO)COC)C(C)C)C2)C(C)C,6.795880017344075,PubChem,156498035,0.2936250620994578,629.8220000000002,3.9295000000000027,107.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-BDF33E354DAE4939F700,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,6.795880017344075,PubChem,168720890,0.3614198681764078,599.7960000000003,4.301400000000004,98.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-DDE275F18E3815C1D552,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCO)C(C)C)C2)C(C)C,6.795880017344075,PubChem,156498069,0.3538693598294536,585.7690000000003,3.914500000000003,98.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-FA093486A959081BCFE5,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(CCOC)CCOC)C(C)C)C2)C(C)C,6.795880017344075,PubChem,156531895,0.22968750576245678,643.8490000000004,4.585200000000004,96.39
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-82F62D7E24DAAC315910,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,6.789198036565084,PubChem,156531425,0.4001818917967537,541.7160000000005,4.209800000000003,86.72
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-F2780D30E185047C1A28,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,6.769551078621726,PubChem,156531462,0.37522154838606653,585.769,3.9129000000000023,98.16000000000001
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-28EBAE9BC55156C6772E,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@@H](C)OC)C(C)C)C2)C(C)C,6.7447274948966935,PubChem,156531618,0.2767714536476766,613.8230000000003,4.957100000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-3056BAB95CE288C931AB,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC(=O)OC)C(C)C)C2)C(C)C,6.7447274948966935,PubChem,156531771,0.36345343408701736,585.7250000000003,4.346400000000004,113.02
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-3A87DF5E12610CBFE604,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CC(C)(C)OC)C(C)C)C2)C(C)C,6.7447274948966935,PubChem,156498080,0.25951837689999235,627.8500000000003,5.347200000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-ACDFA018CA06C93D8221,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)C[C@H](C)OC)C(C)C)C2)C(C)C,6.7447274948966935,PubChem,156531615,0.2767714536476766,613.8230000000003,4.957100000000005,87.16
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-3DC002932CE2E06E9BD6,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCCC(=O)N(C)C)C(C)C)C2)C(C)C,6.721246399047171,PubChem,156498037,0.2531540791225905,654.8760000000003,4.790600000000005,98.24
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-74136B835F8782FF8CF4,CCN(C(=O)c1cc(F)ccc1Oc1nnc(NC)nc1N1CCC2(C1)CN([C@H](CCCN(C)CCOC)C(C)C)C2)C(C)C,6.698970004336019,PubChem,168720866,0.28384454482084825,628.8380000000003,4.610300000000004,99.19
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-7AFC09FA5CCD1AD58837,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCN(C)CCC(N)=O)C(C)C)C2)C(C)C,6.698970004336019,PubChem,156531613,0.34876616333182187,598.7680000000004,3.4075000000000024,121.01999999999998
SER-F7B9115420359440,c1ccc(Oc2nncnc2N2CCC3(CNC3)C2)cc1,bemis_murcko,176,STR-DA810ABA63D56EF0FE8C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](C)CC(=O)N(C)C)C(C)C)C2)C(C)C,6.698970004336019,PubChem,156531635,0.2686361015852185,654.8760000000002,4.789000000000005,98.24
