structure_id,scenario,active_objectives,requires_herg_evidence,eligible,scenario_score,scenario_rank
STR-4342C90FE7E456F909D0,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-4D89EA9F20765D09F97C,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-435B0469D981B3FB0F4C,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-30D1E5B8E9867EA8DE8A,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-DB5B02FE39EDDB48AD19,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3240041961495388,193
STR-91891F1DBB7E5E88635E,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-DDE275F18E3815C1D552,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-3056BAB95CE288C931AB,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-D0AFB81D834FFDF24514,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.36612385908926703,139
STR-A6771150771281B862C7,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-D31C7512712D5C2245CC,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-AE07246DCCF5CCC9E046,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-9F2105675ED616901558,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.33284886578357864,181
STR-B362D479FEC6A2A08BC5,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-12C3D4D6515C28A44080,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-39A915FABCDA41B4B311,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3635495642461406,144
STR-F51B7D171A1ED736805D,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-52142363ACB32B4956F1,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-7AFC09FA5CCD1AD58837,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1A86078F0EC509427701,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2874011977118937,279
STR-B0F5A7555DF936BC6486,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.34102809858929356,169
STR-E897A6DD984B887A023C,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-03825B6A51D0B0744A5D,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-4F507812C726BEF9FE1F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-0762484A1F8E76578E66,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-E57E8CADFAE7EC8E946F,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2766664615274492,301
STR-21023797F115C4D325D4,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3649351966504188,142
STR-3B0D0745EF6A1078CAD2,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-5470E2C155BCDC752B33,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1E9D02C95D733A0CE623,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-B00EBDE672D151BF05E0,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-F5F5118AE185B42AD9FA,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.33675433356553597,175
STR-F56CDB449583E8311074,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27410864503454474,305
STR-CE06DD9044CE32F8232C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27627036439119795,302
STR-F66D41205C14840C5977,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-57B02C455F0090B0D259,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.32587131777911527,189
STR-C7777FCF0556D85B0DAB,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-D4CCFA73123FE6C43206,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-BAB280176B241974F757,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2767983068662685,300
STR-F03E892587D35D6246F0,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3041486070864437,232
STR-C52DE5B6B6E8022BCAB7,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-E7EA8D7931BFDDAB9B7B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3777172438982698,130
STR-5A6D9F61D6C13A688B6F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-93357EA1BA889F037426,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-7A884766D31A90BA2425,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2875892053719345,277
STR-88BBF77299762B038C6D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3557992318462987,152
STR-F13F9B9A1C2D18490852,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3345586004835727,180
STR-3285E2BFD8068CB3A1DB,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2774444992069151,297
STR-7B2CA21F382AEB3E3E3F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-5C1522C845914F088582,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-978644C1BF9EC9F346BF,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2772543161988054,298
STR-D6B8ADC97BD5868798A4,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-FD5D4013B5F7BC070448,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-312EF6BDB711E79D339B,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-96E35423F541E47EB48A,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-B5884EB8037FEC9CB771,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-5255CAA0D8BB98E85D76,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.33592257533146874,177
STR-3F04DD1A59C14A2DDA4B,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-09276AA2563E2F930001,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.28741586883694875,278
STR-C07EE6A6B313BC7131B8,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1098388DEC1F7C6AA87D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.31173426101448465,207
STR-D8D1585BDF74480ED2A1,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-F1E7C121ED0AA1CBD4E4,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-4699291DA7C1B49340A3,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-F2582153AFECCA17E433,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-171BAC86BCDD3AF9EF0F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-61922625495B0746B9C8,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-6D0825CC395144966D8D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.4275408492831312,84
STR-89EE640F6F04A852B27F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-4710DC80E0B9C6B4C724,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3550035530665661,154
STR-F60A396C51FDEB446C33,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.30363187318396206,235
STR-71C6205ED0F8C1804176,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-BDA869F5010D8C8F45A3,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-2D3ADB707F7A33308C6C,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-A21C415987FFBA939D6E,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-8B2AB072C4548D2116F2,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.32290317475227287,195
STR-EFBDC82F897837532FAC,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1E3BF4938C186E9DEDED,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.31176280673394696,206
STR-3BF33E326381C0E9FE99,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-D2329F0EB178ECBDC6B6,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-C5AB0DE6D3F029BD8FF5,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3272104217646473,187
STR-0C77A21AB4DE90C1EA09,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.31023363366078816,212
STR-338D75E25E61086DDEB0,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.31023363366078816,213
STR-74136B835F8782FF8CF4,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.30136538766218096,240
STR-6C7C81D23F5013B2B272,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-9D9A08BEFE284CB422FE,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-5E430B1B17CD1D28B026,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.319717470210885,198
STR-B67790F64070E12D5EFA,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-428061115D2191372CAC,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-17FFA0BF8D560B02685C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3375330333003868,174
STR-6CA56A9373037E1AABA1,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3026210678984457,238
STR-28EBAE9BC55156C6772E,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-ACDFA018CA06C93D8221,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-662212F484FA5C48F6BE,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-B546DF2C9D9B81A938ED,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-6549D4F285AE9D37C874,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-55608317294F39D42FCE,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.30473281145610714,228
STR-3EEB6D80F661CEA479BE,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-4F74C84E1F856F025432,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.29916936473464373,247
STR-5A59AFF93EE296D36BC6,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-6C29AB696561B060F66D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3072394155829321,221
STR-461FB7619E9127A87F14,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.270497642814488,323
STR-25ACFB2C189546A8CDF4,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-DDBCB16E6E8600360172,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-96042A1C627CE2CBBC1F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-08F8459D1F8F16B6681D,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-0BCBBE5537E8A8D227ED,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.30411482454839045,233
STR-47846D608185053052FC,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27066006387986835,320
STR-3A87DF5E12610CBFE604,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1D90C1470EBB9030FBBA,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-93F64171A6C361A48AC4,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.28701126698462054,280
STR-175E6B8A02C7A1A8161C,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-63C5105B1A94A77907F0,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-026263DECB2C2D5066E0,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-3E739B082DA4CF7390FB,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2990761005410427,248
STR-69B6B26B9F45D1509A0C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3027411606577349,237
STR-DA810ABA63D56EF0FE8C,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-7402DC1466D10A017571,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-84E68E67151229290F47,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-FEFFBCD58898FB83A7AC,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-FDB4878ADB13F8D5ACDD,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-7490FDF2026E2906146B,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-F5DA1E0A219F4E851CAA,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.30782341417075404,218
STR-37683BE8AACC5BF07C17,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.282591820794086,288
STR-74EC77156DDF050352F6,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-3DC002932CE2E06E9BD6,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-B2AFEC539C3D9634128E,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-568E8A2EF6050316CA23,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-EA13E0E552A0CD3E6E3D,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-079F3F9421D0EFF32E86,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-CC5B3077D44A183298E0,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2977512690610329,250
STR-AFCAFF699394AD12BCC9,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3101184431154314,214
STR-90F148C381A6FE28921A,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-AFF9BD01FBFBA6263A29,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-01B5E6F5633C4AF7D768,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-0E18A32C09E2471DF027,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-73FF471D050BDA8F68BB,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-6A535B2D5967814ADC06,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-FA093486A959081BCFE5,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-394215D949D57850FC96,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-E196FA84CA797A66645C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.21260870687640882,412
STR-96DCE721D71CD4CE180C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.33922583177030097,172
STR-5324B66A4DD700AAE4E7,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2705260966421031,322
STR-A330C30988CE0ADC0A8D,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-0B6B013EF83E068B0788,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-8AEA189C71B920BF19B8,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-71AB200EF619F4685513,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-787A0E4100519807DE55,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.29942896106241895,245
STR-7A6579C0FCDE81940F28,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27088349034303927,319
STR-DA6DE006B635E7B8ABB6,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-B8BBFC48D37A12C20E1C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.16883132514591082,413
STR-A89E4C2F5AB885E0AD8C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.32471507433108154,191
STR-73D39D8A425861DCE560,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2690663497970354,327
STR-45F69269A2FAE7DAA4C0,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-D669A219C022A29B5DB1,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.16032291983413516,414
STR-BBDEE229539FC0F65C83,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2835367401716992,286
STR-E71EA49855240EBB6F7C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3068873148565059,223
STR-B37B5C6A72819E700FA9,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-FE6ABAC0F054BFEC1BAA,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3135439263335464,203
STR-466A031256A2621A45EE,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1ED81EB6526D0C332327,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27345331934816314,311
STR-F8573739FC4928FB0125,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27752744039333554,296
STR-F99BCE07672BA00ADF22,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3025821118652769,239
STR-16763AE4A1795B0B0B2B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3047684198620836,227
STR-E7F31BDBEA50095CCF5A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27720413978009223,299
STR-7AD026FDCE816FE46C2A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26802433667964615,328
STR-EE1FD4C7BA9FA060836F,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2651480752601902,338
STR-27FF42BC0C71603EA440,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26569098872537633,336
STR-220071760E88DA3EF61F,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27890913571031944,294
STR-625E175938C0BA620C7A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2912696493453446,268
STR-334A6D2F1631C6ED2448,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.30403181355577485,234
STR-826ACF8B9EB407EBF5F3,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27262304102678303,312
STR-C44F56C9778A0067D259,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2638798310729606,340
STR-84B9176A329FC508D11B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2673046436566799,333
STR-FA5427192F47CDDDDFD0,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.29024669347069654,271
STR-731E86363BD706E32221,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2599656631613115,358
STR-5B2781FAFA3F33CB6B32,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-3D134EE83844240DFBF0,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26206328085625347,347
STR-F002CB3DA8E3E8ADE73A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26103419994298915,352
STR-A5A20463BFF941861BA8,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26150548386829936,349
STR-A6D8AB953E61D44AA038,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2603569797307264,357
STR-751B5DB988139837BDDA,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3042371387517567,231
STR-4B176E4EC0D4BE59BE40,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.29662777960255327,259
STR-4ACD6DB0066464DC0230,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2616622001427649,348
STR-919E61E523A8F795DCEC,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26256726281342835,344
STR-0855D8D007FB84375292,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26365715788660526,341
STR-840734C0880BD661CE77,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-6C4B7845EEA627B51A73,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2961189790746566,261
STR-FC134713F6D36D29BA09,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2961189790746566,262
STR-977651FE1C7684004EBE,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2537082526915271,371
STR-E8E0B83CF4A1DDD8AEEB,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-F420EA9EFCC6CB3F01A3,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26748121357477606,331
STR-A2F21D97062872F508E0,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-EABF9B602E7C57DDC695,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2968739010245771,256
STR-64416BC7F3D621D83B3A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2968739010245771,255
STR-B91B625C26AF1911063A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25987348395721815,359
STR-135D463A1137C39C5816,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27564950795357057,304
STR-4C19F00ABA775539C82E,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2628163182885181,343
STR-C43E9CAC606D3F496EC2,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-F90A7CDFC3BE1549AAD5,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2614370735360293,350
STR-682700030C1645FC8057,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2673125120031654,332
STR-B9852EE345EDCE391831,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2603922682459176,356
STR-6F1C926A5BCCC888A7D5,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27217351174316295,313
STR-74AB0C5D40C92C89D385,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27217351174316295,314
STR-2AFD93E7E8064B3E49E2,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2590833086430244,361
STR-FD2C6D69C0E7C03090A5,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-1D682839606D037B2843,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2588130076889682,362
STR-3B92CACCAFD90E1C78D4,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2507818191990957,383
STR-2A720D6641F50CDDC420,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2590847090610989,360
STR-FFDAE7251C4FD9100A8F,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-54F1327250956FC1E73B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25759171434545414,365
STR-DFE431635A25C35796E2,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2516334167189416,380
STR-E1374AA2ED612B5F391C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2644342053142905,339
STR-8C455D8899B5E9DDDDFA,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2739605851071515,307
STR-B1B50BB9C2198BA2F3F2,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-DE59B5A419C718336B67,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2709592049963752,318
STR-A540B6064EC41BB600F8,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.28690763936591995,281
STR-DFFE7919620276588DCE,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2539713103233466,370
STR-8DB0AD5CDFB534F0A1FD,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.28772073116756,276
STR-C948DFA16530F4445B5E,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-AA65E7D5BF8C15D9F669,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.3070535013494323,222
STR-094C702ADD088489F553,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.24662015056398356,388
STR-4C43BCDB33EE423B9ECC,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26087866692561545,354
STR-8131638FF64AE92C8993,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26087866692561545,355
STR-40E0E7043CC563C31D2B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26087866692561545,353
STR-14DBFF17DA73564FE5B6,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.24991818940143304,384
STR-DB0E19CA615A608C5F2D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26246333042662345,346
STR-9D5FA8EC64504ACC3524,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26246333042662345,345
STR-E8B47F80D16782785E9D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.24570747863304376,391
STR-890705A7B622D31C3086,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.256510137878899,366
STR-E504CB05601073D27DA6,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.23084677994146602,406
STR-EE2BA933FEE514B0F89F,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.23479753661398942,404
STR-78E8321E984DFAA6EEF2,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2927654875247898,266
STR-8C145BCDAF9049DB2CD5,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-E5059C295BEFCBEAC7A4,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2975341521321189,251
STR-72BF5FE38870FA3B6280,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-5472A1D1C6965F08A7DA,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2546187623966716,368
STR-562B91EA5B528B52D63B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25114096524114904,381
STR-C7284B226A7FB3CA10F9,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25521843386711823,367
STR-1A6476E5CBA3E8CA3747,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2612018942260189,351
STR-A4B78F32EC254E4C66A8,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.298073518124647,249
STR-5F5B8DC8F81109D4AC69,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2518951233599464,378
STR-93B1E6E77462AC33263F,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27587197393474383,303
STR-26DE89331A7438286FB0,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.23483263815861585,403
STR-EE1ECC6B864815D20E60,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.252857243566556,372
STR-13602A865FEABB9329F4,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2631274060638742,342
STR-CE7B584631A9BA01C68A,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.28233267457898603,289
STR-0298F7259BA97653A4EC,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.24641633225981102,389
STR-D41A5C57D5FA03036814,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.24641633225981102,390
STR-0EB8573BEAC1C0A492BB,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.28835651139079854,274
STR-DE57A0D88EA762894E60,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2475453335922821,386
STR-6F61DD7B53632CC333BC,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.288739619085035,272
STR-3C59D20673A9FF87E080,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26787271070457525,329
STR-9115E8E5409E0FED2178,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.26787271070457525,330
STR-8162199E4581352B8C4E,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27020068002336883,325
STR-E1A559FB704F9D78FD76,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.27020068002336883,326
STR-B22B1045ECF10A2BE02D,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2350178527565558,402
STR-988E78A954C724A4E918,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25232182718292234,374
STR-8F7CBFDB7C53A966A008,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-7EBB82C6BCAEFA5254DA,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-3BD3AAFB21D6F0AE245A,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-604BE22F0CAC884F2D40,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2519572659803759,377
STR-9AB451B80BF4E04E2781,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-9B511E320085B2646A64,emphasize_herg,potency;qed;property;evidence;herg,True,False,,
STR-44D7373FA75606A9FAF6,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.29667347496548235,258
STR-119E78597F506F0B6C75,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25204569825788814,375
STR-9E30945B1B85AD5CB97B,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.25204569825788814,376
STR-A33A7D4A9E6E6442812C,emphasize_herg,potency;qed;property;evidence;herg,True,True,0.2357758782763663,401
