structure_id,objective,desirability_column,desirability,weight,included_in_complete_score,weighted_contribution,missing_policy
STR-87B669664B96EE395F24,potency,potency_desirability,0.06236221445238144,0.35,True,0.0218267750583335,observed_or_in_domain
STR-87B669664B96EE395F24,qed,qed_desirability,0.7983695986495223,0.15,True,0.11975543979742834,observed_or_in_domain
STR-87B669664B96EE395F24,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-87B669664B96EE395F24,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-87B669664B96EE395F24,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-87D12F3BEF86165DEC76,potency,potency_desirability,0.640272917984125,0.35,True,0.22409552129444374,observed_or_in_domain
STR-87D12F3BEF86165DEC76,qed,qed_desirability,0.3974939605183519,0.15,True,0.05962409407775278,observed_or_in_domain
STR-87D12F3BEF86165DEC76,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-87D12F3BEF86165DEC76,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-87D12F3BEF86165DEC76,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-882FF6702A9046F460CB,potency,potency_desirability,0.7993133362240125,0.35,True,0.2797596676784043,observed_or_in_domain
STR-882FF6702A9046F460CB,qed,qed_desirability,0.2973437677414842,0.15,True,0.04460156516122263,observed_or_in_domain
STR-882FF6702A9046F460CB,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-882FF6702A9046F460CB,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-882FF6702A9046F460CB,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-88804765D6850674CDE0,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-88804765D6850674CDE0,qed,qed_desirability,0.31259370630137184,0.15,True,0.046889055945205774,observed_or_in_domain
STR-88804765D6850674CDE0,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-88804765D6850674CDE0,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-88804765D6850674CDE0,herg,herg_desirability,0.18070265092358517,0.25,True,0.04517566273089629,observed_or_in_domain
STR-88BBF77299762B038C6D,potency,potency_desirability,0.20841721799663185,0.35,True,0.07294602629882115,observed_or_in_domain
STR-88BBF77299762B038C6D,qed,qed_desirability,0.2528651396217214,0.15,True,0.03792977094325821,observed_or_in_domain
STR-88BBF77299762B038C6D,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-88BBF77299762B038C6D,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-88BBF77299762B038C6D,herg,herg_desirability,0.21219092957603236,0.25,True,0.05304773239400809,observed_or_in_domain
STR-890705A7B622D31C3086,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-890705A7B622D31C3086,qed,qed_desirability,0.4759385992482685,0.15,True,0.07139078988724026,observed_or_in_domain
STR-890705A7B622D31C3086,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-890705A7B622D31C3086,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-890705A7B622D31C3086,herg,herg_desirability,0.04293820936721138,0.25,True,0.010734552341802844,observed_or_in_domain
STR-89EE640F6F04A852B27F,potency,potency_desirability,0.26529333911469166,0.35,True,0.09285266869014208,observed_or_in_domain
STR-89EE640F6F04A852B27F,qed,qed_desirability,0.2936250620994578,0.15,True,0.04404375931491867,observed_or_in_domain
STR-89EE640F6F04A852B27F,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-89EE640F6F04A852B27F,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-89EE640F6F04A852B27F,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8A794CDE3E0D8F1C731C,potency,potency_desirability,0.7670099985546605,0.35,True,0.26845349949413116,observed_or_in_domain
STR-8A794CDE3E0D8F1C731C,qed,qed_desirability,0.3729002454538404,0.15,True,0.05593503681807605,observed_or_in_domain
STR-8A794CDE3E0D8F1C731C,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-8A794CDE3E0D8F1C731C,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8A794CDE3E0D8F1C731C,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8A96AEE3549DB26F33DD,potency,potency_desirability,0.598626672448025,0.35,True,0.20951933535680875,observed_or_in_domain
STR-8A96AEE3549DB26F33DD,qed,qed_desirability,0.481888477148147,0.15,True,0.07228327157222204,observed_or_in_domain
STR-8A96AEE3549DB26F33DD,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8A96AEE3549DB26F33DD,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8A96AEE3549DB26F33DD,herg,herg_desirability,0.11714699971480025,0.25,True,0.029286749928700062,observed_or_in_domain
STR-8AEA189C71B920BF19B8,potency,potency_desirability,0.13264666955734583,0.35,True,0.04642633434507104,observed_or_in_domain
STR-8AEA189C71B920BF19B8,qed,qed_desirability,0.17004415901126535,0.15,True,0.0255066238516898,observed_or_in_domain
STR-8AEA189C71B920BF19B8,property,property_desirability,0.6666666666666667,0.15,True,0.1,observed_or_in_domain
STR-8AEA189C71B920BF19B8,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8AEA189C71B920BF19B8,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8B2AB072C4548D2116F2,potency,potency_desirability,0.30693958465079163,0.35,True,0.10742885462777707,observed_or_in_domain
STR-8B2AB072C4548D2116F2,qed,qed_desirability,0.2767714536476766,0.15,True,0.041515718047151484,observed_or_in_domain
STR-8B2AB072C4548D2116F2,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-8B2AB072C4548D2116F2,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8B2AB072C4548D2116F2,herg,herg_desirability,0.1371465693086028,0.25,True,0.0342866423271507,observed_or_in_domain
STR-8BAA965F9B38F093E239,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8BAA965F9B38F093E239,qed,qed_desirability,0.3887510820312027,0.15,True,0.0583126623046804,observed_or_in_domain
STR-8BAA965F9B38F093E239,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8BAA965F9B38F093E239,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8BAA965F9B38F093E239,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8C145BCDAF9049DB2CD5,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8C145BCDAF9049DB2CD5,qed,qed_desirability,0.5163001439075491,0.15,True,0.07744502158613235,observed_or_in_domain
STR-8C145BCDAF9049DB2CD5,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8C145BCDAF9049DB2CD5,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8C145BCDAF9049DB2CD5,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8C3A97B1A2D095352AF3,potency,potency_desirability,0.4336766652213271,0.35,True,0.15178683282746447,observed_or_in_domain
STR-8C3A97B1A2D095352AF3,qed,qed_desirability,0.217249082476069,0.15,True,0.03258736237141035,observed_or_in_domain
STR-8C3A97B1A2D095352AF3,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8C3A97B1A2D095352AF3,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8C3A97B1A2D095352AF3,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8C455D8899B5E9DDDDFA,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8C455D8899B5E9DDDDFA,qed,qed_desirability,0.5525362506175034,0.15,True,0.08288043759262552,observed_or_in_domain
STR-8C455D8899B5E9DDDDFA,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8C455D8899B5E9DDDDFA,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8C455D8899B5E9DDDDFA,herg,herg_desirability,0.09691836536040555,0.25,True,0.024229591340101386,observed_or_in_domain
STR-8D154D34949338668AD9,potency,potency_desirability,0.41987910350191865,0.35,True,0.1469576862256715,observed_or_in_domain
STR-8D154D34949338668AD9,qed,qed_desirability,0.4521764444753078,0.15,True,0.06782646667129617,observed_or_in_domain
STR-8D154D34949338668AD9,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8D154D34949338668AD9,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8D154D34949338668AD9,herg,herg_desirability,0.11461047078329534,0.25,True,0.028652617695823834,observed_or_in_domain
STR-8D22035F518E37FF47A2,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8D22035F518E37FF47A2,qed,qed_desirability,0.4026812470310812,0.15,True,0.06040218705466218,observed_or_in_domain
STR-8D22035F518E37FF47A2,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8D22035F518E37FF47A2,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8D22035F518E37FF47A2,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8D3A795E5B813D3BE51E,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8D3A795E5B813D3BE51E,qed,qed_desirability,0.3548000066236622,0.15,True,0.05322000099354932,observed_or_in_domain
STR-8D3A795E5B813D3BE51E,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8D3A795E5B813D3BE51E,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8D3A795E5B813D3BE51E,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8DB0AD5CDFB534F0A1FD,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8DB0AD5CDFB534F0A1FD,qed,qed_desirability,0.4791412382272646,0.15,True,0.0718711857340897,observed_or_in_domain
STR-8DB0AD5CDFB534F0A1FD,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8DB0AD5CDFB534F0A1FD,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8DB0AD5CDFB534F0A1FD,herg,herg_desirability,0.120003900895165,0.25,True,0.03000097522379125,observed_or_in_domain
STR-8DC5EC4D0143F4C7CD6A,potency,potency_desirability,0.5176139895525935,0.35,True,0.1811648963434077,observed_or_in_domain
STR-8DC5EC4D0143F4C7CD6A,qed,qed_desirability,0.4566543992201665,0.15,True,0.06849815988302498,observed_or_in_domain
STR-8DC5EC4D0143F4C7CD6A,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-8DC5EC4D0143F4C7CD6A,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8DC5EC4D0143F4C7CD6A,herg,herg_desirability,0.16564076050014276,0.25,True,0.04141019012503569,observed_or_in_domain
STR-8E158147825BE52377FD,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8E158147825BE52377FD,qed,qed_desirability,0.2808094455307777,0.15,True,0.042121416829616655,observed_or_in_domain
STR-8E158147825BE52377FD,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-8E158147825BE52377FD,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8E158147825BE52377FD,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8E3630FC0BF9AADB03BC,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8E3630FC0BF9AADB03BC,qed,qed_desirability,0.8468237267224469,0.15,True,0.12702355900836704,observed_or_in_domain
STR-8E3630FC0BF9AADB03BC,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8E3630FC0BF9AADB03BC,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-8E3630FC0BF9AADB03BC,herg,herg_desirability,0.10008188295320708,0.25,True,0.02502047073830177,observed_or_in_domain
STR-8F7CBFDB7C53A966A008,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8F7CBFDB7C53A966A008,qed,qed_desirability,0.4689285264669056,0.15,True,0.07033927897003583,observed_or_in_domain
STR-8F7CBFDB7C53A966A008,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8F7CBFDB7C53A966A008,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8F7CBFDB7C53A966A008,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-8FD0357B1C250F490F7A,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-8FD0357B1C250F490F7A,qed,qed_desirability,0.8978926933252233,0.15,True,0.1346839039987835,observed_or_in_domain
STR-8FD0357B1C250F490F7A,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-8FD0357B1C250F490F7A,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-8FD0357B1C250F490F7A,herg,herg_desirability,0.050458946311249586,0.25,True,0.012614736577812397,observed_or_in_domain
STR-904EC5EDA40AA8AB23C1,potency,potency_desirability,0.577609423865662,0.35,True,0.20216329835298172,observed_or_in_domain
STR-904EC5EDA40AA8AB23C1,qed,qed_desirability,0.11566509577319765,0.15,True,0.017349764365979646,observed_or_in_domain
STR-904EC5EDA40AA8AB23C1,property,property_desirability,0.5,0.15,True,0.075,observed_or_in_domain
STR-904EC5EDA40AA8AB23C1,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-904EC5EDA40AA8AB23C1,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-90DF1DEF11EC083FD360,potency,potency_desirability,0.49828334056003126,0.35,True,0.17439916919601092,observed_or_in_domain
STR-90DF1DEF11EC083FD360,qed,qed_desirability,0.31517301523519187,0.15,True,0.047275952285278776,observed_or_in_domain
STR-90DF1DEF11EC083FD360,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-90DF1DEF11EC083FD360,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-90DF1DEF11EC083FD360,herg,herg_desirability,0.13492262698352397,0.25,True,0.033730656745880994,observed_or_in_domain
STR-90EE5A397527C889888A,potency,potency_desirability,0.6079695803147729,0.35,True,0.2127893531101705,observed_or_in_domain
STR-90EE5A397527C889888A,qed,qed_desirability,0.29905024228505894,0.15,True,0.04485753634275884,observed_or_in_domain
STR-90EE5A397527C889888A,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-90EE5A397527C889888A,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-90EE5A397527C889888A,herg,herg_desirability,0.12851799043054934,0.25,True,0.032129497607637336,observed_or_in_domain
STR-90F148C381A6FE28921A,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-90F148C381A6FE28921A,qed,qed_desirability,0.6067191715802988,0.15,True,0.09100787573704482,observed_or_in_domain
STR-90F148C381A6FE28921A,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-90F148C381A6FE28921A,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-90F148C381A6FE28921A,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-9115E8E5409E0FED2178,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-9115E8E5409E0FED2178,qed,qed_desirability,0.47087756304913225,0.15,True,0.07063163445736984,observed_or_in_domain
STR-9115E8E5409E0FED2178,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-9115E8E5409E0FED2178,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-9115E8E5409E0FED2178,herg,herg_desirability,0.10619628562447625,0.25,True,0.026549071406119062,observed_or_in_domain
STR-9125B3088394B1E7CAA4,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-9125B3088394B1E7CAA4,qed,qed_desirability,0.3171651455032376,0.15,True,0.04757477182548564,observed_or_in_domain
STR-9125B3088394B1E7CAA4,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-9125B3088394B1E7CAA4,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-9125B3088394B1E7CAA4,herg,herg_desirability,0.08426148182559201,0.25,True,0.021065370456398003,observed_or_in_domain
STR-913D178EB83662F51B15,potency,potency_desirability,0.26439137465605,0.35,True,0.0925369811296175,observed_or_in_domain
STR-913D178EB83662F51B15,qed,qed_desirability,0.3825855173479281,0.15,True,0.05738782760218922,observed_or_in_domain
STR-913D178EB83662F51B15,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-913D178EB83662F51B15,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-913D178EB83662F51B15,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-913F46730FAF3C502A72,potency,potency_desirability,0.4025361035005819,0.35,True,0.14088763622520364,observed_or_in_domain
STR-913F46730FAF3C502A72,qed,qed_desirability,0.35067617285133945,0.15,True,0.052601425927700916,observed_or_in_domain
STR-913F46730FAF3C502A72,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-913F46730FAF3C502A72,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-913F46730FAF3C502A72,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-91891F1DBB7E5E88635E,potency,potency_desirability,0.27463624698143957,0.35,True,0.09612268644350384,observed_or_in_domain
STR-91891F1DBB7E5E88635E,qed,qed_desirability,0.3394977785713068,0.15,True,0.05092466678569602,observed_or_in_domain
STR-91891F1DBB7E5E88635E,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-91891F1DBB7E5E88635E,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-91891F1DBB7E5E88635E,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-918CDACAD6A3ADC5DD7E,potency,potency_desirability,0.3674576362365194,0.35,True,0.12861017268278177,observed_or_in_domain
STR-918CDACAD6A3ADC5DD7E,qed,qed_desirability,0.3408402542798597,0.15,True,0.051126038141978955,observed_or_in_domain
STR-918CDACAD6A3ADC5DD7E,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-918CDACAD6A3ADC5DD7E,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-918CDACAD6A3ADC5DD7E,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-918E0A178CBF8E4B9AE9,potency,potency_desirability,0.5460907213274689,0.35,True,0.1911317524646141,observed_or_in_domain
STR-918E0A178CBF8E4B9AE9,qed,qed_desirability,0.35386814959060603,0.15,True,0.0530802224385909,observed_or_in_domain
STR-918E0A178CBF8E4B9AE9,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-918E0A178CBF8E4B9AE9,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-918E0A178CBF8E4B9AE9,herg,herg_desirability,0.10545171878124904,0.25,True,0.02636292969531226,observed_or_in_domain
STR-919E61E523A8F795DCEC,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-919E61E523A8F795DCEC,qed,qed_desirability,0.5142149969867721,0.15,True,0.07713224954801581,observed_or_in_domain
STR-919E61E523A8F795DCEC,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-919E61E523A8F795DCEC,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-919E61E523A8F795DCEC,herg,herg_desirability,0.046598102381983586,0.25,True,0.011649525595495897,observed_or_in_domain
STR-91DBBE357E18B4934420,potency,potency_desirability,0.37692276008967457,0.35,True,0.1319229660313861,observed_or_in_domain
STR-91DBBE357E18B4934420,qed,qed_desirability,0.21828415922254987,0.15,True,0.03274262388338248,observed_or_in_domain
STR-91DBBE357E18B4934420,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-91DBBE357E18B4934420,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-91DBBE357E18B4934420,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-93357EA1BA889F037426,potency,potency_desirability,0.22592690175536015,0.35,True,0.07907441561437605,observed_or_in_domain
STR-93357EA1BA889F037426,qed,qed_desirability,0.33288907423389597,0.15,True,0.04993336113508439,observed_or_in_domain
STR-93357EA1BA889F037426,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-93357EA1BA889F037426,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-93357EA1BA889F037426,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-93B1E6E77462AC33263F,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-93B1E6E77462AC33263F,qed,qed_desirability,0.5074367969643665,0.15,True,0.07611551954465497,observed_or_in_domain
STR-93B1E6E77462AC33263F,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-93B1E6E77462AC33263F,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-93B1E6E77462AC33263F,herg,herg_desirability,0.11522667352532745,0.25,True,0.028806668381331862,observed_or_in_domain
STR-93E40DC911AC439ED16C,potency,potency_desirability,0.8509473228859269,0.35,True,0.2978315630100744,observed_or_in_domain
STR-93E40DC911AC439ED16C,qed,qed_desirability,0.3409458451345736,0.15,True,0.051141876770186036,observed_or_in_domain
STR-93E40DC911AC439ED16C,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-93E40DC911AC439ED16C,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-93E40DC911AC439ED16C,herg,herg_desirability,0.12142186156642354,0.25,True,0.030355465391605885,observed_or_in_domain
STR-93F64171A6C361A48AC4,potency,potency_desirability,0.21275738799413565,0.35,True,0.07446508579794747,observed_or_in_domain
STR-93F64171A6C361A48AC4,qed,qed_desirability,0.2619124779985618,0.15,True,0.03928687169978427,observed_or_in_domain
STR-93F64171A6C361A48AC4,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-93F64171A6C361A48AC4,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-93F64171A6C361A48AC4,herg,herg_desirability,0.1178020302438656,0.25,True,0.0294505075609664,observed_or_in_domain
STR-94607F80C78D17F7F58B,potency,potency_desirability,0.640272917984125,0.35,True,0.22409552129444374,observed_or_in_domain
STR-94607F80C78D17F7F58B,qed,qed_desirability,0.1915753745236033,0.15,True,0.02873630617854049,observed_or_in_domain
STR-94607F80C78D17F7F58B,property,property_desirability,0.6666666666666667,0.15,True,0.1,observed_or_in_domain
STR-94607F80C78D17F7F58B,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-94607F80C78D17F7F58B,herg,herg_desirability,0.19582872458749057,0.25,True,0.04895718114687264,observed_or_in_domain
STR-949A51086BAD4A70A662,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-949A51086BAD4A70A662,qed,qed_desirability,0.7277949170862639,0.15,True,0.10916923756293957,observed_or_in_domain
STR-949A51086BAD4A70A662,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-949A51086BAD4A70A662,evidence,evidence_desirability,0.7868323437834248,0.1,True,0.07868323437834249,observed_or_in_domain
STR-949A51086BAD4A70A662,herg,herg_desirability,0.10050034274486097,0.25,True,0.025125085686215243,observed_or_in_domain
STR-94A936446793C2B8E49C,potency,potency_desirability,0.0,0.35,True,0.0,observed_or_in_domain
STR-94A936446793C2B8E49C,qed,qed_desirability,0.17362019780375568,0.15,True,0.02604302967056335,observed_or_in_domain
STR-94A936446793C2B8E49C,property,property_desirability,0.6666666666666667,0.15,True,0.1,observed_or_in_domain
STR-94A936446793C2B8E49C,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-94A936446793C2B8E49C,herg,herg_desirability,0.22447949584624272,0.25,True,0.05611987396156068,observed_or_in_domain
STR-94C191645BE5B0A1978A,potency,potency_desirability,0.5815758316322309,0.35,True,0.20355154107128082,observed_or_in_domain
STR-94C191645BE5B0A1978A,qed,qed_desirability,0.26284779415769494,0.15,True,0.03942716912365424,observed_or_in_domain
STR-94C191645BE5B0A1978A,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
STR-94C191645BE5B0A1978A,evidence,evidence_desirability,0.7777777777777777,0.1,True,0.07777777777777778,observed_or_in_domain
STR-94C191645BE5B0A1978A,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-94E1D88307C1CEF006D5,potency,potency_desirability,0.3691163220409,0.35,True,0.12919071271431498,observed_or_in_domain
STR-94E1D88307C1CEF006D5,qed,qed_desirability,0.05114580222971292,0.15,True,0.007671870334456938,observed_or_in_domain
STR-94E1D88307C1CEF006D5,property,property_desirability,0.33333333333333337,0.15,True,0.05,observed_or_in_domain
STR-94E1D88307C1CEF006D5,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-94E1D88307C1CEF006D5,herg,herg_desirability,0.09783667726918022,0.25,True,0.024459169317295054,observed_or_in_domain
STR-954544D85CBDB0FFCB9B,potency,potency_desirability,0.5592602350886932,0.35,True,0.1957410822810426,observed_or_in_domain
STR-954544D85CBDB0FFCB9B,qed,qed_desirability,0.25400766073809994,0.15,True,0.03810114911071499,observed_or_in_domain
STR-954544D85CBDB0FFCB9B,property,property_desirability,0.8333333333333334,0.15,True,0.125,observed_or_in_domain
STR-954544D85CBDB0FFCB9B,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-954544D85CBDB0FFCB9B,herg,herg_desirability,0.18151391977492481,0.25,True,0.045378479943731204,observed_or_in_domain
STR-96042A1C627CE2CBBC1F,potency,potency_desirability,0.21919243972593114,0.35,True,0.0767173539040759,observed_or_in_domain
STR-96042A1C627CE2CBBC1F,qed,qed_desirability,0.2720248476815324,0.15,True,0.04080372715222986,observed_or_in_domain
STR-96042A1C627CE2CBBC1F,property,property_desirability,0.6666666666666667,0.15,True,0.1,observed_or_in_domain
STR-96042A1C627CE2CBBC1F,evidence,evidence_desirability,0.611111111111111,0.1,True,0.06111111111111111,observed_or_in_domain
STR-96042A1C627CE2CBBC1F,herg,herg_desirability,,0.25,False,,unknown_no_credit
STR-9625696A93C79A8B7AB2,potency,potency_desirability,0.5525257730592644,0.35,True,0.19338402057074253,observed_or_in_domain
STR-9625696A93C79A8B7AB2,qed,qed_desirability,0.2937538724871917,0.15,True,0.04406308087307875,observed_or_in_domain
STR-9625696A93C79A8B7AB2,property,property_desirability,1.0,0.15,True,0.15,observed_or_in_domain
