series_id,scaffold_key,scaffold_method,series_size,median_p_activity,best_p_activity,minimum_p_activity,median_qed,median_mol_wt,median_logp,source_count,representative_structure_id,activity_span_log10,meets_series_minimum
SER-AD07806D7B72576D,c1cncc(NCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)c1,bemis_murcko,1,5.638272163982407,5.638272163982407,5.638272163982407,0.6075525846763845,443.6390000000002,4.698680000000004,2,STR-37683BE8AACC5BF07C17,0.0,False
SER-0947998AFE2D7961,O=C1N(Cc2ccccc2)Cc2ccccc2C1(C1CCCC1)C1CCN(CC2CN(c3ccccc3)C2)CC1,bemis_murcko,1,5.568636235841012,5.568636235841012,5.568636235841012,0.3171651455032376,611.8520000000002,5.908900000000007,2,STR-9125B3088394B1E7CAA4,0.0,False
SER-82451029B71B4271,O=C(CN1CCC(C2(C3CCCC3)NCCc3ccccc32)CC1)N1CCCC1,bemis_murcko,1,5.508638306165727,5.508638306165727,5.508638306165727,0.8468237267224469,395.59100000000024,3.5522000000000027,2,STR-8E3630FC0BF9AADB03BC,0.0,False
SER-2AA1793B3CEE12BF,c1ccc(OCCCN2CCC(C3(C4CCCC4)COCc4ccccc43)CC2)cc1,bemis_murcko,1,5.494850021680094,5.494850021680094,5.494850021680094,0.5142149969867721,444.61900000000026,5.6975800000000065,2,STR-919E61E523A8F795DCEC,0.0,False
SER-444C52E758F9EC14,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(CC2CCCCC2)N1,bemis_murcko,1,5.47755576649368,5.47755576649368,5.47755576649368,0.11011220325959091,785.0479999999995,1.398370000000009,1,STR-ED2163A2DFC4C94EBA76,0.0,False
SER-54043CC4B0548697,c1ccc(OC2CC(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,5.466650724788503,5.466650724788503,5.466650724788503,0.6547580770695428,455.64600000000024,5.411480000000005,2,STR-0855D8D007FB84375292,0.0,False
SER-005CD446B5ADDEDA,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCC3)CC2)cc1,bemis_murcko,1,5.3979400086720375,5.3979400086720375,5.3979400086720375,0.646579004482247,404.5540000000002,4.727080000000004,1,STR-4ACD6DB0066464DC0230,0.0,False
SER-4D7333476A8F78FA,c1ccc(CC2(C3CCN(CCCOc4ccccc4)CC3)NCCc3ccccc32)cc1,bemis_murcko,1,5.376750709602099,5.376750709602099,5.376750709602099,0.4573975472438683,465.6410000000002,5.323080000000005,2,STR-EE1ECC6B864815D20E60,0.0,False
SER-037D77E5E78E29F0,c1ccc(Cc2cc3c(N4CCN(C5=NCCS5)CC4)ncnc3s2)cc1,bemis_murcko,1,5.337242168318426,5.337242168318426,5.337242168318426,0.6289446649858947,423.6110000000002,4.285500000000003,1,STR-A2F21D97062872F508E0,0.0,False
SER-5EC9ADEB5057661A,O=C(Cc1ccc(S(=O)(=O)C2CC2)cc1)N1CCc2cc(C3(C4CCCC4)NCCc4ccccc43)ccc2C1,bemis_murcko,1,5.327902142064282,5.327902142064282,5.327902142064282,0.44744944988683977,554.7560000000003,5.3296000000000054,2,STR-7EBB82C6BCAEFA5254DA,0.0,False
SER-964FF8D1C8B6CE70,c1ccc(OCCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,5.301029995663981,5.301029995663981,5.301029995663981,0.5197065773742517,457.66200000000026,5.660680000000006,1,STR-094C702ADD088489F553,0.0,False
SER-3B5B6881F3844E3A,c1ccc(N2CCCC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,5.289198036565084,5.289198036565084,5.289198036565084,0.5920205886786304,482.71600000000035,5.718080000000006,2,STR-FF095523952A15300267,0.0,False
SER-83F8866F756C0457,c1ccc(OCCCN2CCC(C3(c4ccccn4)CNCc4ccccc43)CC2)cc1,bemis_murcko,1,5.251811972993799,5.251811972993799,5.251811972993799,0.46536687678051053,466.62900000000036,4.865880000000005,2,STR-C7284B226A7FB3CA10F9,0.0,False
SER-04E956BAC48037A7,c1ccc(OCCCCCN2CC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,bemis_murcko,1,5.221848749616356,5.221848749616356,5.221848749616356,0.4587773297867134,457.66200000000026,5.612780000000006,2,STR-5F5B8DC8F81109D4AC69,0.0,False
SER-3785502795C9E2E2,O=C(CN1CCC(C2(C3CCCC3)NCCc3ccccc32)CC1)N1Cc2ccccc2C1,bemis_murcko,1,5.207608310501746,5.207608310501746,5.207608310501746,0.7572450415531836,443.6350000000002,4.472200000000004,2,STR-B86FFEAD38CDA23B5632,0.0,False
SER-10E99C4AFBE01DE9,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCCC2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,bemis_murcko,1,5.199282921717614,5.199282921717614,5.199282921717614,0.11651642701987845,793.0269999999994,1.0607700000000089,1,STR-290979066F752EEEF93B,0.0,False
SER-177C616D1E5E6ED9,O=C(CN1CCCN(c2ncnc3sccc23)CC1)N1CCCC1,bemis_murcko,1,5.154901959985743,5.154901959985743,5.154901959985743,0.8236570098086867,373.5260000000001,2.3882000000000003,1,STR-CE19B64802D772BDF0B1,0.0,False
SER-45EE69636ABF1765,c1ccc(OCCCN2CCC(C3(CC4CCCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,5.1487416512809245,5.1487416512809245,5.1487416512809245,0.4761816193664614,471.6890000000003,6.050780000000007,2,STR-EE2BA933FEE514B0F89F,0.0,False
SER-DCD7D9B0B6F88651,O=S(=O)(c1ccncc1)c1ccc(N2CC(CN3CCC(C(Cc4ccncc4)c4ccccc4)CC3)C2)cc1,bemis_murcko,1,5.055517327849831,5.055517327849831,5.055517327849831,0.2714030731514418,577.754,5.161880000000005,2,STR-20D5B5F6CCFE315C6A44,0.0,False
SER-61AC570A3F1A3EDB,O=C(CNC(=O)C1CCCN1C(=O)CCc1ccccc1)NCC(=O)N1CCCC1,bemis_murcko,1,5.019088062223156,5.019088062223156,5.019088062223156,0.036463738619782804,783.9359999999996,-2.7980599999999987,1,STR-E697EE7C173FF5B3D541,0.0,False
SER-D53AC55D86254106,O=C(c1ccccc1)N1CCN(c2ncnc3sccc23)CC1,bemis_murcko,1,5.0,5.0,5.0,0.726181125491454,352.4630000000001,3.2161000000000017,1,STR-A89E4C2F5AB885E0AD8C,0.0,False
SER-160C947A11E57479,O=S1(=O)CCCC1C1(C2CCN(CCCOc3ccccc3)CC2)NCCc2ccccc21,bemis_murcko,1,4.97061622231479,4.97061622231479,4.97061622231479,0.5930908226092092,493.67300000000023,3.657580000000002,2,STR-7A6579C0FCDE81940F28,0.0,False
SER-9B2491B1566F9098,O=C1CNC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(NC(=O)CCc2c[nH]c3ccccc23)CCCCNC(=O)C2CCCN2C(=O)CN1,bemis_murcko,1,4.958607314841775,4.958607314841775,4.958607314841775,0.04258704162110323,1081.2939999999994,-1.2896600000000051,1,STR-387792503A9801B32A63,0.0,False
SER-F608373AAA84A87B,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CC3)CC2)cc1,bemis_murcko,1,4.950781977329818,4.950781977329818,4.950781977329818,0.6815420654695123,390.52700000000016,4.336980000000004,1,STR-EE1FD4C7BA9FA060836F,0.0,False
SER-7104828CEE4CF2DE,O=C(NCc1ccccc1)OC1CCCC1C(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,bemis_murcko,1,4.935542010773082,4.935542010773082,4.935542010773082,0.17362019780375568,717.9360000000001,7.1802800000000095,2,STR-94A936446793C2B8E49C,0.0,False
SER-566DEC554E1AE6C0,O=C1CCCC2=C1C(c1ccc3c(c1)OCO3)Nc1ccccc1N2,bemis_murcko,1,4.920818753952375,4.920818753952375,4.920818753952375,0.7740352687318159,362.42900000000014,4.637200000000003,2,STR-FC23C7EE60D140564837,0.0,False
SER-B4D8CD753C9090B0,c1ccc(CN2CCC(Nc3ncnc4sc5c(c34)CCC5)CC2)cc1,bemis_murcko,1,4.920818753952375,4.920818753952375,4.920818753952375,0.7510697518025856,364.51800000000026,4.2565000000000035,1,STR-0BCBBE5537E8A8D227ED,0.0,False
SER-F1B982F7128AC1FC,O=C(c1ccco1)N1CCN(c2ncnc3sccc23)CC1,bemis_murcko,1,4.920818753952375,4.920818753952375,4.920818753952375,0.7323091052596331,342.42400000000004,2.809100000000001,1,STR-96DCE721D71CD4CE180C,0.0,False
SER-F72CBD1EFB00DD98,O=C(CN1CCN(c2ncnc3sccc23)CC1)N1CCNCC1,bemis_murcko,1,4.795880017344075,4.795880017344075,4.795880017344075,0.7832690603004338,388.54100000000017,1.1496999999999997,1,STR-F5F5118AE185B42AD9FA,0.0,False
SER-7446706A2EA37951,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(C2CCC2)CC1,bemis_murcko,1,4.739928612014925,4.739928612014925,4.739928612014925,0.74411402170805,402.5730000000002,5.017600000000005,2,STR-D8A1A162FE6EB57E5B09,0.0,False
SER-AF2239CCBC264723,c1ccc(OCCCN2CCC(C(CC3CC3)c3ccccc3)CC2)cc1,bemis_murcko,1,4.721246399047171,4.721246399047171,4.721246399047171,0.4353320189783274,457.61800000000034,5.173360000000005,2,STR-604BE22F0CAC884F2D40,0.0,False
SER-4698EC3A559C34FE,O=C(CN1CCN(c2ncnc3sccc23)CC1)N1CCOCC1,bemis_murcko,1,4.698970004336019,4.698970004336019,4.698970004336019,0.8011983038114118,375.4980000000001,1.2345,1,STR-D0AFB81D834FFDF24514,0.0,False
SER-5A86A4140A3CC68D,c1ccc(CN2CCC(Nc3ncnc4sc5c(c34)CCCC5)CC2)cc1,bemis_murcko,1,4.698970004336019,4.698970004336019,4.698970004336019,0.686086045673847,392.57200000000023,4.892600000000004,1,STR-F99BCE07672BA00ADF22,0.0,False
SER-5E41D6E8FE36459C,c1ccc(CN2CCCN(c3ncnc4sccc34)CC2)cc1,bemis_murcko,1,4.698970004336019,4.698970004336019,4.698970004336019,0.681428161716784,382.5330000000002,4.029040000000004,1,STR-220071760E88DA3EF61F,0.0,False
SER-F6306F8CC9FE45B4,c1ccc(OCCN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,4.694648630553377,4.694648630553377,4.694648630553377,0.6332333462579981,443.6350000000002,5.270580000000005,2,STR-3285E2BFD8068CB3A1DB,0.0,False
SER-131A273373554C95,c1ccc(OCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,4.673664139071248,4.673664139071248,4.673664139071248,0.7109404018179988,429.6080000000002,4.880480000000005,1,STR-1ED81EB6526D0C332327,0.0,False
SER-3A25549E9CAA259F,O=C(c1ccc2cc[nH]c2c1)N1CCC(CC2(C3CCCC3)NCCc3ccccc32)CC1,bemis_murcko,1,4.661543506395395,4.661543506395395,4.661543506395395,0.5322812034612409,466.62900000000025,5.513280000000005,2,STR-826ACF8B9EB407EBF5F3,0.0,False
SER-B25BA7CAA588774A,c1ccc(CNCCNc2ncnc3sccc23)cc1,bemis_murcko,1,4.568636235841013,4.568636235841013,4.568636235841013,0.6675020805575862,340.49600000000004,4.187700000000003,1,STR-5B2781FAFA3F33CB6B32,0.0,False
SER-B9252F96DD32F4E1,O=C1CC(c2ccccc2)CC2=C1C(c1ccncc1)Nc1ccccc1N2,bemis_murcko,1,4.545221985379412,4.545221985379412,4.545221985379412,0.4824309304141683,465.5970000000002,6.299600000000006,2,STR-BA42992F4D166FFC44F9,0.0,False
SER-81747BD53922F435,c1csc(N2CCN(c3ncnc4sccc34)CC2)n1,bemis_murcko,1,4.530177984021837,4.530177984021837,4.530177984021837,0.7275581267780268,303.41600000000017,2.4744,2,STR-71A064EE3032A8ED24DA,0.0,False
SER-DDFDF01451190920,c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCNC3)CC2)cc1,bemis_murcko,1,4.51427857351842,4.51427857351842,4.51427857351842,0.5048789631081617,484.64400000000046,4.759260000000005,2,STR-F90A7CDFC3BE1549AAD5,0.0,False
SER-F5CB93F2585079AD,c1ccc2c(c1)CCNC2(C1CCCC1)C1CCN(Cc2ccc3[nH]ccc3c2)CC1,bemis_murcko,1,4.486782399932061,4.486782399932061,4.486782399932061,0.5668304133262505,438.6190000000002,5.482980000000005,2,STR-F8573739FC4928FB0125,0.0,False
SER-2404647C1C55FD50,c1ccc(OCCCN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,4.485452247339714,4.485452247339714,4.485452247339714,0.5197065773742517,457.66200000000026,5.660680000000006,2,STR-731E86363BD706E32221,0.0,False
SER-42E6662937367D5D,O=C1CCCC2=C1C(c1ccccc1)Nc1ccccc1N2,bemis_murcko,1,4.455931955649724,4.455931955649724,4.455931955649724,0.747308085281985,408.4980000000002,4.934300000000004,2,STR-AE2AA292EDD25C175AFA,0.0,False
SER-49213A9E7B5F44C3,c1ccc(OCCCN2CCC(C3(c4ccccc4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,4.448550002027125,4.448550002027125,4.448550002027125,0.5061882853129898,451.6140000000002,5.128680000000005,2,STR-4C19F00ABA775539C82E,0.0,False
SER-DEB9103ECAF50D36,c1ccc(OCCCCN2CC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,bemis_murcko,1,4.441291429466834,4.441291429466834,4.441291429466834,0.6077456999178151,429.6080000000002,4.880480000000005,2,STR-47846D608185053052FC,0.0,False
SER-C9B33975FFE3F267,O=C1CCCCCCCCCNC(=O)C2CCCN2C(=O)CNC(=O)C2(CCC2)NC(=O)C2CCCN2C(=O)C(Cc2cccc(-c3ccccc3)c2)N1,bemis_murcko,1,4.404503778174426,4.404503778174426,4.404503778174426,0.11564554670453055,855.0979999999994,2.33767000000001,1,STR-6BBFA0A16AEB8910C337,0.0,False
SER-1438F78C66150AC4,O=C(CC(c1ccccc1)C1CCN(CCCOc2ccccc2)CC1)N1CCCC1,bemis_murcko,1,4.3979400086720375,4.3979400086720375,4.3979400086720375,0.5037903199378656,470.6170000000003,4.513260000000004,2,STR-B9852EE345EDCE391831,0.0,False
SER-D87E7E5B08F6EA43,c1ccc2c(c1)CCNC2(CC1CCN(Cc2ccc3[nH]ccc3c2)CC1)C1CCCC1,bemis_murcko,1,4.380906669373258,4.380906669373258,4.380906669373258,0.5087341694933011,452.64600000000013,5.873080000000006,2,STR-F420EA9EFCC6CB3F01A3,0.0,False
SER-324E93418AE652BC,c1cnc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)nc1,bemis_murcko,1,4.335358024443875,4.335358024443875,4.335358024443875,0.7789331333419376,431.6280000000002,3.856200000000003,2,STR-695C2B9D19FE30A6368D,0.0,False
SER-8F5991D5A52C0797,c1ccc(N2CC(CN3CCC(C4(c5ccccn5)CNCc5ccccc54)CC3)C2)cc1,bemis_murcko,1,4.3223930472795065,4.3223930472795065,4.3223930472795065,0.4791412382272646,530.7380000000002,4.065000000000003,2,STR-8DB0AD5CDFB534F0A1FD,0.0,False
SER-771F69AA470518F3,c1csc(N2CCN(c3ncnc4sc5c(c34)CCCC5)CC2)n1,bemis_murcko,1,4.309803919971486,4.309803919971486,4.309803919971486,0.6678354204390357,385.56200000000035,3.9700400000000036,2,STR-A6771150771281B862C7,0.0,False
SER-78C124D2D3958F34,O=C1CCC(C(c2ccccc2)C2CCN(CC3CN(c4ccccc4)C3)CC2)C1,bemis_murcko,1,4.30189945437661,4.30189945437661,4.30189945437661,0.5643394202122115,505.68400000000037,4.069080000000004,2,STR-16763AE4A1795B0B0B2B,0.0,False
SER-F4014652E6431540,c1ccc(-c2cccnc2)cc1,bemis_murcko,1,4.301029995663981,4.301029995663981,4.301029995663981,0.6669358517742449,170.215,2.3308,2,STR-B0F5A7555DF936BC6486,0.0,False
SER-6121557472B21AF1,c1cn(CCCNc2ncnc3sc4c(c23)CCCCC4)cn1,bemis_murcko,1,4.268426931636825,4.268426931636825,4.268426931636825,0.5738200949633756,327.45700000000016,3.658900000000002,2,STR-466A031256A2621A45EE,0.0,False
SER-749B22AB431B0E1A,c1ccc(OCCCN2CCC(C3(C4CCCC4)NCCc4ccccc43)C2)cc1,bemis_murcko,1,4.247951552180561,4.247951552180561,4.247951552180561,0.6374482779677915,429.6080000000002,4.880480000000005,2,STR-CE06DD9044CE32F8232C,0.0,False
SER-0DB08C3F3C4B5783,O=C(c1ccn(-c2ccc(S(=O)(=O)C3CC3)cc2)c1)N1CCC(C2(C3CCCC3)NCCc3ccccc32)CC1,bemis_murcko,1,4.2403321553103694,4.2403321553103694,4.2403321553103694,0.4347613461338657,557.7600000000002,5.497000000000006,2,STR-9B511E320085B2646A64,0.0,False
SER-D56E5B916C44ABE2,O=S(=O)(c1ccccc1)c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1,bemis_murcko,1,4.2335871528876,4.2335871528876,4.2335871528876,0.26827607824253813,542.745,6.652080000000007,2,STR-F744772A71C37D955328,0.0,False
SER-8B57F71FA52F1E47,c1ccc(N2CCN(c3ncnc4sccc34)CC2)nc1,bemis_murcko,1,4.221848749616356,4.221848749616356,4.221848749616356,0.7406450807024443,325.44100000000003,2.9753000000000016,2,STR-784BC5DAE6A780CB93EC,0.0,False
SER-137AC4BCC80F0771,O=C1CC(c2ccc3c(c2)OCO3)CC2=C1C(c1cccnc1)Nc1ccccc1N2,bemis_murcko,1,4.200659450546418,4.200659450546418,4.200659450546418,0.631777156736919,411.461,4.789800000000003,2,STR-3F04DD1A59C14A2DDA4B,0.0,False
SER-ED5D611AF6B21CCA,c1ccc(C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,bemis_murcko,1,4.161150909262744,4.161150909262744,4.161150909262744,0.5163157587714763,477.0480000000002,5.088000000000005,1,STR-E504CB05601073D27DA6,0.0,False
SER-D1BBC9CBF04A0DCB,c1ccc(OCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,bemis_murcko,1,4.113509274827518,4.113509274827518,4.113509274827518,0.5939890696086264,427.5480000000001,3.705180000000003,1,STR-682700030C1645FC8057,0.0,False
SER-4B045AE59158B70C,c1ccc(CN2CCC(CC3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,4.075204004202088,4.075204004202088,4.075204004202088,0.7253536484739789,388.59900000000016,5.520100000000006,2,STR-C958B9047F1B12915566,0.0,False
SER-EFE8DDCEA5E93C8D,O=C(CCc1c[nH]c2ccccc12)NCC(=O)NC(Cc1ccccc1)C(=O)N1CCCC1,bemis_murcko,1,4.069050968832477,4.069050968832477,4.069050968832477,0.018947211111775174,1029.2219999999993,-2.8321900000000078,1,STR-13418EBC6BF2EEA6DE7C,0.0,False
SER-45D381A09DD84709,O=C(Cc1nc(-c2ccccc2)cs1)N1CCOCC1,bemis_murcko,1,3.9706162223147903,3.9706162223147903,3.9706162223147903,0.8739929500869278,306.36200000000014,2.3505000000000003,1,STR-D4B27E39EABBED1674BA,0.0,False
SER-8EA04E68EE83CB5B,O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)Nc1ccccc1N2,bemis_murcko,1,3.939302159646388,3.939302159646388,3.939302159646388,0.5217005157534428,440.5430000000002,5.991720000000005,1,STR-C948DFA16530F4445B5E,0.0,False
SER-BC5376EB0E21B411,O=C(Cc1nc(-c2ccccc2)cs1)Nc1ccccc1,bemis_murcko,1,3.913640169325251,3.913640169325251,3.913640169325251,0.7699943233177746,326.39599999999996,4.438820000000002,1,STR-6D0825CC395144966D8D,0.0,False
SER-36A0390F29B709E0,c1ccc(-c2csc3ncnc(N4CCN(c5nccs5)CC4)c23)cc1,bemis_murcko,1,3.903089986991944,3.903089986991944,3.903089986991944,0.5163001439075491,397.50400000000013,4.2805000000000035,1,STR-8C145BCDAF9049DB2CD5,0.0,False
SER-A6C5905BE6BE7E4C,C1=CC(C2(C3CCNCC3)CNCc3ccccc32)NCC1,bemis_murcko,1,3.7644715530924513,3.7644715530924513,3.7644715530924513,0.8434959898704378,325.50000000000006,2.6297000000000006,1,STR-5DB466958DBD29E03FB2,0.0,False
SER-4B543F3A83C6C0CA,c1ccc(OCCCN2CCC(C(Cc3ccncc3)c3ccccc3)CC2)cc1,bemis_murcko,1,3.743522793758323,3.743522793758323,3.743522793758323,0.422239797207301,450.5860000000001,5.138460000000006,1,STR-345899C1E6A28DAE7335,0.0,False
SER-78C4C9D455241A88,c1ccc(CN2CCC(C3(C4CCCC4)NCCc4ccccc43)CC2)cc1,bemis_murcko,1,3.721246399047171,3.721246399047171,3.721246399047171,0.7979624971864511,374.5720000000001,5.130000000000005,1,STR-1A86078F0EC509427701,0.0,False
SER-AF2464147628B005,O=C1CC(c2ccc3c(c2)OCO3)CC2=C1C(c1ccncc1)Nc1ccccc1N2,bemis_murcko,1,3.638272163982407,3.638272163982407,3.638272163982407,0.631777156736919,411.461,4.789800000000003,1,STR-E8E0B83CF4A1DDD8AEEB,0.0,False
SER-CC88F90DA4227386,c1nc(N2CCNCC2)c2ccsc2n1,bemis_murcko,1,3.612741517135725,3.612741517135725,3.612741517135725,0.8284769245919589,262.38199999999995,2.0055,1,STR-4B497AB49DA0E85C14C0,0.0,False
SER-7F34F41251884756,c1csc(N2CCN(c3nc(CN4CCOCC4)nc4sc5c(c34)CCCC5)CC2)n1,bemis_murcko,1,3.6020599913279625,3.6020599913279625,3.6020599913279625,0.5591142726957501,484.6950000000004,3.7398200000000035,1,STR-FFDAE7251C4FD9100A8F,0.0,False
SER-884DA5577AEB13D6,c1cnc(N2CCN(c3ncnc4sccc34)CC2)nc1,bemis_murcko,1,3.6020599913279625,3.6020599913279625,3.6020599913279625,0.7363656597191529,326.42900000000003,2.3703000000000003,1,STR-73FF471D050BDA8F68BB,0.0,False
SER-F711D2CF22F39578,c1ccc2c(c1)CCNC2(CC1CCNCC1)C1CCCC1,bemis_murcko,1,3.5247647773958715,3.5247647773958715,3.5247647773958715,0.8906087851653162,298.4740000000001,3.6075000000000026,1,STR-146E181369D6F6CAEBB4,0.0,False
SER-B2CC19ACB9A1FA33,c1ccc(-n2nccn2)cc1,bemis_murcko,1,3.42021640338319,3.42021640338319,3.42021640338319,0.7775008720942339,202.21699999999996,0.6746200000000001,1,STR-5255CAA0D8BB98E85D76,0.0,False
SER-88731B3BA2F78491,c1ccc(-c2oc3ncnc(N4CCNCC4)c3c2-c2ccccc2)cc1,bemis_murcko,1,3.3010299956639813,3.3010299956639813,3.3010299956639813,0.5377281311782386,370.45600000000013,4.308600000000003,1,STR-DE59B5A419C718336B67,0.0,False
SER-A8A010B003D13E62,c1ccc(-c2ccncc2)cc1,bemis_murcko,1,3.2924298239020633,3.2924298239020633,3.2924298239020633,0.7779163470882696,185.226,2.2409,1,STR-F13F9B9A1C2D18490852,0.0,False
SER-FE76DD096D59B3A3,c1nc(N2CCNCC2)c2c3c(sc2n1)CCCC3,bemis_murcko,1,3.267606240177032,3.267606240177032,3.267606240177032,0.8631236457261459,274.39300000000003,1.9797,1,STR-4E85A23F835ECEAE6207,0.0,False
SER-86504AD6705B5267,c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)nc1,bemis_murcko,1,3.2400301424456925,3.2400301424456925,3.2400301424456925,0.727190479021806,455.65000000000026,4.332880000000004,1,STR-787A0E4100519807DE55,0.0,False
SER-F843E7B691391957,O=C(Cc1nc(-c2ccccc2)cs1)NCc1ccccc1,bemis_murcko,1,2.9746941347352296,2.9746941347352296,2.9746941347352296,0.7497868719985763,342.8510000000001,4.322400000000003,1,STR-3E739B082DA4CF7390FB,0.0,False
SER-253494B3E5334E98,c1ccc2c(c1)CNCC2(C1CCNCC1)C1CCCCN1,bemis_murcko,1,2.850165303284215,2.850165303284215,2.850165303284215,0.901000598051304,327.5160000000001,2.853700000000001,1,STR-1208A8B445C263EA876B,0.0,False
SER-2941DC416E74ECE2,c1nc(C2CCCCC2)cs1,bemis_murcko,1,2.721246399047171,2.721246399047171,2.721246399047171,0.7612771581257218,239.33999999999995,2.9063000000000017,1,STR-17FFA0BF8D560B02685C,0.0,False
SER-66F02321E9FFE05C,c1ccc(-c2ccc(N3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)cc2)cc1,bemis_murcko,1,2.588211995456131,2.588211995456131,2.588211995456131,0.47134902476579105,461.6530000000002,6.673080000000007,1,STR-B22B1045ECF10A2BE02D,0.0,False
SER-842937F4D4A166D0,c1ccc(CN2CCC(C3(c4ccccn4)CNCc4ccccc43)CC2)cc1,bemis_murcko,1,2.5238932831598087,2.5238932831598087,2.5238932831598087,0.7245070147430354,383.53900000000016,4.383100000000003,1,STR-BBDEE229539FC0F65C83,0.0,False
