structure_id,endpoint,assay_family,n_measurements,n_source_rows,n_cross_source_mirror_rows_collapsed,n_sources,n_exact_measurements,n_censored_measurements,n_approximate_measurements,p_activity_median,p_activity_best,p_activity_min,value_nm_median,value_nm_best,endpoints,n_endpoints,endpoint_families,n_endpoint_families,assay_families,n_assay_families,sources,compound_ids,target_names,document_years,relations,smiles,original_smiles,canonical_smiles,standardized_smiles,inchi_key,standard_inchi_key,structure_standardization_status,activity_range_log10,is_activity_heterogeneous,heterogeneity_log_spread_threshold,censoring_policy,aggregation_value_semantics,potency_class,active_100nM,active_1uM
STR-1E9D02C95D733A0CE623,IC50,biochemical_binding,1,2,1,2,1,0,0,6.795880017344075,6.795880017344075,6.795880017344075,160.0,160.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6064087,Menin,2021,=,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,RDMGTXHHFUCBPL-NJCOBLFYSA-N,RDMGTXHHFUCBPL-NJCOBLFYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-1E9D02C95D733A0CE623,IC50,biochemical_inhibition,1,1,0,1,1,0,0,6.795880017344075,6.795880017344075,6.795880017344075,160.0,160.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480168,Menin,,=,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2nn(C)cc2Br)CC1)c1ccccc1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,CNC(=O)O[C@@H]1CCC[C@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4nn(C)cc4Br)cc3)C2)CC1,RDMGTXHHFUCBPL-NJCOBLFYSA-N,RDMGTXHHFUCBPL-NJCOBLFYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-89EE640F6F04A852B27F,IC50,biochemical_binding,1,1,0,1,1,0,0,6.795880017344075,6.795880017344075,6.795880017344075,160.0,160.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156498035,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](CO)COC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCCN(C)[C@@H](CO)COC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](CO)COC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)[C@@H](CO)COC)C(C)C)C2)C(C)C,YOQWWUCULBZDSG-XTEPFMGCSA-N,YOQWWUCULBZDSG-XTEPFMGCSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-BDF33E354DAE4939F700,IC50,biochemical_binding,1,1,0,1,1,0,0,6.795880017344075,6.795880017344075,6.795880017344075,160.0,160.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,168720890,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](C[C@@H](CN(C)C(C)C)O)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](C[C@H](O)CN(C)C(C)C)C(C)C)C2)C(C)C,BAJNALQCHSQUMV-AHKZPQOWSA-N,BAJNALQCHSQUMV-AHKZPQOWSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-DDE275F18E3815C1D552,IC50,biochemical_binding,1,1,0,1,1,0,0,6.795880017344075,6.795880017344075,6.795880017344075,160.0,160.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156498069,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCO)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCCN(C)CCO)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCO)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(C)CCO)C(C)C)C2)C(C)C,SEAPSCCARRLRMA-AREMUKBSSA-N,SEAPSCCARRLRMA-AREMUKBSSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-FA093486A959081BCFE5,IC50,biochemical_binding,1,1,0,1,1,0,0,6.795880017344075,6.795880017344075,6.795880017344075,160.0,160.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531895,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(CCOC)CCOC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCCN(CCOC)CCOC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(CCOC)CCOC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCN(CCOC)CCOC)C(C)C)C2)C(C)C,FRTCAOFTVUINJX-GDLZYMKVSA-N,FRTCAOFTVUINJX-GDLZYMKVSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-913D178EB83662F51B15,IC50,biochemical_binding,1,2,1,2,1,0,0,6.79317412396815,6.79317412396815,6.79317412396815,161.0,161.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL6046392,Menin,2021,=,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CMKBAOQEJWGPEB-FBKNANETSA-N,CMKBAOQEJWGPEB-FBKNANETSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-913D178EB83662F51B15,IC50,biochemical_inhibition,1,1,0,1,1,0,0,6.79317412396815,6.79317412396815,6.79317412396815,161.0,161.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480256,Menin,,=,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CN1Cc2ccc(F)cc2C(C1)([C@@H]1CCC[C@H]1OC(C)=O)C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CC2)CC1,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CC(=O)O[C@@H]1CCC[C@H]1C1(C2CCN(CC3CN(c4ccc(S(=O)(=O)C5CC5)cc4)C3)CC2)CN(C)Cc2ccc(F)cc21,CMKBAOQEJWGPEB-FBKNANETSA-N,CMKBAOQEJWGPEB-FBKNANETSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-82F62D7E24DAAC315910,IC50,biochemical_binding,2,2,0,1,2,0,0,6.789198036565084,6.958607314841775,6.619788758288394,175.0,110.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531425,Menin,2026,=,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)OC2=C(N=CN=N2)N3CCC4(C3)CN(C4)[C@H](CCCNC)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,CCN(C(=O)c1cc(F)ccc1Oc1nncnc1N1CCC2(C1)CN([C@H](CCCNC)C(C)C)C2)C(C)C,FNBOKVKCHUGFKA-XMMPIXPASA-N,FNBOKVKCHUGFKA-XMMPIXPASA-N,standardized,0.338818556553381,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-4B2666E7A6862E420991,IC50,in_vivo,3,3,0,1,3,0,0,6.779891911959945,8.602059991327963,6.3535962737769305,166.0,2.5,IC50,1,inhibitory_potency,1,in_vivo,1,PubChem,162481608,,2023,=,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@@](CN2CCC2)(C3CCN(CC3)CC4(CN(C4)C5=CC=C(C=C5)S(=O)(=O)C6CC6)OC)C7=CC(=CC=C7)F,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1[C@](CN1CCC1)(c1cccc(F)c1)C1CCN(CC2(OC)CN(c3ccc(S(=O)(=O)C4CC4)cc3)C2)CC1,HWMVEUVCYTZXSW-YSJNHPSYSA-N,HWMVEUVCYTZXSW-YSJNHPSYSA-N,standardized,2.248463717551032,True,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-7A884766D31A90BA2425,IC50,biochemical_binding,1,2,1,2,1,0,0,6.779891911959945,6.779891911959945,6.779891911959945,166.0,166.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5763857,Menin,2021,=,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,PGHBHRQUHGJKEP-UHFFFAOYSA-N,PGHBHRQUHGJKEP-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-7A884766D31A90BA2425,IC50,biochemical_inhibition,1,1,0,1,1,0,0,6.779891911959945,6.779891911959945,6.779891911959945,166.0,166.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,479994,Menin,,=,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,Cc1nccn1CC(C1CCCC1)(C1CCN(CCCOc2ccc(cc2)C#N)CC1)c1ccccc1,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,Cc1nccn1CC(c1ccccc1)(C1CCCC1)C1CCN(CCCOc2ccc(C#N)cc2)CC1,PGHBHRQUHGJKEP-UHFFFAOYSA-N,PGHBHRQUHGJKEP-UHFFFAOYSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-A9AB52FCFA3880DA25B5,IC50,biochemical_binding,1,2,1,2,1,0,0,6.777283528852417,6.777283528852417,6.777283528852417,167.0,167.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5829622,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,AEGAGTFLYPDDPK-SVYHFPLZSA-N,AEGAGTFLYPDDPK-SVYHFPLZSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-A9AB52FCFA3880DA25B5,IC50,biochemical_inhibition,1,1,0,1,1,0,0,6.777283528852417,6.777283528852417,6.777283528852417,167.0,167.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480333,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2(C)CN(C2)c2ccc(cc2)S(=O)(=O)c2cnn(C)c2)CC1)c1ccccc1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2(C)CN(c3ccc(S(=O)(=O)c4cnn(C)c4)cc3)C2)CC1,AEGAGTFLYPDDPK-SVYHFPLZSA-N,AEGAGTFLYPDDPK-SVYHFPLZSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-9AA3FF70960D58F79546,IC50,biochemical_inhibition,3,6,3,2,3,0,0,6.769551078621726,7.337242168318426,6.721246399047171,170.0,46.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB;PubChem,50117750;72201086,Menin,2021,=,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,CC1(C)CN=C(S1)N1CCN(CC1)c1ncnc2sc(CC(F)(F)F)cc12,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,CC1(C)CN=C(N2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)S1,SFDROHXKTATJBI-UHFFFAOYSA-N,SFDROHXKTATJBI-UHFFFAOYSA-N,standardized,0.6159957692712545,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-5470E2C155BCDC752B33,IC50,biochemical_binding,1,2,1,2,1,0,0,6.769551078621726,6.769551078621726,6.769551078621726,170.0,170.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5850439,Menin,2021,=,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,GGRLJDZHMGTFIW-AFLWYUAHSA-N,GGRLJDZHMGTFIW-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-5470E2C155BCDC752B33,IC50,biochemical_inhibition,1,1,0,1,1,0,0,6.769551078621726,6.769551078621726,6.769551078621726,170.0,170.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480153,Menin,,=,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccncc2)CC1)c1ccccc1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,CCNC(=O)O[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(S(=O)(=O)c4ccncc4)cc3)C2)CC1,GGRLJDZHMGTFIW-AFLWYUAHSA-N,GGRLJDZHMGTFIW-AFLWYUAHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-F2780D30E185047C1A28,IC50,biochemical_binding,1,1,0,1,1,0,0,6.769551078621726,6.769551078621726,6.769551078621726,170.0,170.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,PubChem,156531462,Menin,2026,=,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C)C[C@H](C[C@H](C(C)C)N1CC2(C1)CCN(C2)C3=C(N=NC=N3)OC4=C(C=C(C=C4)F)C(=O)N(CC)C(C)C)O,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,CCN(C)C[C@@H](O)C[C@H](C(C)C)N1CC2(CCN(c3ncnnc3Oc3ccc(F)cc3C(=O)N(CC)C(C)C)C2)C1,LBZIHFPAAWTXAW-AZGAKELHSA-N,LBZIHFPAAWTXAW-AZGAKELHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-1B33619B4C20E88AAA90,IC50,biochemical_inhibition,2,2,0,1,2,0,0,6.76417082049092,7.823908740944319,5.704432900037521,995.0,15.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,PubChem,172193356,Menin,2025,=,CCN(C(=O)c1cc(F)ccc1-n1c(C)c(C(=O)C2CCN(C(=O)[C@H]3NC[C@@H]4C[C@@H]43)CC2)c2ccncc21)C(C)C,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)N2C(=C(C3=C2C=NC=C3)C(=O)C4CCN(CC4)C(=O)[C@@H]5[C@H]6C[C@H]6CN5)C,CCN(C(=O)c1cc(F)ccc1-n1c(C)c(C(=O)C2CCN(C(=O)[C@H]3NC[C@@H]4C[C@@H]43)CC2)c2ccncc21)C(C)C,CCN(C(=O)c1cc(F)ccc1-n1c(C)c(C(=O)C2CCN(C(=O)[C@H]3NC[C@@H]4C[C@@H]43)CC2)c2ccncc21)C(C)C,MIILIGDIYCUWHW-OYYXRSNLSA-N,MIILIGDIYCUWHW-OYYXRSNLSA-N,standardized,2.119475840906798,True,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-38BBD51311D74F91B35C,IC50,in_vivo,2,2,0,1,2,0,0,6.761855970886303,7.465719994794918,6.057991946977687,454.61,34.22,IC50,1,inhibitory_potency,1,in_vivo,1,PubChem,178300633,,2026,=,CCC(=O)NC1CN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,CCC(=O)NC1CN(C1)S(=O)(=O)C2=CC=C(C=C2)N3CC(C3)CN4CCN(CC4)C5=NC=NC=C5NC6=C(C=C(C=C6)F)C(=O)N(CC)C(C)C,CCC(=O)NC1CN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,CCC(=O)NC1CN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,JHVZOXLHRCLLJZ-UHFFFAOYSA-N,JHVZOXLHRCLLJZ-UHFFFAOYSA-N,standardized,1.4077280478172316,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-33ECA7BC02C166AF1729,IC50,cellular_functional,2,2,0,1,2,0,0,6.761439372640169,7.6020599913279625,5.920818753952375,612.5,25.0,IC50,1,inhibitory_potency,1,cellular_functional,1,PubChem,132104378,,2021,=,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,C1CCC(C1)C2(C3=CC=CC=C3CCN2)C4CCN(CC4)CC5CN(C5)C6=CC=C(C=C6)S(=O)(=O)C7CC7,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,O=S(=O)(c1ccc(N2CC(CN3CCC(C4(C5CCCC5)NCCc5ccccc54)CC3)C2)cc1)C1CC1,MFGCAUCKIOPOOH-UHFFFAOYSA-N,MFGCAUCKIOPOOH-UHFFFAOYSA-N,standardized,1.6812412373755876,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-02403E375D780F15C68E,IC50,biochemical_binding,1,2,1,2,1,0,0,6.7594507517174005,6.7594507517174005,6.7594507517174005,174.0,174.0,IC50,1,inhibitory_potency,1,biochemical_binding,1,ChEMBL;PubChem,CHEMBL5864920,Menin,2021,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,HUCYVLJEZOBNPZ-SRBHEWTHSA-N,HUCYVLJEZOBNPZ-SRBHEWTHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-02403E375D780F15C68E,IC50,biochemical_inhibition,1,1,0,1,1,0,0,6.7594507517174005,6.7594507517174005,6.7594507517174005,174.0,174.0,IC50,1,inhibitory_potency,1,biochemical_inhibition,1,BindingDB,480340,Menin,,=,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(C1CCN(CCC#Cc2ccc(cc2)S(=O)(=O)C(F)(F)F)CC1)c1ccccc1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,COC(=O)N[C@H]1CCC[C@@H]1C(C#N)(c1ccccc1)C1CCN(CCC#Cc2ccc(S(=O)(=O)C(F)(F)F)cc2)CC1,HUCYVLJEZOBNPZ-SRBHEWTHSA-N,HUCYVLJEZOBNPZ-SRBHEWTHSA-N,standardized,0.0,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
STR-D1933351E0881330907E,IC50,in_vivo,2,2,0,1,2,0,0,6.753008604497207,7.289205900069673,6.2168113089247425,329.19,51.38,IC50,1,inhibitory_potency,1,in_vivo,1,PubChem,178302535,,2026,=,C=CC(=O)N[C@H]1CCN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,CCN(C(C)C)C(=O)C1=C(C=CC(=C1)F)NC2=CN=CN=C2N3CCN(CC3)CC4CN(C4)C5=CC=C(C=C5)S(=O)(=O)N6CC[C@@H](C6)NC(=O)C=C,C=CC(=O)N[C@H]1CCN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,C=CC(=O)N[C@H]1CCN(S(=O)(=O)c2ccc(N3CC(CN4CCN(c5ncncc5Nc5ccc(F)cc5C(=O)N(CC)C(C)C)CC4)C3)cc2)C1,KTMGWPRQQRPQRS-LJAQVGFWSA-N,KTMGWPRQQRPQRS-LJAQVGFWSA-N,standardized,1.0723945911449304,False,2.0,strict_exact,exact_point_estimate,moderate_100nM_to_1uM,False,True
